season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,yahoo_id,rotowire_id,pff_id,pfr_id,headshot_url,fantasy_data_id,sleeper_id,years_exp,sportradar_id
2012,CAR,RB,NA,34,ACT,DeAngelo Williams,DeAngelo,Williams,1983-04-25,5-9,215,Memphis,NA,00-0024242,NA,NA,NA,2972,WillDe02,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL221323.png,NA,NA,NA,a9af3f0f-44a9-4f46-b4c7-de5767b7f425
2012,CAR,RB,NA,33,RES,Tauren Poole,Tauren,Poole,1989-10-19,5-10,215,Tennessee,NA,00-0029401,NA,NA,NA,7522,PoolTa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POO772692.png,NA,NA,NA,NA
2012,CAR,RB,NA,38,CUT,Lyndon Rowells,Lyndon,Rowells,1988-03-08,5-9,215,Humboldt State,NA,00-0029403,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROW551755.png,NA,NA,NA,NA
2012,CAR,SS,NA,26,ACT,D.J. Campbell,D.J.,Campbell,1989-07-24,6-0,200,California,NA,00-0029305,NA,NA,NA,7201,CampD.00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAM230172.png,NA,NA,NA,NA
2012,CAR,SS,NA,37,CUT,Jonathan Nelson,Jonathan,Nelson,1988-05-06,5-11,190,Oklahoma,NA,00-0028167,NA,NA,NA,6381,NelsJo01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEL513144.png,NA,NA,NA,NA
2012,CAR,SS,NA,30,ACT,Charles Godfrey,Charles,Godfrey,1985-11-15,5-11,210,Iowa,NA,00-0026207,NA,NA,NA,4381,GodfCh99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GOD267860.png,NA,NA,NA,NA
2012,CAR,T,NA,77,ACT,Byron Bell,Byron,Bell,1989-01-17,6-5,340,New Mexico,Greenville (TX),00-0028738,14753,25415,8439,6848,BellBy00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEL256488.png,13310,951,NA,1c1a6937-9267-497e-9386-00562e5fb399
2012,CAR,T,NA,73,ACT,Bruce Campbell,Bruce,Campbell,1988-05-25,6-6,315,Maryland,NA,00-0027707,NA,NA,NA,5630,CampBr20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAM208239.png,NA,NA,NA,NA
2012,CAR,T,NA,NA,DEV,Ray Dominguez,Ray,Dominguez,1988-07-12,6-4,334,Arkansas,NA,00-0028591,NA,NA,NA,6745,DomiRa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DOM386820.png,NA,NA,NA,NA
2012,CAR,T,NA,NA,CUT,Andre Ramsey,Andre,Ramsey,1987-07-24,6-5,310,Ball State,NA,00-0026622,NA,NA,NA,5276,RamsAn20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RAM200894.png,NA,NA,NA,NA
2012,CAR,T,NA,69,ACT,Jordan Gross,Jordan,Gross,1980-07-20,6-4,305,Utah,NA,00-0022117,NA,NA,NA,1324,GrosJo20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRO400181.png,NA,NA,NA,NA
2012,CAR,TE,NA,85,CUT,Greg Smith,Greg,Smith,1988-01-13,6-4,255,Texas,NA,00-0028689,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI303545.png,NA,NA,NA,NA
2012,CAR,TE,NA,82,ACT,Gary Barnidge,Gary,Barnidge,1985-09-22,6-5,250,Louisville,Middleburg (FL),00-0026281,11364,8907,5783,4455,BarnGa01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAR521746.png,4577,176,NA,c5da1132-2198-4ad0-af83-89642b424574
2012,CAR,TE,NA,47,ACT,Richie Brockel,Richie,Brockel,1986-07-24,6-1,255,Boise State,NA,00-0027583,NA,NA,NA,6037,BrocRi00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO057770.png,NA,NA,NA,NA
2012,CAR,TE,NA,88,ACT,Greg Olsen,Greg,Olsen,1985-03-11,6-5,255,Miami (Fla.),Wayne Hills (NJ),00-0025418,10475,8285,5206,3647,OlseGr00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OLS094822.png,1658,58,NA,587d0a98-7ec5-45a5-adba-8af26e8f256b
2012,CAR,TE,NA,49,CUT,J.J. Finley,J.J.,Finley,1985-01-30,6-6,250,Oklahoma,NA,00-0025981,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FIN409250.png,NA,NA,NA,NA
2012,CAR,TE,NA,80,DEV,Nelson Rosario,Nelson,Rosario,1989-12-24,6-5,225,UCLA,NA,00-0029059,NA,NA,NA,NA,RosaNe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROS045976.png,NA,NA,NA,NA
2012,CAR,TE,NA,84,ACT,Ben Hartsock,Ben,Hartsock,1980-07-05,6-4,260,Ohio State,NA,00-0022847,NA,NA,NA,1789,HartBe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR749797.png,NA,NA,NA,NA
2012,CAR,WR,NA,17,CUT,Michael Avila,Michael,Avila,1988-11-03,5-8,165,San Jose State,NA,00-0029636,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AVI360218.png,NA,NA,NA,NA
2012,CAR,WR,NA,13,CUT,Darvin Adams,Darvin,Adams,1990-01-05,6-2,195,Auburn,NA,00-0028746,NA,NA,NA,6856,AdamDa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ADA214943.png,NA,NA,NA,NA
2012,CAR,WR,NA,15,ACT,Joe Adams,Joe,Adams,1989-11-22,5-11,190,Arkansas,NA,00-0029271,NA,NA,NA,7104,AdamJo01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ADA404040.png,NA,NA,NA,30826b0b-4bed-4c4f-8009-2c7fda30a1dd
2012,CAR,WR,NA,89,ACT,Steve Smith,Steve,Smith,1979-05-12,5-9,185,Utah,NA,00-0020337,NA,NA,NA,837,SmitSt01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI733120.png,NA,NA,NA,a69419b7-3cdc-48b9-b3a3-c50f2bf4e6f1
2012,CAR,WR,NA,5,CUT,Brenton Bersin,Brenton,Bersin,1990-05-09,6-3,205,Wofford,NA,00-0029394,NA,NA,NA,7516,BersBr00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BER717297.png,NA,NA,NA,NA
2012,CAR,WR,NA,11,ACT,Brandon LaFell,Brandon,LaFell,1986-11-04,6-2,210,LSU,Mirabeau B. Lamar (TX),00-0027681,12576,24053,6503,5602,LaFeBr00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAF184731.png,11463,613,NA,5707d2b0-ea9e-4a5e-8289-9d52197301d9
2012,CAR,WR,NA,4,CUT,Rico Wallace,Rico,Wallace,1990-05-25,6-3,215,Shenandoah (Va.),NA,00-0029405,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAL477448.png,NA,NA,NA,NA
2012,CAR,WR,NA,18,DEV,Lamont Bryant,Lamont,Bryant,1988-01-06,6-5,225,Morgan State,NA,00-0029637,NA,NA,NA,NA,BryaLa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRY498204.png,NA,NA,NA,NA
2012,CAR,WR,NA,83,ACT,Louis Murphy,Louis,Murphy,1987-05-11,6-2,200,Florida,NA,00-0027089,NA,NA,NA,5048,MurpLo00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MUR517212.png,NA,NA,NA,89fab76c-282e-4bd9-b281-8603da9f8424
2012,CAR,WR,NA,14,ACT,Armanti Edwards,Armanti,Edwards,1988-03-08,5-11,190,Appalachian State,NA,00-0027692,NA,NA,NA,5613,EdwaAr00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EDW112351.png,NA,NA,NA,NA
2012,CAR,WR,NA,81,RES,Kealoha Pilares,Kealoha,Pilares,1988-02-20,5-10,200,Hawaii,NA,00-0028070,NA,NA,NA,6284,PilaKe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PIL077839.png,NA,NA,NA,NA
2012,CAR,WR,NA,12,ACT,David Gettis,David,Gettis,1987-08-27,6-3,220,Baylor,NA,00-0027795,NA,NA,NA,5721,GettDa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GET190022.png,NA,NA,NA,d6681a94-c937-4e99-ae99-b24543587fa4
2012,CAR,WR,NA,10,DEV,Jared Green,Jared,Green,1989-04-01,6-1,185,Southern University,NA,00-0029396,NA,NA,NA,7518,GreeJa02,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRE251148.png,NA,NA,NA,NA
2012,CHI,C,NA,63,ACT,Roberto Garza,Roberto,Garza,1979-03-26,6-2,310,Texas A&M - Kingsville,NA,00-0020260,NA,NA,NA,856,GarzRo20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAR798176.png,NA,NA,NA,NA
2012,CHI,C,NA,64,CUT,Andre Gurode,Andre,Gurode,1979-03-06,6-4,318,Colorado,NA,00-0021385,NA,NA,NA,1044,GuroAn20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GUR332232.png,NA,NA,NA,NA
2012,CHI,CB,NA,24,ACT,Kelvin Hayden,Kelvin,Hayden,1983-07-23,6-0,195,Illinois,NA,00-0023495,NA,NA,NA,2277,HaydKe20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAY034606.png,NA,NA,NA,NA
2012,CHI,CB,NA,26,ACT,Tim Jennings,Tim,Jennings,1983-12-24,5-8,185,Georgia,NA,00-0024277,NA,NA,NA,3007,JennTi20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JEN629013.png,NA,NA,NA,NA
2012,CHI,CB,NA,33,ACT,Charles Tillman,Charles,Tillman,1981-02-23,6-2,198,Louisiana-Lafayette,NA,00-0022123,NA,NA,NA,1351,TillCh20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TIL389442.png,NA,NA,NA,NA
2012,CHI,CB,NA,30,ACT,D.J. Moore,D.J.,Moore,1987-03-22,5-9,180,Vanderbilt,NA,00-0026907,NA,NA,NA,5042,MoorDJ99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOO271973.png,NA,NA,NA,NA
2012,CHI,CB,NA,31,DEV,Isaiah Frey,Isaiah,Frey,1990-04-06,6-0,190,Nevada,NA,00-0029299,NA,NA,NA,7173,FreyIs00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FRE773651.png,NA,NA,NA,NA
2012,CHI,DB,NA,46,CUT,Jeremy Jones,Jeremy,Jones,1989-07-18,5-10,197,Wayne State (Mich.),NA,00-0029338,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON460096.png,NA,NA,NA,NA
2012,CHI,DB,NA,38,ACT,Zack Bowman,Zack,Bowman,1984-11-18,6-1,196,Nebraska,NA,00-0026282,NA,NA,NA,4456,BowmZa20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOW667924.png,NA,NA,NA,NA
2012,CHI,DB,NA,48,CUT,Jeremy Ware,Jeremy,Ware,1986-09-18,5-10,185,Michigan State,NA,00-0027810,NA,NA,NA,5738,WareJe99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAR359353.png,NA,NA,NA,NA
2012,CHI,DB,NA,36,CUT,Cornelius Brown,Cornelius,Brown,1988-02-26,5-11,198,Texas-El Paso,NA,00-0027362,NA,NA,NA,5892,BrowCo00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO357178.png,NA,NA,NA,NA
2012,CHI,DB,NA,27,CUT,Jonathan Wilhite,Jonathan,Wilhite,1984-02-23,5-11,185,Auburn,NA,00-0026269,NA,NA,NA,4443,WilhJo99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL062357.png,NA,NA,NA,NA
2012,CHI,DB,NA,27,RES,Sherrick McManis,Sherrick,McManis,1987-12-19,6-1,193,Northwestern,Richwoods (IL),00-0027743,13419,24120,6732,5667,McMaSh99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCM219811.png,11107,545,NA,6bc584ed-82c0-486f-962d-377be6ae8469
2012,CHI,DB,NA,43,ACT,Troy Nolan,Troy,Nolan,1986-09-07,6-2,202,Arizona State,NA,00-0026948,NA,NA,NA,5147,NolaTr99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NOL480991.png,NA,NA,NA,NA
2012,CHI,DE,NA,71,ACT,Israel Idonije,Israel,Idonije,1980-11-17,6-6,275,Manitoba (Canada),NA,00-0021604,NA,NA,NA,1632,IdonIs20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/IDO444955.png,NA,NA,NA,NA
2012,CHI,DE,NA,62,CUT,Derek Walker,Derek,Walker,1986-09-16,6-4,271,Illinois,NA,00-0026538,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAL117543.png,NA,NA,NA,NA
2012,CHI,DE,NA,NA,CUT,Alex Brown,Alex,Brown,1979-06-04,6-3,260,Florida,NA,00-0021228,NA,NA,NA,1105,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO246330.png,NA,NA,NA,NA
2012,CHI,DE,NA,98,ACT,Corey Wootton,Corey,Wootton,1987-06-22,6-6,270,Northwestern,NA,00-0027603,NA,NA,NA,5633,WootCo99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WOO826932.png,NA,NA,NA,NA
2012,CHI,DE,NA,99,ACT,Shea McClellin,Shea,McClellin,1989-08-01,6-3,260,Boise State,NA,00-0029250,NA,NA,NA,7025,McClSh00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC384106.png,NA,NA,NA,NA
2012,CHI,DE,NA,94,CUT,Chauncey Davis,Chauncey,Davis,1983-01-27,6-2,271,Florida State,NA,00-0023562,NA,NA,NA,2345,DaviCh22,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV232877.png,NA,NA,NA,NA
2012,CHI,DE,NA,95,CUT,Cheta Ozougwu,Cheta,Ozougwu,1988-11-18,6-2,255,Rice,NA,00-0028192,NA,NA,NA,6406,OzouCh00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OZO652601.png,NA,NA,NA,NA
2012,CHI,DE,NA,90,ACT,Julius Peppers,Julius,Peppers,1980-01-18,6-7,287,North Carolina,Southern Nash (NC),00-0021140,3530,5888,2528,1010,PeppJu99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PEP422041.png,11977,684,NA,c058f888-ff75-4f13-a9e7-3f5be65288bf
2012,CHI,DT,NA,75,RES,Matt Toeaina,Matt,Toeaina,1984-10-09,6-2,308,Oregon,NA,00-0025574,NA,NA,NA,3803,ToeaMa99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TOE033570.png,NA,NA,NA,NA
2012,CHI,DT,NA,70,CUT,John McCargo,John,McCargo,1983-08-19,6-2,307,North Carolina State,NA,00-0024241,NA,NA,NA,2971,McCaJo22,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC171141.png,NA,NA,NA,NA
2012,CHI,DT,NA,93,ACT,Nate Collins,Nate,Collins,1987-12-14,6-2,296,Virginia,NA,00-0027263,NA,NA,NA,5825,CollNa20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL653265.png,NA,NA,NA,NA
2012,CHI,DT,NA,69,ACT,Henry Melton,Henry,Melton,1986-10-11,6-3,295,Texas,NA,00-0026905,NA,NA,NA,5028,MeltHe99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MEL597141.png,NA,NA,NA,NA
2012,CHI,DT,NA,91,ACT,Amobi Okoye,Amobi,Okoye,1987-06-10,6-2,292,Louisville,NA,00-0025397,NA,NA,NA,3626,OkoyAm99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OKO541722.png,NA,NA,NA,NA
2012,CHI,DT,NA,92,ACT,Stephen Paea,Stephen,Paea,1988-05-11,6-1,300,Oregon State,NA,00-0027991,NA,NA,NA,6205,PaeaSt00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAE059326.png,NA,NA,NA,NA
2012,CHI,DT,NA,68,CUT,DeMario Pressley,DeMario,Pressley,1985-11-03,6-3,301,North Carolina State,NA,00-0026284,NA,NA,NA,4458,PresDe99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PRE424518.png,NA,NA,NA,NA
2012,CHI,DT,NA,95,CUT,Brian Price,Brian,Price,1989-04-10,6-1,303,UCLA,NA,00-0027650,NA,NA,NA,5560,PricBr99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PRI061887.png,NA,NA,NA,NA
2012,CHI,FB,NA,48,ACT,Evan Rodriguez,Evan,Rodriguez,1988-09-21,6-2,239,Temple,NA,00-0029276,NA,NA,NA,7111,RodrEv00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROD652182.png,NA,NA,NA,NA
2012,CHI,FS,NA,37,ACT,Anthony Walters,Anthony,Walters,1988-09-19,6-1,207,Delaware,NA,00-0028357,NA,NA,NA,6575,WaltAn01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAL664834.png,NA,NA,NA,NA
2012,CHI,FS,NA,47,ACT,Chris Conte,Chris,Conte,1989-02-23,6-2,203,California,Loyola (CA),00-0028031,14016,24880,7539,6245,ContCh00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CON690403.png,13188,923,NA,c10e08b6-33a7-4233-8628-29b40d1183ea
2012,CHI,FS,NA,35,RES,Brandon Hardin,Brandon,Hardin,1989-10-30,6-3,217,Oregon State,NA,00-0029526,NA,NA,NA,7081,HardBr01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR053114.png,NA,NA,NA,NA
2012,CHI,G,NA,67,ACT,Chris Spencer,Chris,Spencer,1982-03-28,6-3,309,Mississippi,NA,00-0023461,NA,NA,NA,2243,SpenCh21,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SPE441205.png,NA,NA,NA,NA
2012,CHI,G,NA,78,ACT,James Brown,James,Brown,1988-11-30,6-4,306,Troy,NA,00-0029332,NA,NA,NA,7717,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO477396.png,NA,NA,NA,NA
2012,CHI,G,NA,70,ACT,Edwin Williams,Edwin,Williams,1986-12-10,6-3,315,Maryland,NA,00-0026537,NA,NA,NA,5207,WillEd02,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL256056.png,NA,NA,NA,NA
2012,CHI,G,NA,60,RES,Lance Louis,Lance,Louis,1985-04-24,6-3,320,San Diego State,NA,00-0026961,NA,NA,NA,5170,LouiLa20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LOU661052.png,NA,NA,NA,NA
2012,CHI,G,NA,NA,DEV,Derek Dennis,Derek,Dennis,1988-07-16,6-5,316,Temple,NA,00-0029102,NA,NA,NA,7391,DennDe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEN315456.png,NA,NA,NA,NA
2012,CHI,G,NA,68,RES,Nick Pieschel,Nick,Pieschel,1988-12-07,6-6,309,UCF,NA,00-0029497,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PIE676105.png,NA,NA,NA,NA
2012,CHI,G,NA,62,RSN,Chilo Rachal,Chilo,Rachal,1986-03-15,6-5,323,USC,NA,00-0026179,NA,NA,NA,4353,RachCh20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RAC237924.png,NA,NA,NA,NA
2012,CHI,G,NA,NA,DEV,Chris Riley,Chris,Riley,1987-10-25,6-5,305,Illinois State,NA,00-0028559,NA,NA,NA,NA,RileCh00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RIL118962.png,NA,NA,NA,NA
2012,CHI,K,NA,10,ACT,Olindo Mare,Olindo,Mare,1973-06-06,5-11,185,Syracuse,NA,00-0010373,NA,NA,NA,NA,marexoli01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAR095836.png,NA,NA,NA,NA
2012,CHI,K,NA,9,RES,Robbie Gould,Robbie,Gould,1982-12-06,6-0,185,Penn State,Central Mountain (PA),00-0023252,9354,7520,4686,2607,gouldrob01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GOU258729.png,1410,49,NA,abd73d50-ce60-47f1-b37f-2f9a05b0d7b9
2012,CHI,LB,NA,54,CUT,K.C. Asiodu,K.C.,Asiodu,1986-11-24,6-3,247,Central Oklahoma,NA,00-0026593,NA,NA,NA,NA,AsioK.00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ASI474618.png,NA,NA,NA,NA
2012,CHI,LB,NA,97,ACT,J.T. Thomas,J.T.,Thomas,1988-08-15,6-1,236,West Virginia,NA,00-0028133,NA,NA,NA,6347,ThomJ.02,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO212048.png,NA,NA,NA,NA
2012,CHI,LB,NA,59,CUT,Patrick Trahan,Patrick,Trahan,1986-11-07,6-2,236,Mississippi,NA,00-0027337,NA,NA,NA,5870,TrahPa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TRA212835.png,NA,NA,NA,NA
2012,CHI,LB,NA,64,CUT,Ronnie Thornton,Ronnie,Thornton,1989-07-10,6-2,244,Southern Mississippi,NA,00-0029340,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO793526.png,NA,NA,NA,NA
2012,CHI,LB,NA,NA,DEV,Aston Whiteside,Aston,Whiteside,1989-05-19,6-2,285,Abilene Christian,NA,00-0029016,NA,NA,NA,7751,WhitAs00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WHI647407.png,NA,NA,NA,NA
2012,CHI,LB,NA,95,CUT,Adrien Cole,Adrien,Cole,1990-02-01,5-11,235,Louisiana Tech,NA,00-0029334,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL084755.png,NA,NA,NA,NA
2012,CHI,LB,NA,57,ACT,Dom DeCicco,Dom,DeCicco,1988-09-11,6-4,230,Pittsburgh,NA,00-0028344,NA,NA,NA,6563,DeCiDo00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEC453043.png,NA,NA,NA,NA
2012,CHI,LB,NA,59,ACT,Jerry Franklin,Jerry,Franklin,1988-01-10,6-1,245,Arkansas,NA,00-0028941,NA,NA,NA,7673,FranJe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FRA465746.png,NA,NA,NA,NA
2012,CHI,LS,NA,65,ACT,Patrick Mannelly,Patrick,Mannelly,1975-04-18,6-5,265,Duke,NA,00-0010341,NA,NA,NA,NA,MannPa20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAN456089.png,NA,NA,NA,NA
2012,CHI,MLB,NA,54,ACT,Brian Urlacher,Brian,Urlacher,1978-05-25,6-4,258,New Mexico,NA,00-0019456,NA,NA,NA,587,UrlaBr00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/URL059326.png,NA,NA,NA,NA
2012,CHI,OLB,NA,58,ACT,Geno Hayes,Geno,Hayes,1987-08-10,6-1,226,Florida State,NA,00-0026315,NA,NA,NA,4489,HayeGe98,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAY163825.png,NA,NA,NA,NA
2012,CHI,OLB,NA,55,ACT,Lance Briggs,Lance,Briggs,1980-11-12,6-1,244,Arizona,NA,00-0022128,NA,NA,NA,1383,BrigLa99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRI150227.png,NA,NA,NA,NA
2012,CHI,OLB,NA,52,ACT,Blake Costanzo,Blake,Costanzo,1984-04-14,6-1,235,Lafayette,NA,00-0024129,NA,NA,NA,3278,CostBl20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COS403812.png,NA,NA,NA,NA
2012,CHI,OLB,NA,53,ACT,Nick Roach,Nick,Roach,1985-06-16,6-1,234,Northwestern,NA,00-0024750,NA,NA,NA,4054,RoacNi99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROA296634.png,NA,NA,NA,NA
2012,CHI,P,NA,8,ACT,Adam Podlesh,Adam,Podlesh,1983-08-11,5-11,200,Maryland,NA,00-0025488,NA,NA,NA,NA,PodlAd20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POD192813.png,NA,NA,NA,NA
2012,CHI,P,NA,1,CUT,Ryan Quigley,Ryan,Quigley,1990-01-26,6-3,188,Boston College,North Myrtle Beach (SC),00-0029493,15616,26468,8389,7573,QuigRy00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/QUI231988.png,14192,1151,NA,b4e5d1c1-5915-4326-b737-d6c796da0d75
2012,CHI,QB,NA,4,CUT,Matt Blanchard,Matt,Blanchard,1989-03-21,6-3,225,Wis.-Whitewater,NA,00-0029495,NA,NA,NA,7575,BlanMa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BLA620023.png,NA,NA,NA,NA
2012,CHI,QB,NA,2,ACT,Jason Campbell,Jason,Campbell,1981-12-31,6-5,230,Auburn,NA,00-0023460,NA,NA,NA,2242,CampJa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAM375235.png,NA,NA,NA,8fa562d4-d598-4d3a-bb01-d6cbd06f29de
2012,CHI,QB,NA,12,ACT,Josh McCown,Josh,McCown,1979-07-04,6-4,213,Sam Houston State,Jacksonville (TX),00-0021206,3609,5967,2513,1085,McCoJo01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC600777.png,5282,208,NA,a261fd0a-b096-4db7-bd51-2f13bde485da
2012,CHI,QB,NA,6,ACT,Jay Cutler,Jay,Cutler,1983-04-29,6-3,220,Vanderbilt,NA,00-0024226,NA,NA,NA,2956,CutlJa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CUT288111.png,NA,NA,NA,ecd3bc0f-04dd-4945-9454-3fc4722fa5a8
2012,CHI,RB,NA,25,ACT,Armando Allen,Armando,Allen,1989-04-30,5-10,190,Notre Dame,NA,00-0028565,NA,NA,NA,6723,AlleAr00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALL059152.png,NA,NA,NA,NA
2012,CHI,RB,NA,32,ACT,Kahlil Bell,Kahlil,Bell,1986-12-10,5-11,219,UCLA,NA,00-0026579,NA,NA,NA,5243,BellKa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEL396946.png,NA,NA,NA,7d9ee07d-da04-4351-b038-7dc4b7a75784
2012,CHI,RB,NA,45,ACT,Harvey Unga,Harvey,Unga,1987-01-18,6-0,237,Brigham Young,NA,00-0027851,NA,NA,NA,6071,UngaHa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/UNG134179.png,NA,NA,NA,NA
