season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,yahoo_id,rotowire_id,pff_id,headshot_url,fantasy_data_id,sleeper_id,years_exp,sportradar_id
2006,BAL,RB,NA,33,RES,Justin Green,Justin,Green,1982-04-30,5-11,251,Montana,NA,00-0023591,NA,NA,NA,2375,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRE297971.png,NA,NA,NA,NA
2006,BAL,SS,NA,26,ACT,Dawan Landry,Dawan,Landry,1982-12-30,6-0,220,Georgia Tech,NA,00-0024360,NA,NA,NA,3091,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAN144473.png,NA,NA,NA,NA
2006,BAL,T,NA,75,ACT,Jonathan Ogden,Jonathan,Ogden,1974-07-31,6-9,345,UCLA,NA,00-0012322,NA,NA,NA,155,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OGD403291.png,NA,NA,NA,NA
2006,BAL,T,NA,79,ACT,Tony Pashos,Tony,Pashos,1980-08-03,6-6,320,Illinois,NA,00-0022149,NA,NA,NA,1478,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAS234988.png,NA,NA,NA,NA
2006,BAL,T,NA,NA,DEV,Chris Pino,Chris,Pino,1982-08-18,6-4,314,San Diego State,NA,00-0024093,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PIN767548.png,NA,NA,NA,NA
2006,BAL,T,NA,74,ACT,Mike Kracalik,Mike,Kracalik,1982-09-08,6-8,337,San Diego State,NA,00-0023347,NA,NA,NA,2683,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KRA037753.png,NA,NA,NA,NA
2006,BAL,T,NA,78,ACT,Adam Terry,Adam,Terry,1982-09-01,6-8,330,Syracuse,NA,00-0023499,NA,NA,NA,2281,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TER471860.png,NA,NA,NA,NA
2006,BAL,TE,NA,83,ACT,Daniel Wilcox,Daniel,Wilcox,1977-03-23,6-1,245,Appalachian State,NA,00-0020127,NA,NA,NA,1002,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL021001.png,NA,NA,NA,NA
2006,BAL,TE,NA,44,CUT,Bobby Blizzard,Bobby,Blizzard,1980-03-22,6-4,272,North Carolina,NA,00-0022594,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BLI809819.png,NA,NA,NA,NA
2006,BAL,TE,NA,43,DEV,Rob Abiamiri,Rob,Abiamiri,1982-12-21,6-2,240,Maryland,NA,00-0023322,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ABI059326.png,NA,NA,NA,NA
2006,BAL,TE,NA,88,ACT,Quinn Sypniewski,Quinn,Sypniewski,1982-04-14,6-6,270,Colorado,NA,00-0024380,NA,NA,NA,3111,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SYP444955.png,NA,NA,NA,NA
2006,BAL,TE,NA,86,ACT,Todd Heap,Todd,Heap,1980-03-16,6-5,252,Arizona State,NA,00-0020516,NA,NA,NA,801,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEA302949.png,NA,NA,NA,6fec5f61-643b-4910-a5d1-c67ec797f6c6
2006,BAL,WR,NA,13,CUT,Matt Cherry,Matt,Cherry,1981-12-14,6-1,203,Akron,NA,00-0022229,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CHE375350.png,NA,NA,NA,NA
2006,BAL,WR,NA,87,ACT,Demetrius Williams,Demetrius,Williams,1983-03-28,6-2,197,Oregon,NA,00-0024326,NA,NA,NA,3056,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL227785.png,NA,NA,NA,NA
2006,BAL,WR,NA,80,ACT,Alex Bannister,Alex,Bannister,1979-04-23,6-5,207,Eastern Kentucky,NA,00-0020361,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAN706336.png,NA,NA,NA,NA
2006,BAL,WR,NA,89,ACT,Mark Clayton,Mark,Clayton,1982-07-02,5-10,195,Oklahoma,NA,00-0023457,NA,NA,NA,2239,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA796702.png,NA,NA,NA,NA
2006,BAL,WR,NA,81,ACT,Devard Darling,Devard,Darling,1982-04-16,6-1,215,Washington State,NA,00-0022739,NA,NA,NA,1803,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAR358587.png,NA,NA,NA,NA
2006,BAL,WR,NA,85,ACT,Derrick Mason,Derrick,Mason,1974-01-17,5-10,192,Michigan State,NA,00-0010500,NA,NA,NA,271,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAS078652.png,NA,NA,NA,NA
2006,BAL,WR,NA,14,DEV,Romby Bryant,Romby,Bryant,1979-12-21,6-1,181,Tulsa,NA,00-0022383,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRY544292.png,NA,NA,NA,NA
2006,BAL,WR,NA,84,ACT,Clarence Moore,Clarence,Moore,1982-09-24,6-6,220,Northern Arizona,NA,00-0022826,NA,NA,NA,1915,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOO227816.png,NA,NA,NA,NA
2006,BUF,C,NA,67,ACT,Melvin Fowler,Melvin,Fowler,1979-03-31,6-3,295,Maryland,NA,00-0021201,NA,NA,NA,1081,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOW483607.png,NA,NA,NA,NA
2006,BUF,CB,NA,26,ACT,Ashton Youboty,Ashton,Youboty,1984-07-07,5-11,189,Ohio State,NA,00-0024285,NA,NA,NA,3015,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/YOU007285.png,NA,NA,NA,NA
2006,BUF,CB,NA,22,ACT,Nate Clements,Nate,Clements,1979-12-12,6-0,209,Ohio State,NA,00-0020495,NA,NA,NA,791,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLE298153.png,NA,NA,NA,NA
2006,BUF,CB,NA,24,ACT,Terrence McGee,Terrence,McGee,1980-10-14,5-9,195,Northwestern State-Louisiana,NA,00-0022008,NA,NA,NA,1423,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCG215622.png,NA,NA,NA,NA
2006,BUF,DB,NA,27,ACT,Coy Wire,Coy,Wire,1978-11-07,6-0,205,Stanford,NA,00-0021222,NA,NA,NA,1099,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIR311468.png,NA,NA,NA,NA
2006,BUF,DB,NA,30,CUT,James Bethea,James,Bethea,1982-09-24,6-0,180,California,NA,00-0022604,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BET173418.png,NA,NA,NA,NA
2006,BUF,DB,NA,43,DEV,Eric Bassey,Eric,Bassey,1983-01-03,6-1,200,Oklahoma,NA,00-0023979,NA,NA,NA,3222,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAS647891.png,NA,NA,NA,NA
2006,BUF,DB,NA,41,ACT,Matt Bowen,Matt,Bowen,1976-11-12,6-1,203,Iowa,NA,00-0019574,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOW127774.png,NA,NA,NA,NA
2006,BUF,DB,NA,42,ACT,Jim Leonhard,Jim,Leonhard,1982-10-27,5-8,190,Wisconsin,NA,00-0023287,NA,NA,NA,2694,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEO708542.png,NA,NA,NA,NA
2006,BUF,DB,NA,25,ACT,Kiwaukee Thomas,Kiwaukee,Thomas,1977-06-19,5-11,192,Georgia Southern,NA,00-0019485,NA,NA,NA,680,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO280367.png,NA,NA,NA,NA
2006,BUF,DB,NA,33,ACT,Jabari Greer,Jabari,Greer,1982-02-11,5-11,169,Tennessee,NA,00-0022527,NA,NA,NA,2057,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRE654582.png,NA,NA,NA,NA
2006,BUF,DE,NA,90,ACT,Chris Kelsay,Chris,Kelsay,1979-10-31,6-4,275,Nebraska,NA,00-0021995,NA,NA,NA,1364,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KEL776564.png,NA,NA,NA,NA
2006,BUF,DE,NA,91,ACT,Eric Powell,Eric,Powell,1979-11-16,6-3,268,Florida State,NA,00-0021707,NA,NA,NA,1682,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POW242147.png,NA,NA,NA,NA
2006,BUF,DE,NA,94,ACT,Aaron Schobel,Aaron,Schobel,1977-09-01,6-4,262,Texas Christian,NA,00-0020469,NA,NA,NA,816,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCH422487.png,NA,NA,NA,NA
2006,BUF,DE,NA,92,ACT,Ryan Denney,Ryan,Denney,1977-06-15,6-7,275,Brigham Young,NA,00-0021189,NA,NA,NA,1068,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEN266810.png,NA,NA,NA,NA
2006,BUF,DE,NA,93,ACT,Anthony Hargrove,Anthony,Hargrove,1983-07-20,6-3,272,Georgia Tech,NA,00-0022753,NA,NA,NA,1812,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR144150.png,NA,NA,NA,NA
2006,BUF,DL,NA,72,DEV,Ryan Neill,Ryan,Neill,1982-12-12,6-3,265,Rutgers,NA,00-0023982,NA,NA,NA,3441,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEI632518.png,NA,NA,NA,NA
2006,BUF,DT,NA,76,ACT,Jason Hall,Jason,Hall,1983-10-31,6-3,260,Tennessee,NA,00-0023980,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAL358597.png,NA,NA,NA,NA
2006,BUF,DT,NA,93,ACT,Lauvale Sape,Lauvale,Sape,1980-08-29,6-1,296,Utah,NA,00-0021917,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAP111086.png,NA,NA,NA,NA
2006,BUF,DT,NA,95,ACT,Kyle Williams,Kyle,Williams,1983-06-10,6-1,295,LSU,Ruston (LA),00-0024348,9720,7883,5152,3079,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL415284.png,2550,94,NA,57c5c69c-844e-41f1-9985-6fc178cee514
2006,BUF,DT,NA,68,CUT,LaWaylon Brown,LaWaylon,Brown,1980-06-12,6-5,305,Oklahoma State,NA,00-0021683,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO534301.png,NA,NA,NA,NA
2006,BUF,DT,NA,99,ACT,Jason Jefferson,Jason,Jefferson,1981-12-20,6-1,310,Wisconsin,NA,00-0023626,NA,NA,NA,2410,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JEF215144.png,NA,NA,NA,NA
2006,BUF,DT,NA,77,ACT,Tim Anderson,Tim,Anderson,1980-11-22,6-3,304,Ohio State,NA,00-0022806,NA,NA,NA,1795,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AND518379.png,NA,NA,NA,NA
2006,BUF,DT,NA,97,RES,John McCargo,John,McCargo,1983-08-19,6-2,295,North Carolina State,NA,00-0024241,NA,NA,NA,2971,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC171141.png,NA,NA,NA,NA
2006,BUF,DT,NA,98,ACT,Larry Tripplett,Larry,Tripplett,1979-01-18,6-2,295,Washington,NA,00-0021171,NA,NA,NA,1049,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TRI616806.png,NA,NA,NA,NA
2006,BUF,FB,NA,31,RES,Daimon Shelton,Daimon,Shelton,1972-09-15,6-0,262,Sacramento State,NA,00-0014775,NA,NA,NA,287,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHE410850.png,NA,NA,NA,NA
2006,BUF,FS,NA,30,ACT,Ko Simpson,Ko,Simpson,1983-11-09,6-1,201,South Carolina,NA,00-0024320,NA,NA,NA,3050,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SIM560277.png,NA,NA,NA,NA
2006,BUF,G,NA,65,ACT,Jason Thomas,Jason,Thomas,1977-06-10,6-4,325,Hampton,NA,00-0019684,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO219747.png,NA,NA,NA,NA
2006,BUF,G,NA,75,ACT,Duke Preston,Duke,Preston,1982-06-12,6-5,311,Illinois,NA,00-0023556,NA,NA,NA,2339,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PRE664089.png,NA,NA,NA,NA
2006,BUF,G,NA,76,ACT,Tutan Reyes,Tutan,Reyes,1977-10-28,6-3,310,Mississippi,NA,00-0019597,NA,NA,NA,668,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REY031542.png,NA,NA,NA,NA
2006,BUF,G,NA,74,CUT,Robin Meadow,Robin,Meadow,1983-08-04,6-5,324,Washington,NA,00-0024164,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MEA372293.png,NA,NA,NA,NA
2006,BUF,G,NA,62,ACT,Aaron Merz,Aaron,Merz,1983-08-27,6-4,340,California,NA,00-0024462,NA,NA,NA,3193,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MER788151.png,NA,NA,NA,NA
2006,BUF,G,NA,69,ACT,Mike Gandy,Mike,Gandy,1979-01-03,6-4,310,Notre Dame,NA,00-0020406,NA,NA,NA,834,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAN127935.png,NA,NA,NA,NA
2006,BUF,G,NA,58,RES,Chris Villarrial,Chris,Villarrial,1973-06-09,6-3,318,Indiana (PA),NA,00-0016916,NA,NA,NA,202,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VIL566470.png,NA,NA,NA,NA
2006,BUF,K,NA,9,ACT,Rian Lindell,Rian,Lindell,1977-01-20,6-3,235,Washington State,NA,00-0019310,NA,NA,NA,754,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LIN159090.png,NA,NA,NA,NA
2006,BUF,LB,NA,50,ACT,Liam Ezekiel,Liam,Ezekiel,1982-10-30,6-0,249,Northeastern,NA,00-0023279,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EZE262288.png,NA,NA,NA,NA
2006,BUF,LB,NA,56,RES,Joe Odom,Joe,Odom,1979-12-14,6-1,238,Purdue,NA,00-0021914,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ODO152560.png,NA,NA,NA,NA
2006,BUF,LB,NA,96,ACT,Roy Manning,Roy,Manning,1981-12-04,6-2,245,Michigan,NA,00-0023119,NA,NA,NA,2708,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAN535062.png,NA,NA,NA,NA
2006,BUF,LB,NA,96,ACT,John DiGiorgio,John,DiGiorgio,1982-06-29,6-2,225,Saginaw Valley State,NA,00-0023938,NA,NA,NA,3295,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DIG428790.png,NA,NA,NA,NA
2006,BUF,LB,NA,57,RES,Josh Stamer,Josh,Stamer,1977-10-11,6-2,238,South Dakota,NA,00-0020139,NA,NA,NA,990,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STA317301.png,NA,NA,NA,NA
2006,BUF,LB,NA,53,ACT,Mario Haggan,Mario,Haggan,1980-03-03,6-3,248,Mississippi State,NA,00-0022034,NA,NA,NA,1526,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAG463070.png,NA,NA,NA,NA
2006,BUF,LB,NA,NA,DEV,Kevin Harrison,Kevin,Harrison,1981-12-24,6-0,245,Eastern Michigan,NA,00-0023342,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR602957.png,NA,NA,NA,NA
2006,BUF,LS,NA,54,ACT,Mike Schneck,Mike,Schneck,1977-08-04,6-0,246,Wisconsin,NA,00-0018926,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCH377349.png,NA,NA,NA,NA
2006,BUF,MLB,NA,59,ACT,London Fletcher,London,Fletcher,1975-05-19,5-10,245,John Carroll,NA,00-0005322,NA,NA,NA,424,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FLE665780.png,NA,NA,NA,NA
2006,BUF,OL,NA,NA,DEV,Walter Stith,Walter,Stith,1983-01-02,6-9,320,North Carolina A&T,NA,00-0024051,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STI771522.png,NA,NA,NA,NA
2006,BUF,OLB,NA,55,RES,Angelo Crowell,Angelo,Crowell,1981-08-16,6-1,235,Virginia,NA,00-0022004,NA,NA,NA,1408,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CRO732110.png,NA,NA,NA,NA
2006,BUF,OLB,NA,56,ACT,Keith Ellison,Keith,Ellison,1984-02-06,6-0,228,Oregon State,NA,00-0024392,NA,NA,NA,3123,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ELL695701.png,NA,NA,NA,NA
2006,BUF,OLB,NA,51,ACT,Takeo Spikes,Takeo,Spikes,1976-12-17,6-2,242,Auburn,NA,00-0015474,NA,NA,NA,337,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SPI270805.png,NA,NA,NA,NA
2006,BUF,P,NA,8,ACT,Brian Moorman,Brian,Moorman,1976-02-05,6-0,175,Pittsburg State,NA,00-0011626,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOO801682.png,NA,NA,NA,NA
2006,BUF,QB,NA,5,CUT,Kliff Kingsbury,Kliff,Kingsbury,1979-08-09,6-3,220,Texas Tech,NA,00-0022027,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KIN687095.png,NA,NA,NA,NA
2006,BUF,QB,NA,10,ACT,Kelly Holcomb,Kelly,Holcomb,1973-07-09,6-2,212,Middle Tennessee State,NA,00-0007576,NA,NA,NA,148,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOL006197.png,NA,NA,NA,NA
2006,BUF,QB,NA,2,RSN,Tory Woodbury,Tory,Woodbury,1978-07-12,6-2,208,Winston-Salem State,NA,00-0020126,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WOO254992.png,NA,NA,NA,NA
2006,BUF,QB,NA,16,ACT,Craig Nall,Craig,Nall,1979-04-21,6-3,230,Northwestern State-Louisiana,NA,00-0021277,NA,NA,NA,1154,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NAL385627.png,NA,NA,NA,NA
2006,BUF,QB,NA,17,RSN,Craig Ochs,Craig,Ochs,1981-08-20,6-2,210,Montana,NA,00-0023373,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OCH606024.png,NA,NA,NA,NA
2006,BUF,QB,NA,7,ACT,J.P. Losman,J.P.,Losman,1981-03-12,6-2,217,Tulane,NA,00-0022912,NA,NA,NA,1743,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LOS588329.png,NA,NA,NA,NA
2006,BUF,RB,NA,39,ACT,Alan Ricard,Alan,Ricard,1977-01-17,5-11,237,Louisiana-Monroe,NA,00-0018588,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RIC007159.png,NA,NA,NA,NA
2006,BUF,RB,NA,36,ACT,Shaud Williams,Shaud,Williams,1980-10-02,5-7,193,Alabama,NA,00-0022538,NA,NA,NA,2207,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL521301.png,NA,NA,NA,NA
2006,BUF,RB,NA,35,ACT,Joe Burns,Joe,Burns,1979-09-15,5-9,215,Georgia Tech,NA,00-0020917,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUR521892.png,NA,NA,NA,NA
2006,BUF,RB,NA,45,DEV,Fred Jackson,Fred,Jackson,1981-02-20,6-1,210,Coe,NA,00-0024204,NA,NA,NA,3368,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC173789.png,NA,NA,NA,db72d154-5534-4160-b293-d0c4b239a677
2006,BUF,RB,NA,21,ACT,Willis McGahee,Willis,McGahee,1981-10-21,6-0,228,Miami (Fla.),NA,00-0022178,NA,NA,NA,1339,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCG001995.png,NA,NA,NA,9d310afd-c478-48d7-a669-4171b055aaac
2006,BUF,RB,NA,28,ACT,Anthony Thomas,Anthony,Thomas,1977-11-07,6-2,225,Michigan,NA,00-0020403,NA,NA,NA,808,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO027279.png,NA,NA,NA,NA
2006,BUF,SS,NA,20,ACT,Donte Whitner,Donte,Whitner,1985-07-24,5-11,205,Ohio State,NA,00-0024223,NA,NA,NA,2953,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WHI720119.png,NA,NA,NA,NA
2006,BUF,T,NA,76,ACT,Greg Jerman,Greg,Jerman,1979-01-24,6-5,310,Baylor,NA,00-0020812,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JER442977.png,NA,NA,NA,NA
2006,BUF,T,NA,74,CUT,Aaron Gibson,Aaron,Gibson,1977-09-27,6-6,375,Wisconsin,NA,00-0005927,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GIB385010.png,NA,NA,NA,NA
2006,BUF,T,NA,79,ACT,Terrance Pennington,Terrance,Pennington,1983-09-25,6-7,325,New Mexico,NA,00-0024430,NA,NA,NA,3161,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PEN389533.png,NA,NA,NA,NA
2006,BUF,T,NA,71,ACT,Jason Peters,Jason,Peters,1982-01-22,6-4,328,Arkansas,Queen City (TX),00-0022531,6012,7122,3874,2148,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PET150539.png,8920,412,NA,46aab8e6-3ca9-4213-a6cb-87db90786f6b
2006,BUF,T,NA,60,ACT,Brad Butler,Brad,Butler,1983-09-18,6-7,309,Virginia,NA,00-0024357,NA,NA,NA,3088,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUT114172.png,NA,NA,NA,NA
2006,BUF,T,NA,79,CUT,Dylan McFarland,Dylan,McFarland,1980-07-11,6-5,290,Montana,NA,00-0022222,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCF547722.png,NA,NA,NA,NA
2006,BUF,T,NA,72,RES,Matt Morgan,Matt,Morgan,1980-12-03,6-6,304,Pittsburgh,NA,00-0022313,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOR168558.png,NA,NA,NA,NA
2006,BUF,T,NA,NA,DEV,Randy Hand,Randy,Hand,1984-01-10,6-6,305,Florida,NA,00-0024047,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAN126563.png,NA,NA,NA,NA
2006,BUF,TE,NA,87,ACT,Matt Murphy,Matt,Murphy,1980-02-23,6-5,268,Maryland,NA,00-0021352,NA,NA,NA,1209,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MUR518794.png,NA,NA,NA,NA
2006,BUF,TE,NA,88,RES,Ryan Neufeld,Ryan,Neufeld,1975-11-22,6-4,250,UCLA,NA,00-0018578,NA,NA,NA,565,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEU276860.png,NA,NA,NA,NA
2006,BUF,TE,NA,86,ACT,Brad Cieslak,Brad,Cieslak,1982-07-01,6-3,262,Northern Illinois,NA,00-0023258,NA,NA,NA,2533,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CIE593274.png,NA,NA,NA,NA
2006,BUF,TE,NA,87,CUT,C.J. Leak,C.J.,Leak,1982-01-01,6-2,250,Tennessee,NA,00-0024512,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEA441699.png,NA,NA,NA,NA
2006,BUF,TE,NA,84,ACT,Robert Royal,Robert,Royal,1979-05-15,6-4,260,LSU,NA,00-0021273,NA,NA,NA,1151,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROY426540.png,NA,NA,NA,NA
2006,BUF,TE,NA,85,ACT,Kevin Everett,Kevin,Everett,1982-02-05,6-4,241,Miami (Fla.),NA,00-0023521,NA,NA,NA,2303,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EVE276484.png,NA,NA,NA,NA
2006,BUF,WR,NA,14,CUT,Chris Denney,Chris,Denney,1983-01-25,6-3,219,Nebraska-Omaha,NA,00-0023873,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEN256883.png,NA,NA,NA,NA
2006,BUF,WR,NA,15,ACT,George Wilson,George,Wilson,1981-03-14,6-0,210,Arkansas,NA,00-0022341,NA,NA,NA,2210,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL694602.png,NA,NA,NA,NA
2006,BUF,WR,NA,11,ACT,Roscoe Parrish,Roscoe,Parrish,1982-07-16,5-9,168,Miami (Fla.),NA,00-0023490,NA,NA,NA,2272,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAR686635.png,NA,NA,NA,NA
2006,BUF,WR,NA,89,ACT,Sam Aiken,Sam,Aiken,1980-12-14,6-2,204,North Carolina,NA,00-0021915,NA,NA,NA,1439,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AIK264111.png,NA,NA,NA,NA
2006,BUF,WR,NA,NA,DEV,Troy Bergeron,Troy,Bergeron,1983-12-03,6-2,190,Middle Tennessee State,NA,00-0023966,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BER156340.png,NA,NA,NA,NA
2006,BUF,WR,NA,81,ACT,Peerless Price,Peerless,Price,1976-10-27,5-11,190,Tennessee,NA,00-0013232,NA,NA,NA,473,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PRI272527.png,NA,NA,NA,NA
2006,BUF,WR,NA,82,ACT,Josh Reed,Josh,Reed,1980-05-01,5-10,208,LSU,NA,00-0021166,NA,NA,NA,1043,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REE314559.png,NA,NA,NA,NA
2006,BUF,WR,NA,18,ACT,Andre Davis,Andre,Davis,1979-06-12,6-1,195,Virginia Tech,NA,00-0021175,NA,NA,NA,1054,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV125323.png,NA,NA,NA,NA
2006,BUF,WR,NA,83,ACT,Lee Evans,Lee,Evans,1981-03-11,5-10,197,Wisconsin,NA,00-0022910,NA,NA,NA,1734,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EVA454901.png,NA,NA,NA,NA
2006,CAR,C,NA,64,RES,Scott Peters,Scott,Peters,1978-11-23,6-3,300,Arizona State,NA,00-0021091,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PET162651.png,NA,NA,NA,NA
