season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,yahoo_id,rotowire_id,pff_id,headshot_url,fantasy_data_id,sleeper_id,years_exp,sportradar_id
2019,CAR,DE,NA,94,ACT,Efe Obada,Efe,Obada,1992-04-13,6-6,265,No College,Lambeth College (GBR),00-0031500,3734467,28386,10448,10235,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OBA109286.png,17264,2796,NA,7d7aae3c-c186-4ded-bbaa-df05f697ef29
2019,CAR,DT,NA,78,ACT,Woodrow Hamilton,Woodrow,Hamilton,1992-12-20,6-3,315,Mississippi,Raleigh (MS),00-0032578,2577392,29873,11355,11215,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAM382254.png,18575,3763,NA,b3beb95a-c1e7-4d03-b61a-097199528816
2019,CAR,DT,NA,92,ACT,Stacy McGee,Stacy,McGee,1990-01-17,6-3,341,Oklahoma,Muskogee (OK),00-0030515,15906,26828,8964,7987,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCG197653.png,15069,1474,NA,0606c9ab-8351-4a38-8ca4-ceb16e982f6a
2019,CAR,DT,NA,95,NWT,Bijhon Jackson,Bijhon,Jackson,1995-11-06,6-1,339,Arkansas,NA,00-0034552,3128698,31681,13049,39093,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC046945.png,20432,5414,NA,d753a8d1-abb0-404a-ae73-ae8beab3d28f
2019,CAR,DT,NA,77,ACT,Kyle Love,Kyle,Love,1986-11-18,6-1,310,Mississippi State,North Clayton (GA),00-0027236,13608,24294,6973,5806,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LOV026391.png,10977,517,NA,f0d837e0-54e6-496d-9334-e2d6365d16d6
2019,CAR,DT,NA,92,ACT,Vernon Butler,Vernon,Butler,1994-06-14,6-4,330,Louisiana Tech,North Pike (MS),00-0032967,2971883,29264,10931,10664,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUT599965.png,17944,3183,NA,73e84e89-4bd3-480e-b862-68502c8c295a
2019,CAR,DT,NA,99,RES,Kawann Short,Kawann,Short,1989-02-02,6-3,315,Purdue,Central (IN),00-0030448,15862,26667,8674,7825,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHO598059.png,15189,1549,NA,123f0733-0afb-4291-8e57-9970e229309b
2019,CAR,DT,NA,95,RES,Dontari Poe,Dontari,Poe,1990-08-18,6-3,346,Memphis,Wooddale (TN),00-0029688,14939,25721,8153,7017,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POE346076.png,14081,1131,NA,9fdc477a-af02-4345-baca-cf026fbc645a
2019,CAR,DT,NA,75,CUT,Destiny Vaeao,Destiny,Vaeao,1994-01-15,6-4,300,Washington State,NA,00-0032859,2978355,29687,11541,11083,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VAE059326.png,18597,3784,NA,04ac7d14-68fc-4d70-b0f0-334dce9c1c45
2019,CAR,DT,NA,93,ACT,Gerald McCoy,Gerald,McCoy,1988-02-25,6-4,300,Oklahoma,Southeast (OK),00-0027856,13240,23978,6583,5528,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC604879.png,11514,619,NA,d2d8345f-8eaf-4f61-8df8-df6e808b6aec
2019,CAR,FB,NA,40,ACT,Alex Armah,Alex,Armah,1994-05-17,6-2,255,West Georgia,Dacula (GA),00-0033296,4212884,30305,12208,11948,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ARM000892.png,19072,4226,NA,686cab35-6da0-4e10-ba65-0d1f97e0bc8b
2019,CAR,FS,NA,33,ACT,Tre Boston,Tre,Boston,1992-06-25,6-1,205,North Carolina,North Fort Myers (FL),00-0031261,16877,27656,9303,8763,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOS695248.png,16552,2184,NA,4ca2f25d-7a0c-42e2-9b35-c9b9a025990b
2019,CAR,ILB,NA,52,CUT,Ramik Wilson,Ramik,Wilson,1992-08-19,6-2,237,Georgia,Jefferson (FL),00-0031943,2578565,28506,10361,9551,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL774827.png,16879,2423,NA,5f727913-cfa9-44e5-89e4-e2a52dc11760
2019,CAR,ILB,NA,43,ACT,Jordan Kunaszyk,Jordan,Kunaszyk,1996-10-15,6-3,235,California,Roseville (CA),00-0035444,4035866,32151,14257,38548,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KUN021147.png,21207,6307,NA,fceeeac9-470d-4864-bc19-36c5d03013b0
2019,CAR,K,NA,4,ACT,Joey Slye,Joey,Slye,1996-04-10,5-11,213,Virginia Tech,North Stafford (VA),00-0035192,3124084,32384,14172,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SLY207645.png,21519,6528,NA,ef4998e0-c9ef-4afe-88ab-d09b48975a08
2019,CAR,K,NA,9,RES,Graham Gano,Graham,Gano,1987-04-09,6-2,202,Florida State,Tate (FL),00-0026858,12460,9526,6045,5443,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAN308500.png,10333,503,NA,63f8a401-f308-4463-9d0b-4335b98da682
2019,CAR,LB,NA,55,ACT,Bruce Irvin,Bruce,Irvin,1987-11-01,6-3,258,West Virginia,Stephenson (GA),00-0029193,14946,25725,8199,7021,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/IRV115072.png,14583,1242,NA,6fc3f73e-9c19-41cf-aa95-df4d83e29e9e
2019,CAR,LB,NA,52,CUT,Jared Norris,Jared,Norris,1993-07-19,6-1,238,Utah,Centennial (CA),00-0032998,2575997,29505,11149,11011,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NOR463803.png,18279,3513,NA,e7b9abe1-2a5f-4029-90f5-7fd174750093
2019,CAR,LB,NA,53,ACT,Brian Burns,Brian,Burns,1998-04-23,6-5,250,Florida State,American Heritage (FL),00-0035713,4035631,31848,13439,44522,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUR435186.png,21052,5862,NA,dbf199a9-542e-4279-8764-3341b9f80910
2019,CAR,LB,NA,50,ACT,Christian Miller,Christian,Miller,1996-06-19,6-3,245,Alabama,Spring Valley (SC),00-0035257,3126362,31947,13762,50078,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIL373763.png,20877,5986,NA,6c1cd007-fea3-47bb-a8b1-4e4c040a2d94
2019,CAR,LB,NA,57,ACT,Andre Smith,Andre,Smith,1997-04-20,6-0,240,North Carolina,Trinity Christian Academy (FL),00-0034430,3895831,31204,12498,50897,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI000016.png,20010,5340,NA,f72d4897-8dd9-48d4-9da9-90deb4550d4f
2019,CAR,LB,NA,49,CUT,Antwione Williams,Antwione,Williams,1993-05-26,6-3,250,Georgia Southern,NA,00-0032425,2567868,29403,11263,10803,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL142971.png,18086,3325,NA,d65013f2-51b0-45a6-8f26-608574abeee2
2019,CAR,LB,NA,41,CUT,Brandon Bell,Brandon,Bell,1995-01-09,6-1,230,Penn State,NA,00-0033337,3057972,30576,12133,50096,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEL246310.png,19218,4361,NA,0cea85ba-f49b-4f4b-b50e-b96042a6a680
2019,CAR,LB,NA,56,ACT,Jermaine Carter,Jermaine,Carter,1995-01-14,6-1,225,Maryland,Friendship Collegiate Academy (DC),00-0034396,3053047,31131,12988,28838,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR663960.png,19964,5099,NA,829c836e-8040-48ca-aa20-5ad24f0ff37f
2019,CAR,LB,NA,97,ACT,Mario Addison,Mario,Addison,1987-09-06,6-3,260,Troy,Tarrant (AL),00-0028339,14320,25147,7889,6558,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ADD494264.png,13181,922,NA,ea2fda83-2817-4884-9e85-973263a4e069
2019,CAR,LB,NA,48,CUT,Jonathan Celestin,Jonathan,Celestin,1995-11-21,6-1,230,Minnesota,NA,00-0034872,3116052,31780,13381,50667,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CEL280236.png,20687,5784,NA,d15e6d19-924c-4c1f-9d1a-e15b378c2875
2019,CAR,LB,NA,46,DEV,Sione Teuhema,Sione,Teuhema,1995-09-28,6-4,250,Southeastern Louisiana,NA,00-0035673,3115384,32617,14323,50303,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TEU213270.png,21624,6706,NA,a01280a0-41f3-406a-83bf-3d57e2a6db90
2019,CAR,LB,NA,41,CUT,Brandon Chubb,Brandon,Chubb,1993-10-21,6-1,245,Wake Forest,NA,00-0032670,2577919,29713,11570,11183,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CHU030856.png,18554,3742,NA,e549984f-1414-4468-9645-4766ba767510
2019,CAR,LS,NA,44,ACT,J.J. Jansen,J.J.,Jansen,1986-01-20,6-2,235,Notre Dame,Brophy Prep (AZ),00-0026027,11759,9585,7078,4712,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAN681650.png,9162,439,NA,e2ee3901-8de4-4585-a6ca-b7d77d271d9e
2019,CAR,LS,NA,NA,CUT,Andrew DePaola,Andrew,DePaola,1987-07-28,6-1,220,Rutgers,Parkton (MD),00-0029714,15726,26583,9967,7633,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEP118180.png,15646,1721,NA,740ac0fa-f4b9-4944-9b7a-78b97c5dd1cd
2019,CAR,MLB,NA,59,ACT,Luke Kuechly,Luke,Kuechly,1991-04-20,6-3,238,Boston College,Xavier (OH),00-0029248,14938,25719,8198,7015,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KUE289610.png,14338,1181,NA,40403404-4624-4bd0-b11d-ec8299c48a42
2019,CAR,OG,NA,64,CUT,Dorian Johnson,Dorian,Johnson,1994-10-21,6-5,305,Pittsburgh,NA,00-0033942,3045153,30228,12200,11870,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH211755.png,19000,4154,NA,3671d5fb-6f0b-4582-8007-0265a66cf2c1
2019,CAR,OG,NA,63,CUT,Tyler Catalina,Tyler,Catalina,1993-01-24,6-6,315,Georgia,NA,00-0033253,2969004,30501,12145,12300,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAT069894.png,19171,4318,NA,dbe09c33-0164-42fa-8eed-e5d3f11377b7
2019,CAR,OG,NA,62,CUT,Taylor Hearn,Taylor,Hearn,1996-01-11,6-4,315,Clemson,NA,00-0034581,3122851,31309,12577,33068,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEA448713.png,20257,5510,NA,b25967e0-9a90-4b59-bf85-168581e0da04
2019,CAR,OG,NA,73,RES,Greg Van Roten,Greg,Van Roten,1990-02-26,6-3,305,Pennsylvania,Chaminade (NY),00-0029685,15718,26569,8607,7746,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VAN749202.png,19690,4771,NA,6d7ca819-8c58-4c41-bba7-643ba9553eb8
2019,CAR,OG,NA,76,CUT,Bryan Witzmann,Bryan,Witzmann,1990-06-16,6-7,320,South Dakota State,Somerset (WI),00-0031152,17377,28205,9964,8995,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIT821930.png,16215,1961,NA,61536454-3173-4ff2-b76f-f0bdf9e59fb8
2019,CAR,OG,NA,77,RES,Kitt O'Brien,Kitt,O'Brien,1990-04-29,6-5,325,Ball State,NA,00-0032297,2470264,29187,11450,10271,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OBR573970.png,17496,2989,NA,5bd4b926-db76-436f-9390-5c96475245fc
2019,CAR,OG,NA,68,CUT,Rishard Cook,Rishard,Cook,1997-06-25,6-3,320,Alabama-Birmingham,NA,00-0035729,4239773,32637,14337,60159,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COO225671.png,21648,6725,NA,53a783a3-183d-478a-a752-cb28054d208e
2019,CAR,OG,NA,70,ACT,Trai Turner,Trai,Turner,1993-06-14,6-3,315,LSU,St. Augustine (LA),00-0031362,16789,27620,9357,8727,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TUR715469.png,16563,2194,NA,96341b4d-152a-4020-b68a-3ff93e1baba5
2019,CAR,OG,NA,64,ACT,Chris Reed,Chris,Reed,1992-07-22,6-4,320,Minnesota State,Central (NE),00-0031734,3163375,28850,10758,9830,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REE163330.png,17743,3038,NA,e98ed960-2119-4811-b863-d086ef4e1ddf
2019,CAR,OLB,NA,54,ACT,Shaq Thompson,Shaq,Thompson,1994-04-21,6-0,230,Washington,Grant Union (CA),00-0031550,2978313,28413,10034,9458,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRE573058.png,16786,2330,NA,3bf0711c-793a-47e7-bcbd-a0ddf350fef4
2019,CAR,OT,NA,NA,DEV,Tyler Marz,Tyler,Marz,1992-09-09,6-7,316,Wisconsin,NA,00-0032867,2576443,29947,11128,11329,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAR826658.png,18436,3645,NA,18ac09ad-486a-4f94-99d0-2099aa85b746
2019,CAR,OT,NA,66,CUT,Norman Price,Norman,Price,1994-08-25,6-4,311,Southern Mississippi,NA,00-0032723,3123982,29773,11556,11277,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PRI263875.png,18610,3796,NA,66a432fc-ee15-4f63-a37b-207c1b5e7c31
2019,CAR,OT,NA,65,ACT,Dennis Daley,Dennis,Daley,1996-08-07,6-6,325,South Carolina,Ridge View (SC),00-0035300,4259480,32044,13790,60063,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAL290157.png,21057,5964,NA,06f3a0fc-2a07-4ecc-b5c3-873b2f615809
2019,CAR,OT,NA,66,RES,Dillon Gordon,Dillon,Gordon,1993-09-02,6-4,320,LSU,NA,00-0032909,2976546,29675,11532,11071,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GOR114752.png,18590,3777,NA,91555a62-f501-46c4-ba59-20f4a27e8d8d
2019,CAR,OT,NA,74,RES,Greg Little,Greg,Little,1997-11-04,6-5,310,Mississippi,Allen (TX),00-0035694,4047661,31869,13448,46254,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LIT423164.png,20858,5868,NA,d0ca076f-a25d-436b-837e-07dde16be635
2019,CAR,OT,NA,63,ACT,Matt Kaskey,Matt,Kaskey,1997-03-17,6-7,325,Dartmouth,New Trier (IL),00-0035613,3912487,32175,14051,94359,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KAS207645.png,21407,6424,NA,943a818d-074a-4243-9d54-f91ada96923b
2019,CAR,OT,NA,NA,DEV,Aaron Monteiro,Aaron,Monteiro,1997-03-25,6-7,320,Boston College,Brockton (MA),00-0035344,3915304,32441,14281,25693,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MON398581.png,21268,6572,NA,b84b415e-a7a5-4d3c-8128-9e58f002578c
2019,CAR,OT,NA,64,RES,Garrett McGhin,Garrett,McGhin,1994-10-13,6-6,302,East Carolina,Florida State University School (FL),00-0035558,3126153,32574,14272,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCG334413.png,21573,6674,NA,f093ef0b-6f2c-4fb7-8477-71f1eea28ac0
2019,CAR,OT,NA,60,ACT,Daryl Williams,Daryl,Williams,1992-08-31,6-6,330,Oklahoma,Lake Dallas (TX),00-0031567,2514244,28490,10284,9535,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL208701.png,16863,2407,NA,b167835a-3f62-4755-9acd-319c5a3903e3
2019,CAR,OT,NA,72,ACT,Taylor Moton,Taylor,Moton,1994-03-18,6-5,325,Western Michigan,Okemos (MI),00-0033284,2973051,30177,11812,11819,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOT466221.png,18950,4104,NA,cbe71aae-2475-487f-a78d-c1d7f021c097
2019,CAR,OT,NA,75,RES,Brandon Greene,Brandon,Greene,1994-03-01,6-5,295,Alabama,NA,00-0034026,2979845,30929,12185,47169,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRE416444.png,19722,4809,NA,9ad0b3b1-28e5-4c23-91fb-728beb7c63d4
2019,CAR,P,NA,5,ACT,Michael Palardy,Michael,Palardy,1992-07-06,5-11,200,Tennessee,St. Thomas Aquinas (FL),00-0031363,17475,28292,10053,9277,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAL050322.png,17286,2818,NA,5f3cc875-e802-46b2-81ad-3ffb7a3a1662
2019,CAR,QB,NA,7,ACT,Kyle Allen,Kyle,Allen,1996-03-08,6-3,210,Houston,Desert Mountain (AZ),00-0034577,3115293,31301,12623,26152,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALL543234.png,20053,5127,NA,d2023f5b-f73b-43ad-a816-f10dadfdfaed
2019,CAR,QB,NA,6,CUT,Taylor Heinicke,Taylor,Heinicke,1993-03-15,6-1,210,Old Dominion,Collins Hill (GA),00-0031800,2565969,28839,10179,9896,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEI610185.png,17179,2711,NA,2c259733-ec2c-4e3c-bb7b-34dc0d37dc34
2019,CAR,QB,NA,3,ACT,Will Grier,Will,Grier,1995-04-03,6-1,220,West Virginia,Davidson Day School (NC),00-0035251,3115252,31932,13446,38265,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRI022415.png,20779,5903,NA,7905e9be-2f66-4ff5-a6e9-dbe281bf4822
2019,CAR,QB,NA,1,RES,Cam Newton,Cam,Newton,1989-05-11,6-5,245,Auburn,Westlake (GA),00-0027939,13994,24788,7257,6153,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEW693984.png,13320,954,NA,214e55e4-a089-412d-9598-a16495df0d25
2019,CAR,RB,NA,20,RES,Jordan Scarlett,Jordan,Scarlett,1995-07-08,5-11,210,Florida,St. Thomas Aquinas (FL),00-0035275,3915115,31986,13510,39258,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCA662837.png,20935,6167,NA,38abfa4e-ad62-4392-89a0-ac2a012efd87
2019,CAR,RB,NA,34,CUT,Cameron Artis-Payne,Cameron,Artis-Payne,1990-06-23,5-10,215,Auburn,Harrisburg (PA),00-0031599,3043097,28562,10187,9607,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ART387205.png,16934,2477,NA,f413d6fb-5105-4110-b915-d92840a3e656
2019,CAR,RB,NA,22,ACT,Christian McCaffrey,Christian,McCaffrey,1996-06-07,5-11,205,Stanford,Valor Christian (CO),00-0033280,3117251,30121,11690,11763,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC035988.png,18877,4034,NA,f96db0af-5e25-42d1-a07a-49b4e065b364
2019,CAR,RB,NA,27,ACT,Mike Davis,Mike,Davis,1993-02-19,5-9,220,South Carolina,Stephenson (GA),00-0032063,3025433,28514,10083,9559,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV567050.png,16887,2431,NA,e311a7a2-eddb-439c-86b4-b1f1984186bc
2019,CAR,RB,NA,39,ACT,Reggie Bonnafon,Reggie,Bonnafon,1996-01-04,6-0,215,Louisville,Trinity (KY),00-0034578,3116642,31302,13233,47542,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BON496241.png,20103,5162,NA,2d16fcef-89b8-4a92-844f-a92c4e20b5c9
2019,CAR,SS,NA,42,ACT,Colin Jones,Colin,Jones,1987-10-27,6-0,205,Texas Christian,Bridgeport (TX),00-0028128,14117,24977,7542,6342,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON179862.png,13442,979,NA,fc506583-7edf-4e40-8047-83f60bea67a2
2019,CAR,SS,NA,25,ACT,Eric Reid,Eric,Reid,1991-12-10,6-1,215,LSU,Dutchtown (LA),00-0030548,15809,26641,8685,7799,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REI265485.png,15242,1590,NA,c615cf52-bc61-43ed-bb76-39695ca019c0
2019,CAR,TE,NA,85,RES,Marcus Baugh,Marcus,Baugh,1994-12-09,6-4,245,Ohio State,John W. North (CA),00-0034169,3051387,31478,12901,47131,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAU227933.png,20174,5233,NA,14683736-9d8f-4e99-86c4-a778d343569c
2019,CAR,TE,NA,81,CUT,Cole Hunt,Cole,Hunt,1995-05-30,6-7,225,Texas Christian,NA,00-0034549,3047912,31680,13052,25172,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUN174725.png,20152,5231,NA,8e73bb69-7907-4220-a09d-d97efc006606
2019,CAR,TE,NA,88,ACT,Greg Olsen,Greg,Olsen,1985-03-11,6-5,255,Miami (Fla.),Wayne Hills (NJ),00-0025418,10475,8285,5206,3647,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OLS094822.png,1658,58,NA,587d0a98-7ec5-45a5-adba-8af26e8f256b
2019,CAR,TE,NA,82,ACT,Chris Manhertz,Chris,Manhertz,1992-04-10,6-6,255,Canisius,Cardinal Spellman (NY),00-0031484,2531358,28365,10033,10211,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAN285874.png,17762,3048,NA,7c7b5515-7786-4e24-9ce0-34e6a8bd5727
2019,CAR,TE,NA,46,DEV,Temarrick Hemingway,Temarrick,Hemingway,1993-07-30,6-5,245,South Carolina State,North Myrtle Beach (SC),00-0033112,2580330,29411,11009,10811,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEM189859.png,18094,3333,NA,02fc59d0-8a66-431f-97fc-21fdc096eb14
2019,CAR,TE,NA,80,ACT,Ian Thomas,Ian,Thomas,1996-06-06,6-4,260,Indiana,Digital Harbor (MD),00-0034365,4045305,31071,12858,42130,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO197015.png,19910,4995,NA,ed8a8fd2-df67-45e7-a34f-984afb82f6ea
2019,CAR,WR,NA,16,CUT,Andre Levrone,Andre,Levrone,1995-03-09,6-2,220,Virginia,NA,00-0034196,3048682,31244,13074,47813,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEV640641.png,20240,5249,NA,813cde62-48b0-47a6-88bf-9feef21ea044
2019,CAR,WR,NA,11,CUT,Torrey Smith,Torrey,Smith,1989-01-26,6-0,205,Maryland,Stafford (VA),00-0027996,14032,24845,7251,6210,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI344958.png,12830,826,NA,a735765c-3ca8-4557-b06e-a30fd415982c
2019,CAR,WR,NA,15,ACT,Chris Hogan,Chris,Hogan,1987-10-24,6-1,210,Monmouth (N.J.),Ramapo (NJ),00-0028237,14402,25178,8469,6468,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOG008552.png,14828,1329,NA,8fc65820-f565-44e2-8635-3e1cdf165bf6
2019,CAR,WR,NA,8,CUT,Aldrick Robinson,Aldrick,Robinson,1988-09-24,5-10,185,Southern Methodist,NA,00-0028116,14164,24965,7399,6330,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROB365875.png,13171,919,NA,b030b668-0f41-484f-8e94-9fc576b8af63
2019,CAR,WR,NA,NA,DEV,Bobo Wilson,Bobo,Wilson,1995-01-25,5-9,186,Florida State,NA,00-0033434,3045380,30481,11886,12067,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL726570.png,19348,4480,NA,ee8800ba-af54-4d69-9182-63fd0f789551
2019,CAR,WR,NA,19,CUT,Rashad Ross,Rashad,Ross,1990-02-02,6-0,180,Arizona State,Vallejo (CA),00-0030187,16566,27305,9759,8061,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROS672152.png,15659,1724,NA,a55c773c-1ce6-4d0f-a800-768575d74121
2019,CAR,WR,NA,18,ACT,DeAndrew White,DeAndrew,White,1991-10-16,6-0,195,Alabama,North Shore (TX),00-0031511,2515962,28800,10243,9697,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WHI152624.png,17269,2801,NA,e0abf267-f265-4682-9bb7-72bbcefda451
2019,CAR,WR,NA,10,ACT,Curtis Samuel,Curtis,Samuel,1996-08-11,5-11,195,Ohio State,Erasmus Hall (NY),00-0033282,3121427,30153,11710,11795,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAM633285.png,18928,4082,NA,66a21b6d-97e5-4732-8bb0-062145d6bbc6
2019,CAR,WR,NA,19,CUT,Donte Moncrief,Donte,Moncrief,1993-08-06,6-2,215,Mississippi,Raleigh (MS),00-0031339,16791,27618,9276,8725,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MON117004.png,16232,1971,NA,f404283a-7c04-4a1c-899c-3243424a8d70
2019,CAR,WR,NA,13,ACT,Jarius Wright,Jarius,Wright,1989-11-25,5-10,191,Arkansas,Warren (AR),00-0029572,14918,25828,8105,7118,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WRI391959.png,14465,1215,NA,6a11f09e-268c-4e5a-9b0f-cc0f4bc353c3
2019,CAR,WR,NA,NA,CUT,Braxton Miller,Braxton,Miller,1992-11-30,6-2,215,Ohio State,NA,00-0033069,2570987,29319,10900,10719,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIL146472.png,17964,3203,NA,c678b91c-53a7-4a29-ae4e-d0bbe964069b
2019,CAR,WR,NA,11,ACT,Brandon Zylstra,Brandon,Zylstra,1993-03-25,6-2,215,Concordia (Minn.),New London Spicer (MN),00-0034052,4294520,30959,12533,66438,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ZYL593274.png,19779,4878,NA,3885b40b-c31b-4cd6-a0fd-3d24bede2771
2019,CAR,WR,NA,NA,DEV,Damion Jeanpiere,Damion,Jeanpiere,1996-12-08,6-1,185,Nicholls State,NA,00-0035443,3929698,32150,14256,33350,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JEA422416.png,21309,6370,NA,706328a9-4bd5-4830-9b25-9ff276b1654c
2019,CAR,WR,NA,12,ACT,D.J. Moore,D.J.,Moore,1997-04-14,6-0,210,Maryland,Imhotep Institute Charter (PA),00-0034827,3915416,30994,12477,48267,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOO272423.png,19844,4983,NA,d8202e6d-d03b-4cd1-a793-ff8fd39d9755
2019,CHI,C,NA,67,DEV,Sam Mustipher,Sam,Mustipher,1996-08-13,6-3,306,Notre Dame,Good Counsel (MD),00-0035062,3129307,32259,14150,13026,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MUS723174.png,20891,6094,NA,20e8addc-8e4f-4c4e-937d-3788de9c1e6f
2019,CHI,C,NA,68,ACT,James Daniels,James,Daniels,1997-09-13,6-3,305,Iowa,Warren G. Harding (OH),00-0034347,3894849,31009,12565,45576,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAN559931.png,19855,4991,NA,70d87779-f25f-4dff-8c5d-82b818090c57
2019,CHI,CB,NA,24,ACT,Buster Skrine,Buster,Skrine,1989-04-26,5-9,185,Tennessee-Chattanooga,Etowah (GA),00-0028075,14139,24924,7623,6289,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SKR296636.png,12881,837,NA,639ff90f-285c-44a7-ba8d-6a47d0ecff71
