team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,headshot_url,fantasy_data_id,sleeper_id,years_exp
BUF,OLB,NA,52,ACT,Chris Draft,Chris,Draft,1976-02-26,5-11,234,Stanford,NA,00-0004505,NA,NA,NA,NA,401,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DRA080751.png,NA,NA,NA
BUF,OLB,NA,55,RES,Kawika Mitchell,Kawika,Mitchell,1979-10-10,6-1,253,South Florida,NA,00-0021970,NA,NA,NA,NA,1363,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIT375441.png,NA,NA,NA
BUF,OLB,NA,56,RES,Keith Ellison,Keith,Ellison,1984-02-06,6-0,229,Oregon State,NA,00-0024392,NA,NA,NA,NA,3123,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ELL695701.png,NA,NA,NA
BUF,OLB,NA,59,ACT,Ashlee Palmer,Ashlee,Palmer,1986-04-07,6-1,236,Mississippi,NA,00-0026635,NA,NA,NA,NA,5281,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAL226555.png,NA,NA,NA
BUF,OLB,NA,54,RES,Nic Harris,Nic,Harris,1986-10-06,6-2,232,Oklahoma,NA,00-0027107,NA,NA,NA,NA,5071,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR493634.png,NA,NA,NA
BUF,OLB,NA,57,ACT,Jon Corto,Jon,Corto,1984-09-03,6-1,220,Sacred Heart,NA,00-0025764,NA,NA,NA,NA,4122,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COR782664.png,NA,NA,NA
BUF,OLB,NA,43,ACT,Bryan Scott,Bryan,Scott,1981-04-13,6-1,219,Penn State,NA,00-0021951,NA,NA,NA,NA,1370,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCO103424.png,NA,NA,NA
BUF,OT,NA,79,ACT,Jonathan Scott,Jonathan,Scott,1983-01-10,6-6,318,Texas,NA,00-0024355,NA,NA,NA,NA,3086,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCO402822.png,NA,NA,NA
BUF,P,NA,8,ACT,Brian Moorman,Brian,Moorman,1976-02-05,6-0,172,Pittsburg State,NA,00-0011626,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOO801682.png,NA,NA,NA
BUF,QB,NA,16,CUT,Matt Baker,Matt,Baker,1983-05-11,6-2,217,North Carolina,NA,00-0023838,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAK495064.png,NA,NA,NA
BUF,QB,NA,5,ACT,Trent Edwards,Trent,Edwards,1983-10-30,6-4,231,Stanford,NA,00-0025479,NA,NA,NA,NA,3708,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EDW720778.png,NA,NA,NA
BUF,QB,NA,14,ACT,Ryan Fitzpatrick,Ryan,Fitzpatrick,1982-11-24,6-2,225,Harvard,Highland (AZ),00-0023682,8664,0742d2ea-1cf2-49a6-a150-77ba6e034d8c,7426,4385,2467,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FIT792915.png,8283,333,NA
BUF,QB,NA,4,ACT,Brian Brohm,Brian,Brohm,1985-09-23,6-3,223,Louisville,NA,00-0026196,NA,NA,NA,NA,4370,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO095850.png,NA,NA,NA
BUF,QB,NA,61,ACT,Gibran Hamdan,Gibran,Hamdan,1981-02-08,6-4,220,Indiana,NA,00-0022112,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAM142624.png,NA,NA,NA
BUF,RB,NA,23,ACT,Marshawn Lynch,Marshawn,Lynch,1986-04-22,5-11,215,California,Oakland Technical (CA),00-0025399,10456,82bce0be-9a87-4b6d-a85b-623bf8d1674e,8266,5202,3628,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LYN442976.png,12386,745,NA
BUF,RB,NA,25,RES,Justise Hairston,Justise,Hairston,1983-06-27,6-2,220,Central Connecticut State,NA,00-0025595,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAI712224.png,NA,NA,NA
BUF,RB,NA,42,DEV,Bruce Hall,Bruce,Hall,1985-03-18,5-11,205,Mississippi,NA,00-0025917,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAL189956.png,NA,NA,NA
BUF,RB,NA,33,CUT,Dominic Rhodes,Dominic,Rhodes,1979-01-17,5-9,203,Midwestern State,NA,00-0019863,NA,NA,NA,NA,979,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RHO405538.png,NA,NA,NA
BUF,RB,NA,22,ACT,Fred Jackson,Fred,Jackson,1981-02-20,6-1,215,Coe,NA,00-0024204,NA,NA,NA,NA,3368,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC173789.png,NA,NA,NA
BUF,SS,NA,37,ACT,George Wilson,George,Wilson,1981-03-14,6-0,212,Arkansas,NA,00-0022341,NA,NA,NA,NA,2210,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL694602.png,NA,NA,NA
BUF,T,NA,NA,DEV,Jason Watkins,Jason,Watkins,1985-06-10,6-6,325,Florida,NA,00-0026842,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAT228404.png,NA,NA,NA
BUF,T,NA,69,ACT,Jamon Meredith,Jamon,Meredith,1986-05-11,6-5,304,South Carolina,NA,00-0027112,NA,NA,NA,NA,5086,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MER139315.png,NA,NA,NA
BUF,T,NA,76,CUT,Chris Denman,Chris,Denman,1983-10-07,6-7,315,Fresno State,NA,00-0025601,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEN093172.png,NA,NA,NA
BUF,T,NA,77,RES,Demetress Bell,Demetress,Bell,1984-05-03,6-5,307,Northwestern State-Louisiana,NA,00-0026359,NA,NA,NA,NA,4533,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEL269922.png,NA,NA,NA
BUF,T,NA,60,RES,Brad Butler,Brad,Butler,1983-09-18,6-7,315,Virginia,NA,00-0024357,NA,NA,NA,NA,3088,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUT114172.png,NA,NA,NA
BUF,T,NA,75,ACT,Andre Ramsey,Andre,Ramsey,1987-07-24,6-5,322,Ball State,NA,00-0026622,NA,NA,NA,NA,5276,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RAM200894.png,NA,NA,NA
BUF,T,NA,73,ACT,Kirk Chambers,Kirk,Chambers,1979-03-19,6-7,315,Stanford,NA,00-0022728,NA,NA,NA,NA,1894,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CHA111272.png,NA,NA,NA
BUF,T,NA,74,ACT,Nick Hennessey,Nick,Hennessey,1986-07-02,6-5,291,Colgate,NA,00-0026631,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEN509174.png,NA,NA,NA
BUF,TE,NA,88,ACT,Jonathan Stupar,Jonathan,Stupar,1984-07-24,6-3,254,Virginia,NA,00-0025864,NA,NA,NA,NA,4601,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STU615594.png,NA,NA,NA
BUF,TE,NA,87,ACT,Joe Klopfenstein,Joe,Klopfenstein,1983-11-09,6-5,262,Colorado,NA,00-0024261,NA,NA,NA,NA,2991,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KLO131680.png,NA,NA,NA
BUF,TE,NA,48,CUT,Travis McCall,Travis,McCall,1985-04-06,6-2,276,Alabama,NA,00-0026634,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC100121.png,NA,NA,NA
BUF,TE,NA,NA,CUT,Tyson DeVree,Tyson,DeVree,1984-11-12,6-6,245,Colorado,NA,00-0026103,NA,NA,NA,NA,4890,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEV738294.png,NA,NA,NA
BUF,TE,NA,89,ACT,Shawn Nelson,Shawn,Nelson,1985-10-05,6-5,240,Southern Mississippi,NA,00-0027088,NA,NA,NA,NA,5045,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEL713868.png,NA,NA,NA
BUF,TE,NA,86,RES,Derek Fine,Derek,Fine,1983-08-24,6-3,247,Kansas,NA,00-0026272,NA,NA,NA,NA,4446,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FIN197209.png,NA,NA,NA
BUF,TE,NA,80,RES,Derek Schouman,Derek,Schouman,1985-03-11,6-2,223,Boise State,NA,00-0025609,NA,NA,NA,NA,3838,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCH487485.png,NA,NA,NA
BUF,WR,NA,87,CUT,Shaine Smith,Shaine,Smith,1983-12-25,6-2,189,Hofstra,NA,00-0024844,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI711370.png,NA,NA,NA
BUF,WR,NA,17,ACT,Justin Jenkins,Justin,Jenkins,1980-12-10,6-0,207,Mississippi State,NA,00-0022296,NA,NA,NA,NA,2081,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JEN298576.png,NA,NA,NA
BUF,WR,NA,13,ACT,Steve Johnson,Steve,Johnson,1986-07-22,6-2,202,Kentucky,NA,00-0026364,NA,NA,NA,NA,4538,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH673533.png,NA,NA,NA
BUF,WR,NA,83,ACT,Lee Evans,Lee,Evans,1981-03-11,5-10,197,Wisconsin,NA,00-0022910,NA,NA,NA,NA,1734,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EVA454901.png,NA,NA,NA
BUF,WR,NA,81,ACT,Terrell Owens,Terrell,Owens,1973-12-07,6-3,224,Tennessee-Chattanooga,NA,00-0012478,NA,NA,NA,NA,188,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OWE755129.png,NA,NA,NA
BUF,WR,NA,11,ACT,Roscoe Parrish,Roscoe,Parrish,1982-07-16,5-9,171,Miami (Fla.),NA,00-0023490,NA,NA,NA,NA,2272,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAR686635.png,NA,NA,NA
BUF,WR,NA,82,ACT,Josh Reed,Josh,Reed,1980-05-01,5-10,210,LSU,NA,00-0021166,NA,NA,NA,NA,1043,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REE314559.png,NA,NA,NA
BUF,WR,NA,18,RSN,C.J. Hawthorne,C.J.,Hawthorne,1983-12-15,5-11,168,Hawaii,NA,00-0026472,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAW757137.png,NA,NA,NA
BUF,WR,NA,84,ACT,James Hardy,James,Hardy,1985-12-24,6-5,220,Indiana,NA,00-0026181,NA,NA,NA,NA,4355,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR108650.png,NA,NA,NA
BUF,WR,NA,15,DEV,Felton Huggins,Felton,Huggins,1983-02-15,6-2,186,Southeastern Louisiana,NA,00-0024132,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUG092259.png,NA,NA,NA
CAR,C,NA,67,ACT,Ryan Kalil,Ryan,Kalil,1985-03-29,6-2,295,USC,Servite (CA),00-0025446,10503,d503e3cf-861d-4b06-8de8-f66b1b72a3bf,8313,5294,3675,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KAL275632.png,423,12,NA
CAR,C,NA,62,DEV,Dustin Fry,Dustin,Fry,1983-10-03,6-3,326,Clemson,NA,00-0025526,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FRY078787.png,NA,NA,NA
CAR,CB,NA,24,DEV,Marcus Walker,Marcus,Walker,1986-05-23,5-11,191,Oklahoma,NA,00-0025953,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAL273520.png,NA,NA,NA
CAR,CB,NA,27,ACT,C.J. Wilson,C.J.,Wilson,1985-04-02,6-1,195,Baylor,NA,00-0025613,NA,NA,NA,NA,3842,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL663286.png,NA,NA,NA
CAR,CB,NA,21,ACT,Dante Wesley,Dante,Wesley,1979-04-05,6-1,210,Arkansas-Pine Bluff,NA,00-0021224,NA,NA,NA,NA,1101,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WES031795.png,NA,NA,NA
CAR,CB,NA,31,ACT,Richard Marshall,Richard,Marshall,1984-12-12,5-11,189,Fresno State,NA,00-0024273,NA,NA,NA,NA,3003,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAR452561.png,NA,NA,NA
CAR,CB,NA,41,ACT,Captain Munnerlyn,Captain,Munnerlyn,1988-04-10,5-8,186,South Carolina,S.S. Murphy (AL),00-0026944,12703,9dc422e6-f4ce-4bc9-b8bc-7ff946b51a8b,9480,6242,5140,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MUN472912.png,9169,441,NA
CAR,CB,NA,20,ACT,Chris Gamble,Chris,Gamble,1983-03-11,6-1,200,Ohio State,NA,00-0022914,NA,NA,NA,NA,1749,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAM225683.png,NA,NA,NA
CAR,DB,NA,39,CUT,Keith Lewis,Keith,Lewis,1981-10-20,6-0,220,Oregon,NA,00-0022702,NA,NA,NA,NA,1914,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEW428249.png,NA,NA,NA
CAR,DB,NA,37,CUT,Paul Chiara,Paul,Chiara,1985-06-27,5-10,204,Syracuse,NA,00-0026971,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CHI063557.png,NA,NA,NA
CAR,DB,NA,25,CUT,Nate Salley,Nate,Salley,1984-02-05,6-1,216,Ohio State,NA,00-0024336,NA,NA,NA,NA,3066,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAL548320.png,NA,NA,NA
CAR,DE,NA,97,ACT,Hilee Taylor,Hilee,Taylor,1986-07-18,6-2,250,North Carolina,NA,00-0026361,NA,NA,NA,NA,4535,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAY252978.png,NA,NA,NA
CAR,DE,NA,95,ACT,Charles Johnson,Charles,Johnson,1986-07-10,6-2,276,Georgia,NA,00-0025470,NA,NA,NA,NA,3699,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH106479.png,NA,NA,NA
CAR,DE,NA,NA,DEV,Eric Moore,Eric,Moore,1981-02-28,6-4,268,Florida State,NA,00-0023619,NA,NA,NA,NA,2403,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOO282607.png,NA,NA,NA
CAR,DE,NA,96,ACT,Tyler Brayton,Tyler,Brayton,1979-11-20,6-6,280,Colorado,NA,00-0022047,NA,NA,NA,NA,1348,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA783841.png,NA,NA,NA
CAR,DE,NA,64,CUT,Casper Brinkley,Casper,Brinkley,1985-07-12,6-2,259,South Carolina,NA,00-0025956,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRI419296.png,NA,NA,NA
CAR,DE,NA,91,ACT,Everette Brown,Everette,Brown,1987-08-07,6-1,256,Florida State,NA,00-0027019,NA,NA,NA,NA,4966,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO430930.png,NA,NA,NA
CAR,DE,NA,90,ACT,Julius Peppers,Julius,Peppers,1980-01-18,6-7,283,North Carolina,Southern Nash (NC),00-0021140,3530,c058f888-ff75-4f13-a9e7-3f5be65288bf,5888,2528,1010,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PEP422041.png,11977,684,NA
CAR,DT,NA,94,CUT,Lorenzo Williams,Lorenzo,Williams,1984-10-23,6-0,310,Missouri,NA,00-0026411,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL430216.png,NA,NA,NA
CAR,DT,NA,75,ACT,Hollis Thomas,Hollis,Thomas,1974-01-10,6-0,340,Northern Illinois,NA,00-0016271,NA,NA,NA,NA,225,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO193984.png,NA,NA,NA
CAR,DT,NA,93,RES,Tank Tyler,Tank,Tyler,1985-02-14,6-2,306,North Carolina State,NA,00-0025469,NA,NA,NA,NA,3698,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TYL148317.png,NA,NA,NA
CAR,DT,NA,99,RES,Ma'ake Kemoeatu,Ma'ake,Kemoeatu,1979-01-10,6-5,345,Utah,NA,00-0020867,NA,NA,NA,NA,1267,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KEM086858.png,NA,NA,NA
CAR,DT,NA,61,ACT,Derek Landri,Derek,Landri,1983-09-21,6-2,290,Notre Dame,NA,00-0025553,NA,NA,NA,NA,3782,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAN113331.png,NA,NA,NA
CAR,DT,NA,94,RES,Louis Leonard,Louis,Leonard,1984-07-16,6-4,325,Fresno State,NA,00-0024745,NA,NA,NA,NA,3995,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEO693447.png,NA,NA,NA
CAR,DT,NA,92,ACT,Damione Lewis,Damione,Lewis,1978-03-01,6-2,301,Miami (Fla.),NA,00-0020491,NA,NA,NA,NA,782,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEW129772.png,NA,NA,NA
CAR,DT,NA,78,CUT,Antwon Burton,Antwon,Burton,1983-07-11,6-2,325,Temple,NA,00-0023781,NA,NA,NA,NA,3260,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUR753059.png,NA,NA,NA
CAR,DT,NA,98,ACT,Nick Hayden,Nick,Hayden,1986-02-04,6-4,292,Wisconsin,NA,00-0026321,NA,NA,NA,NA,4495,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAY062620.png,NA,NA,NA
CAR,DT,NA,75,CUT,George Hypolite,George,Hypolite,1987-08-01,6-1,299,Colorado,NA,00-0026609,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HYP474619.png,NA,NA,NA
CAR,DT,NA,60,RES,Corvey Irvin,Corvey,Irvin,1985-05-03,6-3,302,Georgia,NA,00-0027065,NA,NA,NA,NA,5016,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/IRV218894.png,NA,NA,NA
CAR,FB,NA,42,ACT,Tony Fiammetta,Tony,Fiammetta,1986-08-22,6-0,242,Syracuse,NA,00-0027093,NA,NA,NA,NA,5052,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FIA415290.png,NA,NA,NA
CAR,FB,NA,45,ACT,Brad Hoover,Brad,Hoover,1976-11-11,6-0,245,Western Carolina,NA,00-0019100,NA,NA,NA,NA,740,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOO705549.png,NA,NA,NA
CAR,FS,NA,23,ACT,Sherrod Martin,Sherrod,Martin,1984-10-12,6-1,198,Troy,NA,00-0027035,NA,NA,NA,NA,4982,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAR731251.png,NA,NA,NA
CAR,FS,NA,30,ACT,Charles Godfrey,Charles,Godfrey,1985-11-15,5-11,205,Iowa,NA,00-0026207,NA,NA,NA,NA,4381,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GOD267860.png,NA,NA,NA
CAR,G,NA,68,ACT,Keydrick Vincent,Keydrick,Vincent,1978-04-13,6-5,325,Mississippi,NA,00-0019954,NA,NA,NA,NA,998,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VIN401602.png,NA,NA,NA
CAR,G,NA,70,ACT,Travelle Wharton,Travelle,Wharton,1981-05-19,6-4,312,South Carolina,NA,00-0022214,NA,NA,NA,NA,1815,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WHA582770.png,NA,NA,NA
CAR,G,NA,NA,DEV,Brian De La Puente,Brian,De La Puente,1985-05-13,6-2,308,California,NA,00-0025980,NA,NA,NA,NA,4679,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEL177979.png,NA,NA,NA
CAR,G,NA,73,ACT,Mackenzy Bernadeau,Mackenzy,Bernadeau,1986-01-03,6-4,308,Bentley,NA,00-0026390,NA,NA,NA,NA,4564,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BER180672.png,NA,NA,NA
CAR,G,NA,63,CUT,Justin Geisinger,Justin,Geisinger,1982-05-24,6-2,315,Vanderbilt,NA,00-0023629,NA,NA,NA,NA,2414,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GEI696424.png,NA,NA,NA
CAR,G,NA,72,ACT,Duke Robinson,Duke,Robinson,1986-10-10,6-5,330,Oklahoma,NA,00-0027113,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROB407250.png,NA,NA,NA
CAR,G,NA,71,RES,C.J. Davis,C.J.,Davis,1987-02-02,6-2,308,Pittsburgh,NA,00-0026705,NA,NA,NA,NA,5334,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV243165.png,NA,NA,NA
CAR,K,NA,4,ACT,John Kasay,John,Kasay,1969-10-27,5-10,210,Georgia,NA,00-0009028,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KAS023070.png,NA,NA,NA
CAR,K,NA,5,ACT,Rhys Lloyd,Rhys,Lloyd,1982-06-05,5-11,231,Minnesota,NA,00-0023363,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LLO676464.png,NA,NA,NA
CAR,LB,NA,46,CUT,Kelvin Smith,Kelvin,Smith,1984-03-20,6-2,240,Syracuse,NA,00-0025606,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI451530.png,NA,NA,NA
CAR,LB,NA,55,ACT,Dan Connor,Dan,Connor,1985-11-02,6-2,231,Penn State,NA,00-0026214,NA,NA,NA,NA,4388,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CON508718.png,NA,NA,NA
CAR,LB,NA,57,ACT,Jordan Senn,Jordan,Senn,1984-06-11,5-11,224,Portland State,NA,00-0025995,NA,NA,NA,NA,4690,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SEN224558.png,NA,NA,NA
CAR,LB,NA,56,ACT,Quinton Culberson,Quinton,Culberson,1985-10-21,6-1,236,Mississippi State,NA,00-0024565,NA,NA,NA,NA,3917,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CUL068007.png,NA,NA,NA
CAR,LB,NA,54,ACT,Mortty Ivy,Mortty,Ivy,1986-04-26,6-1,239,West Virginia,NA,00-0026709,NA,NA,NA,NA,5338,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/IVY455791.png,NA,NA,NA
CAR,LS,NA,44,ACT,J.J. Jansen,J.J.,Jansen,1986-01-20,6-2,256,Notre Dame,Brophy Prep (AZ),00-0026027,11759,e2ee3901-8de4-4585-a6ca-b7d77d271d9e,9585,7078,4712,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAN681650.png,9162,439,NA
CAR,MLB,NA,52,ACT,Jon Beason,Jon,Beason,1985-01-14,6-0,237,Miami (Fla.),NA,00-0025412,NA,NA,NA,NA,3641,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEA530518.png,NA,NA,NA
CAR,OLB,NA,59,RES,Landon Johnson,Landon,Johnson,1981-03-13,6-2,232,Purdue,NA,00-0022860,NA,NA,NA,NA,1817,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH399476.png,NA,NA,NA
CAR,OLB,NA,50,ACT,James Anderson,James,Anderson,1983-09-26,6-2,235,Virginia Tech,NA,00-0024303,NA,NA,NA,NA,3033,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AND291445.png,NA,NA,NA
CAR,OLB,NA,53,ACT,Na'il Diggs,Na'il,Diggs,1978-07-08,6-4,240,Ohio State,NA,00-0019467,NA,NA,NA,NA,652,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DIG195645.png,NA,NA,NA
CAR,OLB,NA,58,RES,Thomas Davis,Thomas,Davis,1983-03-22,6-0,240,Georgia,Randolph-Clay (GA),00-0023448,8429,c8af316c-0e46-41ab-bce5-e63a1730c356,7190,4455,2231,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV768681.png,4895,187,NA
CAR,P,NA,7,ACT,Jason Baker,Jason,Baker,1978-05-17,6-2,205,Iowa,NA,00-0019921,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAK231304.png,NA,NA,NA
CAR,QB,NA,12,RES,Josh McCown,Josh,McCown,1979-07-04,6-4,215,Sam Houston State,Jacksonville (TX),00-0021206,3609,a261fd0a-b096-4db7-bd51-2f13bde485da,5967,2513,1085,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC600777.png,5282,208,NA
CAR,QB,NA,17,RES,Jake Delhomme,Jake,Delhomme,1975-01-10,6-2,215,Louisiana-Lafayette,NA,00-0004161,NA,NA,NA,NA,303,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEL367367.png,NA,NA,NA
CAR,QB,NA,3,ACT,Matt Moore,Matt,Moore,1984-08-09,6-3,202,Oregon State,Hart (CA),00-0025708,11128,76d7615e-8eb5-4761-b6a6-1e895d01baf3,8544,5432,4018,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOO551757.png,5834,233,NA
CAR,QB,NA,11,ACT,A.J. Feeley,A.J.,Feeley,1977-05-16,6-3,220,Oregon,NA,00-0020305,NA,NA,NA,NA,893,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FEE447935.png,NA,NA,NA
CAR,QB,NA,14,ACT,Hunter Cantwell,Hunter,Cantwell,1985-12-30,6-4,236,Louisville,NA,00-0026702,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAN795906.png,NA,NA,NA
CAR,RB,NA,34,ACT,DeAngelo Williams,DeAngelo,Williams,1983-04-25,5-9,217,Memphis,NA,00-0024242,NA,NA,NA,NA,2972,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL221323.png,NA,NA,NA
CAR,RB,NA,22,ACT,Tyrell Sutton,Tyrell,Sutton,1986-12-19,5-8,213,Northwestern,NA,00-0026790,NA,NA,NA,NA,5395,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SUT746154.png,NA,NA,NA
CAR,RB,NA,28,ACT,Jonathan Stewart,Jonathan,Stewart,1987-03-21,5-10,235,Oregon,Timberline (WA),00-0026153,11247,96a1fc85-5af7-49fa-a5ac-ddc06c205ced,8790,5578,4327,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STE770966.png,5451,218,NA
