season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,yahoo_id,rotowire_id,pff_id,pfr_id,headshot_url,fantasy_data_id,sleeper_id,years_exp,sportradar_id
2018,BUF,NT,NA,NA,DEV,Robert Thomas,Robert,Thomas,1991-02-18,6-1,316,Arkansas,Muskogee (OK),00-0031006,5273,28178,9636,9022,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO342128.png,16425,2102,NA,de3f11e3-90ae-4ad2-880f-48e9b6f729f8
2018,BUF,NT,NA,NA,DEV,Kyle Peko,Kyle,Peko,1993-07-23,6-1,305,Oregon State,La Habra (CA),00-0032463,3134288,29630,11428,11027,PekoKy00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PEK467819.png,18421,3633,NA,e9a7f92c-241c-4172-9874-6eb0c1576899
2018,BUF,OG,NA,76,ACT,John Miller,John,Miller,1993-08-12,6-3,315,Louisville,Central (FL),00-0032149,2576639,28469,10283,9514,MillJo04,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIL330317.png,16842,2386,NA,1a7ff6d7-85c8-4ef1-8db7-b629b451e368
2018,BUF,OG,NA,62,ACT,Vladimir Ducasse,Vladimir,Ducasse,1987-10-15,6-5,329,Massachusetts,Stamford (CT),00-0027667,13273,24036,6543,5586,DucaVl20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DUC019774.png,10994,522,NA,6edf1c3e-bf89-4148-b827-cc4e50888c18
2018,BUF,OG,NA,75,ACT,Wyatt Teller,Wyatt,Teller,1994-11-21,6-4,314,Virginia Tech,Liberty (VA),00-0034399,3045474,31136,12798,46131,TellWy00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TEL237584.png,19962,5097,NA,2b6a749f-5e78-484f-8a87-92c6da991b19
2018,BUF,OG,NA,74,ACT,Jeremiah Sirles,Jeremiah,Sirles,1991-08-08,6-6,315,Nebraska,Bear Creek (CO),00-0030923,17040,27855,10010,9305,SirlJe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SIR484269.png,16349,2053,NA,4a9a26fa-6a05-4c67-a023-43773a5c67f8
2018,BUF,OLB,NA,57,ACT,Lorenzo Alexander,Lorenzo,Alexander,1983-05-31,6-1,245,California,St. Mary's College (CA),00-0023259,9424,7569,7166,2476,AlexLo99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALE509608.png,11940,678,NA,38a7122f-5c9d-4b65-99bc-b9822f9d981a
2018,BUF,OLB,NA,58,RES,Matt Milano,Matt,Milano,1994-07-28,6-0,223,Boston College,Dr. Phillips (FL),00-0033571,3046287,30276,11978,11918,MilaMa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIL033577.png,19037,4191,NA,825fe252-36b9-48d9-a845-29114c5aae8a
2018,BUF,OT,NA,68,ACT,Conor McDermott,Conor,McDermott,1992-10-19,6-8,305,UCLA,The Ensworth School (TN),00-0033300,2971584,30324,11810,11966,McDeCo00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCD175819.png,19104,4258,NA,6993aad2-269c-4211-bee7-2fcd324288c5
2018,BUF,OT,NA,73,ACT,Dion Dawkins,Dion,Dawkins,1994-04-26,6-5,320,Temple,Rahway (NJ),00-0033904,3051324,30176,11788,11818,DawkDi00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAW056236.png,18948,4102,NA,522a97f7-8cf7-4c50-afe9-1beb6ffadcb2
2018,BUF,OT,NA,61,CUT,Josh James,Josh,James,1993-05-09,6-5,314,Carroll (Mont.),NA,00-0032638,2986639,29732,11448,11151,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAM276284.png,18531,3723,NA,4a52883d-cc37-4593-9ca3-cb9967e4db5f
2018,BUF,OT,NA,79,ACT,Jordan Mills,Jordan,Mills,1990-12-24,6-5,316,Louisiana Tech,Assumption (LA),00-0030046,16004,26786,8826,7945,MillJo02,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIL706804.png,15116,1510,NA,cf881df8-d5a0-4736-be01-eb72767366b0
2018,BUF,OT,NA,65,ACT,Ike Boettger,Ike,Boettger,1994-10-05,6-6,313,Iowa,Cedar Falls (IA),00-0034505,3040166,31599,13226,46918,BoetIk00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOE704900.png,20252,5678,NA,a4d45211-eb06-4c63-9487-ba4ad326893d
2018,BUF,OT,NA,77,CUT,Mo Porter,Mo,Porter,1995-03-29,6-5,305,Baylor,NA,00-0034513,3928934,31596,13231,46243,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POR337203.png,20251,5677,NA,3a7f48c5-6cda-4793-89a0-2bda1bc55e14
2018,BUF,OT,NA,NA,DEV,Andrew Lauderdale,Andrew,Lauderdale,1993-11-22,6-6,291,New Hampshire,NA,00-0033500,2969125,30413,12284,12221,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAU063447.png,19372,4500,NA,eebb987d-dbe0-4d3a-95a4-33144c6bb53a
2018,BUF,P,NA,7,RES,Cory Carter,Cory,Carter,1994-03-05,5-11,220,Texas Southern,NA,00-0033201,2996095,30086,12424,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR635133.png,18815,3980,NA,68969959-6910-49f3-b08a-05cabe34336e
2018,BUF,P,NA,6,CUT,Colton Schmidt,Colton,Schmidt,1990-10-27,5-11,224,California-Davis,Liberty (CA),00-0030551,16623,27459,9027,8104,SchmCo00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCH273833.png,15625,1713,NA,ca668ed5-05b3-41da-a3a4-6fa8982968f6
2018,BUF,P,NA,9,RES,Corey Bojorquez,Corey,Bojorquez,1996-09-13,6-0,208,New Mexico,Mayfair (CA),00-0034721,4039396,31727,13323,27626,BojoCo00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOJ401791.png,20512,5721,NA,1073ac8d-d12f-4ad0-845d-5351503931bd
2018,BUF,P,NA,9,CUT,Jon Ryan,Jon,Ryan,1981-11-26,6-0,217,Regina (Canada),Sheldon-Williams Collegiate (SK),00-0023742,10238,8020,7975,3493,RyanJo21,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RYA229481.png,3764,135,NA,f6b48c8b-66ac-47a3-aafc-5addce6a6d82
2018,BUF,P,NA,4,ACT,Matt Darr,Matt,Darr,1992-07-02,6-1,217,Tennessee,Frontier (CA),00-0031716,2516357,28905,10693,9812,DarrMa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAR520443.png,17450,2963,NA,325735c1-9fa1-48ee-bb8d-2ae45781f28d
2018,BUF,QB,NA,3,ACT,Derek Anderson,Derek,Anderson,1983-06-15,6-6,235,Oregon State,Scappoose (OR),00-0023645,8627,7389,4313,2430,AndeDe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AND180512.png,12083,691,NA,72fbe462-91c5-4c84-9640-e8ad7cad6447
2018,BUF,QB,NA,5,ACT,Matt Barkley,Matt,Barkley,1990-09-08,6-2,227,USC,Mater Dei (CA),00-0030533,15948,26721,8004,7880,BarkMa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAR192558.png,14855,1338,NA,da7cb0cc-543e-47d5-b29a-2ba2b341bd14
2018,BUF,QB,NA,17,ACT,Josh Allen,Josh,Allen,1996-05-21,6-5,237,Wyoming,Firebaugh (CA),00-0034857,3918298,30977,12483,46601,AlleJo02,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALL529264.png,19801,4984,NA,3069db07-aa43-4503-ab11-2ae5c0002721
2018,BUF,RB,NA,45,RES,Marcus Murphy,Marcus,Murphy,1991-10-03,5-9,195,Missouri,Desoto (TX),00-0031959,2514123,28618,10200,9663,MurpMa03,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MUR517528.png,16989,2529,NA,36007e6e-ca6b-42ee-b9f8-79a9a964f5bc
2018,BUF,RB,NA,33,ACT,Chris Ivory,Chris,Ivory,1988-03-22,6-0,223,Tiffin University,Longview (TX),00-0027531,13587,24400,6833,6007,IvorCh00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/IVO253611.png,12239,717,NA,72f5a27a-544f-468a-b10b-89a1fc5d0e9f
2018,BUF,RB,NA,25,ACT,LeSean McCoy,LeSean,McCoy,1988-07-12,5-11,210,Pittsburgh,Bishop McDevitt (PA),00-0027029,12514,9317,5970,4976,McCoLe01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC620232.png,11932,676,NA,166292fc-629e-4c7b-b7bf-f572ca9eeb43
2018,BUF,RB,NA,39,CUT,Sam Rogers,Sam,Rogers,1995-04-12,5-10,235,Virginia Tech,NA,00-0033967,3045472,30318,11771,11961,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROG533114.png,19096,4250,NA,aa87a5e5-f90b-408e-b8b4-39f28204f8bf
2018,BUF,RB,NA,42,ACT,Patrick DiMarco,Patrick,DiMarco,1989-04-30,6-1,234,South Carolina,Lake Brantley (FL),00-0028581,14332,25158,7970,6997,DiMaPa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DIM110572.png,14786,1305,NA,349f647e-bfc3-4d84-af89-b33f8a08e26e
2018,BUF,RB,NA,35,ACT,Keith Ford,Keith,Ford,1994-04-18,5-10,219,Texas A&M,NA,00-0034509,3052662,31595,12894,23614,FordKe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOR267420.png,20598,5624,NA,63a42b17-bb3e-4e68-970f-aa2fffee4d10
2018,BUF,RB,NA,26,RES,Taiwan Jones,Taiwan,Jones,1988-07-26,6-0,195,Eastern Washington,Deer Valley (CA),00-0028063,14167,24912,7324,6277,JoneTa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON731670.png,13063,886,NA,adadafa1-dc37-486d-8538-7db1e1b5f71e
2018,BUF,SS,NA,23,ACT,Micah Hyde,Micah,Hyde,1990-12-31,6-0,197,Iowa,Fostoria (OH),00-0030090,15960,26782,8892,7941,HydeMi00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HYD422041.png,15136,1525,NA,e030ef2b-1dcc-4c66-b8de-0016ca0d52d2
2018,BUF,SS,NA,31,ACT,Dean Marlowe,Dean,Marlowe,1992-07-25,6-1,208,James Madison,Holy Cross (NY),00-0031870,2519038,28732,10526,9966,MarlDe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAR268763.png,17147,2679,NA,461b6e57-a2b0-4648-ab1f-b3ca4b111fe3
2018,BUF,TE,NA,82,ACT,Logan Thomas,Logan,Thomas,1991-07-01,6-6,250,Virginia Tech,Brookville (VA),00-0031260,16813,27648,9323,8755,ThomLo00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO296280.png,16656,2251,NA,b24625a0-d402-4d59-a778-aa4b073bfe5e
2018,BUF,TE,NA,88,CUT,Khari Lee,Khari,Lee,1992-01-16,6-4,253,Bowie State,Western Tech (MD),00-0031922,3144062,28893,10503,10018,LeexKh00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEE428943.png,17154,2686,NA,98a944cf-0fc3-4a0b-9011-490722667d37
2018,BUF,TE,NA,80,ACT,Jason Croom,Jason,Croom,1994-02-28,6-4,246,Tennessee,Norcross (GA),00-0033627,2972240,30594,12082,12145,CrooJa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CRO325332.png,19415,4536,NA,e17b5817-d955-42be-bb8d-e34d89f6dd71
2018,BUF,TE,NA,NA,DEV,Keith Towbridge,Keith,Towbridge,1995-05-21,6-5,262,Louisville,NA,00-0033623,3040071,30603,12342,12154,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TOW026717.png,19424,4545,NA,e927859a-16e3-481c-8d02-4d11a3a81dee
2018,BUF,TE,NA,85,ACT,Charles Clay,Charles,Clay,1989-02-13,6-3,255,Tulsa,Central (AR),00-0028112,14145,24961,7424,6326,ClayCh00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA715825.png,12751,801,NA,04ca4fb9-194e-47fe-8fc8-adb5790a8e78
2018,BUF,TE,NA,NA,DEV,Kyle Carter,Kyle,Carter,1992-12-17,6-3,245,Penn State,NA,00-0032606,2582138,29537,11496,10977,CartKy01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR687523.png,18246,3481,NA,155ef610-f858-4ee1-b180-afd7cf337631
2018,BUF,WR,NA,11,ACT,Zay Jones,Zay,Jones,1995-03-30,6-2,200,East Carolina,Stephen F. Austin (TX),00-0033891,3059722,30150,11751,11792,JoneZa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON403726.png,18926,4080,NA,a28f7368-0306-4d20-855f-285a1a09c09c
2018,BUF,WR,NA,10,ACT,Deonte Thompson,Deonte,Thompson,1989-02-14,6-0,204,Florida,Glades Central (FL),00-0029388,15503,26456,8492,7513,ThomDe04,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO528909.png,13856,1061,NA,c323cdb9-74bc-4d68-9358-609f80eedbb7
2018,BUF,WR,NA,14,ACT,Ray-Ray McCloud,Ray-Ray,McCloud,1996-10-15,5-9,190,Clemson,Sickles (FL),00-0034407,3728262,31157,12570,47895,McClRa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC417118.png,19961,5096,NA,f7ff7599-a175-4a0c-b887-3ae9e596fc64
2018,BUF,WR,NA,16,ACT,Robert Foster,Robert,Foster,1994-05-07,6-2,196,Alabama,Central Valley (PA),00-0034510,3054845,31601,12909,48230,FostRo01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOS633097.png,20250,5250,NA,17f52030-0a86-408d-b7e3-194ed4374fbb
2018,BUF,WR,NA,15,ACT,Da'Mari Scott,Da'Mari,Scott,1995-08-08,6-0,205,Fresno State,Cathedral (CA),00-0034256,3056577,31460,13136,39588,ScotDa02,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCO223214.png,20117,5166,NA,aec7472c-3e0b-443f-8c48-cd8cf0e9734c
2018,BUF,WR,NA,NA,DEV,Tanner McEvoy,Tanner,McEvoy,1993-01-26,6-6,230,Wisconsin,NA,00-0032475,2577684,29825,11561,11288,McEvTa01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCE657259.png,18602,3788,NA,8ac8cc85-6599-4956-819e-0887ccb72993
2018,BUF,WR,NA,10,CUT,Terrelle Pryor,Terrelle,Pryor,1989-06-20,6-4,228,Ohio State,Jeannette (PA),00-0028825,14851,25681,7640,6944,PryoTe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PRY474541.png,13693,1020,NA,af48c3f0-040b-40f9-95ab-6ebcb4c16cf8
2018,BUF,WR,NA,13,ACT,Victor Bolden,Victor,Bolden,1995-04-04,5-8,178,Oregon State,Los Osos (CA),00-0033306,3056476,30550,11846,12269,BoldVi00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOL278396.png,19317,4453,NA,30641ad1-3511-48a4-a63a-95c88846b705
2018,BUF,WR,NA,10,CUT,Jeremy Kerley,Jeremy,Kerley,1988-11-08,5-9,188,Texas Christian,Hutto (TX),00-0028091,14151,24940,7392,6305,KerlJe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KER321479.png,12794,817,NA,769d7178-df4e-4127-8166-8116165921e8
2018,BUF,WR,NA,19,ACT,Isaiah McKenzie,Isaiah,McKenzie,1995-04-09,5-8,173,Georgia,American Heritage (FL),00-0033466,3128724,30285,11866,11927,McKeIs00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCK250948.png,19043,4197,NA,6130be96-edf3-4361-b666-860c4ec46e7d
2018,BUF,WR,NA,87,DEV,Cam Phillips,Cam,Phillips,1995-12-16,6-0,201,Virginia Tech,NA,00-0034512,3124079,31598,12898,47593,PhilCa01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PHI125951.png,20599,5625,NA,14b0de01-a0f1-491f-86fe-01f83478046d
2018,CAR,C,NA,67,ACT,Ryan Kalil,Ryan,Kalil,1985-03-29,6-2,300,USC,Servite (CA),00-0025446,10503,8313,5294,3675,KaliRy20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KAL275632.png,423,12,NA,d503e3cf-861d-4b06-8de8-f66b1b72a3bf
2018,CAR,CB,NA,32,DEV,Cole Luke,Cole,Luke,1995-06-30,5-11,200,Notre Dame,Hamilton (AZ),00-0033410,3052883,30381,12091,50361,LukeCo00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LUK169395.png,19216,4359,NA,8e06b4a9-d210-465c-80b7-9bae20dc64b2
2018,CAR,CB,NA,26,ACT,Donte Jackson,Donte,Jackson,1995-11-08,5-10,180,LSU,Riverdale (LA),00-0034356,3843769,31025,12610,49377,JackDo02,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC136548.png,19870,5051,NA,9dc1308a-5cf2-45c1-b5ad-fc64fff3e94f
2018,CAR,CB,NA,23,CUT,LaDarius Gunter,LaDarius,Gunter,1992-05-13,6-2,200,Miami (Fla.),Jefferson Davis High School (AL),00-0031829,2969954,28925,10396,9925,GuntLa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GUN709450.png,17247,2779,NA,972d6237-1b3b-4b6b-a789-b5ca8391ed90
2018,CAR,CB,NA,24,ACT,James Bradberry,James,Bradberry,1993-08-04,6-1,212,Samford,Pleasant Grove (AL),00-0032890,2572841,29296,10916,10696,BradJa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA092789.png,17992,3231,NA,0db6df51-945b-4123-a790-0ba9d0473415
2018,CAR,CB,NA,35,ACT,Corn Elder,Corn,Elder,1994-10-09,5-10,185,Miami (Fla.),The Ensworth School (TN),00-0033289,3051929,30265,12014,11907,EldeCo00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ELD403291.png,19038,4192,NA,fde0f790-29a9-4212-a357-17657055c1db
2018,CAR,CB,NA,27,RES,Kevon Seymour,Kevon,Seymour,1993-11-30,6-0,185,USC,Muir (CA),00-0032942,2971603,29452,11170,10852,SeymKe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SEY438361.png,18135,3374,NA,e431a42b-5abe-49de-9c8c-f143f393591c
2018,CAR,CB,NA,31,ACT,Lorenzo Doss,Lorenzo,Doss,1994-04-22,5-11,185,Tulane,St. Augustine (LA),00-0032136,2972135,28552,10425,9597,DossLo00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DOS257736.png,16924,2467,NA,e0b78e61-b0b9-4115-95f5-ad8d6013d685
2018,CAR,DB,NA,47,RES,Ross Cockrell,Ross,Cockrell,1991-08-06,6-0,190,Duke,Charlotte Latin (NC),00-0031016,16843,27637,9655,8744,CockRo00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COC494116.png,15988,1809,NA,36da9517-98fe-4258-807d-6d7e4b334c2f
2018,CAR,DB,NA,28,ACT,Rashaan Gaulden,Rashaan,Gaulden,1995-01-23,6-1,200,Tennessee,Independence (TN),00-0034362,3115333,31055,12550,51241,GaulRa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAU302029.png,19869,5050,NA,a494c7f4-3d8a-4a2c-ae0c-95dd6855f719
2018,CAR,DB,NA,NA,CUT,Dezmen Southward,Dezmen,Southward,1990-10-01,6-2,208,Wisconsin,St. Thomas Aquinas (FL),00-0031383,16747,27596,9316,8703,SoutDe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SOU683214.png,16542,2178,NA,3f9d4b4d-2c3d-417e-a95b-714520b309be
2018,CAR,DB,NA,25,RES,Damian Parms,Damian,Parms,1992-10-28,6-2,210,Florida Atlantic,NA,00-0031678,2572986,28828,11188,9774,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAR609316.png,17673,3023,NA,4a859afc-0cdf-4d0f-b91d-da30e88cf58a
2018,CAR,DB,NA,41,ACT,Captain Munnerlyn,Captain,Munnerlyn,1988-04-10,5-9,195,South Carolina,S.S. Murphy (AL),00-0026944,12703,9480,6242,5140,MunnCa99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MUN472912.png,9169,441,NA,9dc422e6-f4ce-4bc9-b8bc-7ff946b51a8b
2018,CAR,DB,NA,NA,DEV,Kai Nacua,Kai,Nacua,1995-03-03,6-0,205,Brigham Young,Liberty (NV),00-0033649,3053804,30548,12090,12102,NacuKa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NAC553722.png,19448,4564,NA,fa8fbc2f-5160-4aaa-8f86-bbba666368a3
2018,CAR,DE,NA,94,ACT,Efe Obada,Efe,Obada,1992-04-13,6-6,265,No College,Lambeth College (GBR),00-0031500,3734467,28386,10448,10235,ObadEf00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OBA109286.png,17264,2796,NA,7d7aae3c-c186-4ded-bbaa-df05f697ef29
2018,CAR,DE,NA,91,ACT,Bryan Cox,Bryan,Cox,1994-06-25,6-3,270,Florida,St. Thomas Aquinas (FL),00-0033408,2980098,30379,11910,12092,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COX151958.png,19214,4357,NA,0043c962-e726-4ed2-8aa3-b0eb5cdc5567
2018,CAR,DE,NA,79,CUT,Sterling Bailey,Sterling,Bailey,1992-09-13,6-3,296,Georgia,NA,00-0032344,2578530,29596,10874,10926,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAI629414.png,18185,3421,NA,41cc3ce0-53fb-4a83-8612-00b527328e75
2018,CAR,DE,NA,98,ACT,Marquis Haynes,Marquis,Haynes,1993-12-16,6-2,235,Mississippi,University Christian (FL),00-0034382,3115456,31106,12841,50244,HaynMa01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAY661575.png,19929,5342,NA,8a60686b-fdf6-4293-846e-92c1b1d586b9
2018,CAR,DE,NA,90,ACT,Julius Peppers,Julius,Peppers,1980-01-18,6-7,295,North Carolina,Southern Nash (NC),00-0021140,3530,5888,2528,1010,PeppJu99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PEP422041.png,11977,684,NA,c058f888-ff75-4f13-a9e7-3f5be65288bf
2018,CAR,DE,NA,96,ACT,Wes Horton,Wes,Horton,1989-12-17,6-5,265,USC,Notre Dame (CA),00-0030251,16431,27093,9079,8484,HortWe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOR723162.png,4175,161,NA,6b49d038-966e-40b9-bb1e-fb4e94543a95
2018,CAR,DE,NA,97,ACT,Mario Addison,Mario,Addison,1987-09-06,6-3,260,Troy,Tarrant (AL),00-0028339,14320,25147,7889,6558,AddiMa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ADD494264.png,13181,922,NA,ea2fda83-2817-4884-9e85-973263a4e069
2018,CAR,DE,NA,76,CUT,Kiante Anderson,Kiante,Anderson,1995-05-27,6-4,255,East Carolina,NA,00-0034851,3063943,31765,13373,50300,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AND331724.png,20676,5771,NA,164a4e28-ffd2-4606-933c-9870c2ac5d67
2018,CAR,DE,NA,76,CUT,Karter Schult,Karter,Schult,1993-12-21,6-3,260,Northern Iowa,NA,00-0033651,2986781,30546,13314,12104,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCH624703.png,19450,4566,NA,6bc64594-cdc1-4252-b896-dd3b667eccc2
2018,CAR,DT,NA,95,ACT,Dontari Poe,Dontari,Poe,1990-08-18,6-3,346,Memphis,Wooddale (TN),00-0029688,14939,25721,8153,7017,PoexDo00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POE346076.png,14081,1131,NA,9fdc477a-af02-4345-baca-cf026fbc645a
2018,CAR,DT,NA,93,ACT,Kyle Love,Kyle,Love,1986-11-18,6-1,310,Mississippi State,North Clayton (GA),00-0027236,13608,24294,6973,5806,LoveKy00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LOV026391.png,10977,517,NA,f0d837e0-54e6-496d-9334-e2d6365d16d6
2018,CAR,DT,NA,99,ACT,Kawann Short,Kawann,Short,1989-02-02,6-3,315,Purdue,Central (IN),00-0030448,15862,26667,8674,7825,ShorKa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHO598059.png,15189,1549,NA,123f0733-0afb-4291-8e57-9970e229309b
2018,CAR,DT,NA,92,ACT,Vernon Butler,Vernon,Butler,1994-06-14,6-4,330,Louisiana Tech,North Pike (MS),00-0032967,2971883,29264,10931,10664,ButlVe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUT599965.png,17944,3183,NA,73e84e89-4bd3-480e-b862-68502c8c295a
2018,CAR,DT,NA,72,CUT,Ashaad Mabry,Ashaad,Mabry,1992-11-04,6-4,265,Texas-San Antonio,NA,00-0032025,NA,NA,NA,10092,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAB422041.png,NA,NA,NA,NA
2018,CAR,DT,NA,68,CUT,Tracy Sprinkle,Tracy,Sprinkle,1995-04-18,6-2,295,Ohio State,NA,00-0034583,3040516,31312,13236,48695,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SPR582972.png,20105,5513,NA,c497d10f-bb71-47b9-aabf-daaecb38b6dc
2018,CAR,DT,NA,NA,DEV,Elijah Qualls,Elijah,Qualls,1995-02-11,6-1,321,Washington,NA,00-0033584,3052175,30327,11936,11969,QualEl00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/QUA229892.png,19114,4268,NA,9f5650c3-91a3-4552-a02e-fe4a7d13f262
2018,CAR,FB,NA,40,ACT,Alex Armah,Alex,Armah,1994-05-17,6-2,255,West Georgia,Dacula (GA),00-0033296,4212884,30305,12208,11948,ArmaAl00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ARM000892.png,19072,4226,NA,686cab35-6da0-4e10-ba65-0d1f97e0bc8b
2018,CAR,FS,NA,29,ACT,Mike Adams,Mike,Adams,1981-03-24,5-11,205,Delaware,Passaic County Technical Institute (NJ),00-0022247,5893,7121,4677,1972,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ADA515576.png,2104,74,NA,0f0ff562-af1c-4be8-8011-1f71e8441e00
2018,CAR,K,NA,9,RES,Graham Gano,Graham,Gano,1987-04-09,6-2,202,Florida State,Tate (FL),00-0026858,12460,9526,6045,5443,GanoGr44,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAN308500.png,10333,503,NA,63f8a401-f308-4463-9d0b-4335b98da682
2018,CAR,K,NA,4,ACT,Chandler Catanzaro,Chandler,Catanzaro,1991-02-26,6-3,200,Clemson,Christ Church Episcopal (SC),00-0030896,16976,28103,9845,9140,CataCh00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAT093927.png,16644,2242,NA,0d1171d4-c955-4966-9257-640b569866d1
2018,CAR,LB,NA,52,RES,Jared Norris,Jared,Norris,1993-07-19,6-1,238,Utah,Centennial (CA),00-0032998,2575997,29505,11149,11011,NorrJa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NOR463803.png,18279,3513,NA,e7b9abe1-2a5f-4029-90f5-7fd174750093
