team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,headshot_url,fantasy_data_id,sleeper_id,years_exp
CAR,DB,NA,21,RES,Teddy Williams,Teddy,Williams,1988-07-03,6-1,210,Texas-San Antonio,NA,00-0027853,NA,NA,NA,NA,6073,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL532429.png,NA,NA,NA
CAR,DB,NA,25,ACT,Lou Young,Lou,Young,1991-10-09,6-0,205,Georgia Tech,NA,00-0030675,NA,NA,NA,NA,9335,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/YOU379662.png,NA,NA,NA
CAR,DB,NA,23,ACT,Leonard Johnson,Leonard,Johnson,1990-03-30,5-10,200,Iowa State,Largo (FL),00-0029087,15398,2023386f-584e-4cd3-b4e6-491cda3fee31,26043,8170,7385,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH399760.png,14381,1194,NA
CAR,DB,NA,NA,DEV,Dezmen Southward,Dezmen,Southward,1990-10-01,6-2,210,Wisconsin,St. Thomas Aquinas (FL),00-0031383,16747,3f9d4b4d-2c3d-417e-a95b-714520b309be,27596,9316,8703,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SOU683214.png,16542,2178,NA
CAR,DB,NA,30,ACT,Travell Dixon,Travell,Dixon,1991-02-17,6-1,210,Washington,NA,00-0032014,2976500,d2e89432-b9e3-4beb-a795-f0e9f6756efb,29079,10795,10080,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DIX729086.png,17860,3108,NA
CAR,DB,NA,39,CUT,Trenton Robinson,Trenton,Robinson,1990-02-16,5-9,200,Michigan State,NA,00-0029297,NA,NA,NA,NA,7170,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROB710202.png,NA,NA,NA
CAR,DB,NA,NA,CUT,Stevie Brown,Stevie,Brown,1987-07-17,5-11,215,Michigan,NA,00-0027842,NA,NA,NA,NA,5773,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO695002.png,NA,NA,NA
CAR,DE,NA,96,ACT,Wes Horton,Wes,Horton,1989-12-17,6-5,265,USC,Notre Dame (CA),00-0030251,16431,6b49d038-966e-40b9-bb1e-fb4e94543a95,27093,9079,8484,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOR723162.png,4175,161,NA
CAR,DE,NA,75,ACT,Larry Webster,Larry,Webster,1990-02-14,6-6,272,Bloomsburg,NA,00-0031065,NA,NA,NA,NA,8771,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEB730183.png,NA,NA,NA
CAR,DE,NA,90,ACT,Paul Soliai,Paul,Soliai,1983-12-30,6-4,345,Utah,NA,00-0025495,NA,NA,NA,NA,3724,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SOL128376.png,NA,NA,NA
CAR,DE,NA,95,ACT,Charles Johnson,Charles,Johnson,1986-07-10,6-2,275,Georgia,NA,00-0025470,NA,NA,NA,NA,3699,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH106479.png,NA,NA,NA
CAR,DE,NA,77,ACT,Kyle Love,Kyle,Love,1986-11-18,6-1,315,Mississippi State,North Clayton (GA),00-0027236,13608,f0d837e0-54e6-496d-9334-e2d6365d16d6,24294,6973,5806,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LOV026391.png,10977,517,NA
CAR,DE,NA,97,ACT,Mario Addison,Mario,Addison,1987-09-06,6-3,260,Troy,Tarrant (AL),00-0028339,14320,ea2fda83-2817-4884-9e85-973263a4e069,25147,7889,6558,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ADD494264.png,13181,922,NA
CAR,DE,NA,91,RES,Ryan Delaire,Ryan,Delaire,1992-01-17,6-4,265,Towson,Windsor (CT),00-0031843,2519069,606d16ed-88df-488d-b506-111af8f966d0,28784,10699,9939,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEL053090.png,17054,2589,NA
CAR,DE,NA,94,ACT,Kony Ealy,Kony,Ealy,1991-12-21,6-4,275,Missouri,New Madrid (MO),00-0031336,16773,dfce3ced-01eb-4558-ab85-9c427cf1807d,27588,9407,8695,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EAL784006.png,16555,2187,NA
CAR,DE,NA,78,CUT,Tom Lally,Tom,Lally,1993-10-02,6-2,260,Mount Union,NA,00-0033169,NA,NA,NA,NA,11477,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAL288861.png,NA,NA,NA
CAR,DE,NA,47,CUT,Ray Drew,Ray,Drew,1992-09-24,6-5,275,Georgia,NA,00-0031717,NA,NA,NA,NA,9813,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DRE546972.png,NA,NA,NA
CAR,DE,NA,71,CUT,Arthur Miley,Arthur,Miley,1993-03-03,6-6,270,Southern University,NA,00-0031871,NA,NA,NA,NA,9967,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIL071790.png,NA,NA,NA
CAR,DE,NA,77,CUT,Rakim Cox,Rakim,Cox,1991-02-12,6-4,275,Villanova,NA,00-0030933,NA,NA,NA,NA,8937,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COX600242.png,NA,NA,NA
CAR,DT,NA,99,ACT,Kawann Short,Kawann,Short,1989-02-02,6-3,315,Purdue,Central (IN),00-0030448,15862,123f0733-0afb-4291-8e57-9970e229309b,26667,8674,7825,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHO598059.png,15189,1549,NA
CAR,DT,NA,98,ACT,Star Lotulelei,Star,Lotulelei,1989-12-20,6-2,315,Utah,Bingham (UT),00-0030455,15802,2d19098b-f154-4b28-976d-79182af014df,26637,8668,7795,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LOT652596.png,15188,1548,NA
CAR,DT,NA,92,ACT,Vernon Butler,Vernon,Butler,1994-06-14,6-4,325,Louisiana Tech,North Pike (MS),00-0032967,2971883,73e84e89-4bd3-480e-b862-68502c8c295a,29264,10931,10664,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUT599965.png,17944,3183,NA
CAR,DT,NA,65,RES,Chas Alecxih,Chas,Alecxih,1989-02-10,6-4,295,Pittsburgh,NA,00-0029099,NA,NA,NA,NA,7389,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALE004832.png,NA,NA,NA
CAR,DT,NA,72,NWT,Eric Crume,Eric,Crume,1993-10-18,6-0,330,Syracuse,NA,00-0031730,NA,NA,NA,NA,9826,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CRU214722.png,NA,NA,NA
CAR,FB,NA,35,ACT,Mike Tolbert,Mike,Tolbert,1985-11-23,5-9,250,Coastal Carolina,NA,00-0026069,NA,NA,NA,NA,4740,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TOL160452.png,NA,NA,NA
CAR,FS,NA,42,ACT,Colin Jones,Colin,Jones,1987-10-27,6-0,205,Texas Christian,Bridgeport (TX),00-0028128,14117,fc506583-7edf-4e40-8047-83f60bea67a2,24977,7542,6342,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON179862.png,13442,979,NA
CAR,FS,NA,22,ACT,Michael Griffin,Michael,Griffin,1985-01-04,6-0,215,Texas,NA,00-0025406,NA,NA,NA,NA,3635,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRI232017.png,NA,NA,NA
CAR,FS,NA,29,RES,Dean Marlowe,Dean,Marlowe,1992-07-25,6-1,210,James Madison,Holy Cross (NY),00-0031870,2519038,461b6e57-a2b0-4648-ab1f-b3ca4b111fe3,28732,10526,9966,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAR268763.png,17147,2679,NA
CAR,FS,NA,33,RES,Tre Boston,Tre,Boston,1992-06-25,6-1,205,North Carolina,North Fort Myers (FL),00-0031261,16877,4ca2f25d-7a0c-42e2-9b35-c9b9a025990b,27656,9303,8763,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOS695248.png,16552,2184,NA
CAR,G,NA,70,ACT,Trai Turner,Trai,Turner,1993-06-14,6-3,310,LSU,St. Augustine (LA),00-0031362,16789,96341b4d-152a-4020-b68a-3ff93e1baba5,27620,9357,8727,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TUR715469.png,16563,2194,NA
CAR,G,NA,79,ACT,Chris Scott,Chris,Scott,1987-08-04,6-4,340,Tennessee,Lovejoy (GA),00-0027750,13451,d90adc80-8e8e-4484-92a3-00bf274e6a9d,24127,6735,5674,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCO142406.png,12490,759,NA
CAR,G,NA,62,ACT,Ryan Wendell,Ryan,Wendell,1986-03-04,6-2,300,Fresno State,NA,00-0025866,NA,NA,NA,NA,4602,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEN052952.png,NA,NA,NA
CAR,G,NA,68,ACT,Andrew Norwell,Andrew,Norwell,1991-10-25,6-6,325,Ohio State,Anderson (OH),00-0031122,17388,b90a3e2a-66fb-4b1a-a6de-7482fbe2d1b2,27942,9449,9126,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NOR777536.png,16560,2192,NA
CAR,ILB,NA,52,ACT,Jared Norris,Jared,Norris,1993-07-19,6-1,240,Utah,Centennial (CA),00-0032998,2575997,e7b9abe1-2a5f-4029-90f5-7fd174750093,29505,11149,11011,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NOR463803.png,18279,3513,NA
CAR,K,NA,9,ACT,Graham Gano,Graham,Gano,1987-04-09,6-2,205,Florida State,Tate (FL),00-0026858,12460,63f8a401-f308-4463-9d0b-4335b98da682,9526,6045,5443,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAN308500.png,10333,503,NA
CAR,LB,NA,57,ACT,Jeremy Cash,Jeremy,Cash,1992-12-09,6-0,215,Duke,NA,00-0032994,2576378,f6bb7c37-844c-4f68-bd90-f6bd1a8bb2fd,29501,10971,11007,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAS270566.png,18200,3436,NA
CAR,LB,NA,53,ACT,Ben Jacobs,Ben,Jacobs,1988-04-17,6-4,240,Fresno State,Silverado (NV),00-0028698,14739,7bf442fb-62c6-4cf5-8d5d-a8ccd6daa80b,25593,7759,6817,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC704560.png,15703,1740,NA
CAR,LB,NA,55,ACT,David Mayo,David,Mayo,1993-08-08,6-2,245,Texas State,Scappoose (OR),00-0031596,2972400,677a2fa2-55d5-4a1f-b56f-1f97b0a4b61a,28557,10469,9602,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAY646134.png,16929,2472,NA
CAR,LB,NA,49,CUT,Jared Barber,Jared,Barber,1992-10-20,6-0,235,West Virginia,NA,00-0033031,NA,NA,NA,NA,11379,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAR052522.png,NA,NA,NA
CAR,LS,NA,44,ACT,J.J. Jansen,J.J.,Jansen,1986-01-20,6-2,240,Notre Dame,Brophy Prep (AZ),00-0026027,11759,e2ee3901-8de4-4585-a6ca-b7d77d271d9e,9585,7078,4712,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAN681650.png,9162,439,NA
CAR,MLB,NA,56,ACT,A.J. Klein,A.J.,Klein,1991-07-30,6-1,240,Iowa State,Kimberly (WI),00-0030463,15964,9342eba6-e307-4c55-a0f7-993518dd4415,26771,8942,7930,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KLE216860.png,15186,1547,NA
CAR,MLB,NA,59,ACT,Luke Kuechly,Luke,Kuechly,1991-04-20,6-3,238,Boston College,Xavier (OH),00-0029248,14938,40403404-4624-4bd0-b11d-ec8299c48a42,25719,8198,7015,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KUE289610.png,14338,1181,NA
CAR,NT,NA,NA,CUT,Bruce Gaston,Bruce,Gaston,1991-11-29,6-2,310,Purdue,NA,00-0030892,NA,NA,NA,NA,9186,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAS671214.png,NA,NA,NA
CAR,OG,NA,61,ACT,David Yankey,David,Yankey,1992-01-18,6-6,310,Stanford,NA,00-0031069,NA,NA,NA,NA,8780,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/YAN540222.png,NA,NA,NA
CAR,OG,NA,72,RES,Jordan Rigsbee,Jordan,Rigsbee,1993-03-05,6-4,315,California,NA,00-0033033,NA,NA,NA,NA,11381,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RIG786865.png,NA,NA,NA
CAR,OL,NA,71,ACT,Dan France,Dan,France,1991-04-01,6-6,312,Michigan State,NA,00-0030779,NA,NA,NA,NA,8901,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FRA049436.png,NA,NA,NA
CAR,OLB,NA,54,ACT,Shaq Thompson,Shaq,Thompson,1994-04-21,6-0,230,Washington,Grant Union (CA),00-0031550,2978313,3bf0711c-793a-47e7-bcbd-a0ddf350fef4,28413,10034,9458,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRE573058.png,16786,2330,NA
CAR,OLB,NA,58,ACT,Thomas Davis,Thomas,Davis,1983-03-22,6-1,235,Georgia,Randolph-Clay (GA),00-0023448,8429,c8af316c-0e46-41ab-bce5-e63a1730c356,7190,4455,2231,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV768681.png,4895,187,NA
CAR,OT,NA,NA,DEV,Blaine Clausell,Blaine,Clausell,1992-01-31,6-6,321,Mississippi State,NA,00-0031764,2516314,8bb26f10-90f9-42ce-bca2-1f450515d9d9,28948,10746,9860,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA707495.png,17738,3034,NA
CAR,OT,NA,60,ACT,Daryl Williams,Daryl,Williams,1992-08-31,6-6,335,Oklahoma,Lake Dallas (TX),00-0031567,2514244,b167835a-3f62-4755-9acd-319c5a3903e3,28490,10284,9535,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL208701.png,16863,2407,NA
CAR,OT,NA,NA,DEV,Pearce Slater,Pearce,Slater,1993-10-01,6-7,335,San Diego State,NA,00-0032457,NA,NA,NA,NA,10901,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SLA436111.png,NA,NA,NA
CAR,OT,NA,NA,CUT,Jake Rodgers,Jake,Rodgers,1991-09-10,6-6,320,Eastern Washington,Shadle Park (WA),00-0031621,2517074,81066eaf-4e76-4870-99e3-407b753cdf8c,28613,10302,9658,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROD371028.png,16984,2524,NA
CAR,OT,NA,NA,DEV,Tyrus Thompson,Tyrus,Thompson,1991-11-17,6-5,330,Oklahoma,NA,00-0031604,NA,NA,NA,NA,9618,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO717399.png,NA,NA,NA
CAR,OT,NA,63,CUT,David Foucault,David,Foucault,1989-01-07,6-8,315,Montreal,NA,00-0031197,NA,NA,NA,NA,9281,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOU029093.png,NA,NA,NA
CAR,OT,NA,71,CUT,Willie Smith,Willie,Smith,1986-11-13,6-5,310,East Carolina,NA,00-0028201,NA,NA,NA,NA,6439,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI822334.png,NA,NA,NA
CAR,P,NA,8,RES,Andy Lee,Andy,Lee,1982-08-11,6-1,185,Pittsburgh,West Oak (SC),00-0022824,5713,edaad8e3-62cd-4715-b225-0010ee9825a0,6947,4044,1906,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEE008195.png,3100,112,NA
CAR,P,NA,5,ACT,Michael Palardy,Michael,Palardy,1992-07-06,5-11,191,Tennessee,St. Thomas Aquinas (FL),00-0031363,17475,5f3cc875-e802-46b2-81ad-3ffb7a3a1662,28292,10053,9277,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAL050322.png,17286,2818,NA
CAR,P,NA,6,CUT,Swayze Waters,Swayze,Waters,1987-05-18,6-0,185,Alabama-Birmingham,NA,00-0026679,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAT142070.png,NA,NA,NA
CAR,P,NA,5,CUT,Mike Scifres,Mike,Scifres,1980-10-08,6-2,215,Western Illinois,NA,00-0022017,NA,NA,NA,NA,1458,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCI453647.png,NA,NA,NA
CAR,QB,NA,14,ACT,Joe Webb,Joe,Webb,1986-11-14,6-4,235,Alabama-Birmingham,Wenonah (AL),00-0027796,13484,250199f2-1387-4b55-b96f-17fedea6db7f,24175,6674,5722,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEB212765.png,11422,606,NA
CAR,QB,NA,1,ACT,Cam Newton,Cam,Newton,1989-05-11,6-5,245,Auburn,Westlake (GA),00-0027939,13994,214e55e4-a089-412d-9598-a16495df0d25,24788,7257,6153,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEW693984.png,13320,954,NA
CAR,QB,NA,3,ACT,Derek Anderson,Derek,Anderson,1983-06-15,6-6,235,Oregon State,Scappoose (OR),00-0023645,8627,72fbe462-91c5-4c84-9640-e8ad7cad6447,7389,4313,2430,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AND180512.png,12083,691,NA
CAR,RB,NA,43,ACT,Fozzy Whittaker,Fozzy,Whittaker,1989-02-02,5-10,205,Texas,Pearland (TX),00-0029731,15755,44ac9500-8fd8-4512-a5af-d63bc00aea7f,26596,8083,8547,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WHI731103.png,15616,1709,NA
CAR,RB,NA,47,RES,Devon Johnson,Devon,Johnson,1993-07-28,6-0,245,Marshall,NA,00-0032996,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH202338.png,NA,NA,NA
CAR,RB,NA,38,DEV,Jalen Simmons,Jalen,Simmons,1992-04-01,5-8,210,South Carolina State,NA,00-0033035,2580343,c79a901b-cced-42ee-be24-dc0059c24a74,29993,11340,11383,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SIM183177.png,18680,3859,NA
CAR,RB,NA,28,ACT,Jonathan Stewart,Jonathan,Stewart,1987-03-21,5-10,240,Oregon,Timberline (WA),00-0026153,11247,96a1fc85-5af7-49fa-a5ac-ddc06c205ced,8790,5578,4327,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STE770966.png,5451,218,NA
CAR,RB,NA,34,ACT,Cameron Artis-Payne,Cameron,Artis-Payne,1990-06-23,5-10,220,Auburn,Harrisburg (PA),00-0031599,3043097,f413d6fb-5105-4110-b915-d92840a3e656,28562,10187,9607,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ART387205.png,16934,2477,NA
CAR,SS,NA,20,ACT,Kurt Coleman,Kurt,Coleman,1988-04-01,5-11,200,Ohio State,Northmont (OH),00-0027835,13340,f1cff356-8de9-4589-8522-40922fecfad7,24219,6822,5767,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL295827.png,11311,581,NA
CAR,T,NA,74,ACT,Mike Remmers,Mike,Remmers,1989-04-11,6-5,310,Oregon State,Jesuit (OR),00-0029164,15422,776e4a24-08d7-46f4-a713-d384cd567f21,25983,9180,7431,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REM320232.png,15647,1722,NA
CAR,T,NA,73,RES,Michael Oher,Michael,Oher,1986-05-28,6-4,315,Mississippi,NA,00-0026999,NA,NA,NA,NA,4946,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OHE567504.png,NA,NA,NA
CAR,TE,NA,82,ACT,Chris Manhertz,Chris,Manhertz,1992-04-10,6-6,255,Canisius,Cardinal Spellman (NY),00-0031484,2531358,7c7b5515-7786-4e24-9ce0-34e6a8bd5727,28365,10033,10211,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAN285874.png,17762,3048,NA
CAR,TE,NA,NA,DEV,Scott Simonson,Scott,Simonson,1992-04-13,6-5,255,Assumption,Middletown South (NJ),00-0031167,17391,b77aa319-b97f-4316-84c5-e51390432644,28215,10016,8954,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SIM449869.png,16327,2040,NA
CAR,TE,NA,88,ACT,Greg Olsen,Greg,Olsen,1985-03-11,6-5,255,Miami (Fla.),Wayne Hills (NJ),00-0025418,10475,587d0a98-7ec5-45a5-adba-8af26e8f256b,8285,5206,3647,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OLS094822.png,1658,58,NA
CAR,TE,NA,84,ACT,Ed Dickson,Ed,Dickson,1987-07-25,6-4,255,Oregon,Bellflower (CA),00-0027675,13272,46bb9a85-523c-4530-95c3-2c2a9737e65f,24045,6530,5595,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DIC709336.png,12153,701,NA
CAR,TE,NA,NA,DEV,Eric Wallace,Eric,Wallace,1988-12-13,6-7,233,Seattle,NA,00-0033137,NA,NA,NA,NA,11430,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAL437981.png,NA,NA,NA
CAR,TE,NA,48,CUT,Braxton Deaver,Braxton,Deaver,1992-05-08,6-5,245,Duke,NA,00-0033032,NA,NA,NA,NA,11380,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEA758547.png,NA,NA,NA
CAR,WR,NA,15,DEV,Keyarris Garrett,Keyarris,Garrett,1992-09-26,6-3,215,Tulsa,NA,00-0032995,NA,NA,NA,NA,11008,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAR480903.png,NA,NA,NA
CAR,WR,NA,86,RES,LaRon Byrd,LaRon,Byrd,1989-08-18,6-4,225,Miami (Fla.),NA,00-0029343,NA,NA,NA,NA,7486,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BYR472969.png,NA,NA,NA
CAR,WR,NA,13,ACT,Kelvin Benjamin,Kelvin,Benjamin,1991-02-05,6-5,245,Florida State,Glades Central (FL),00-0031359,16730,2ef5aed5-9859-4102-8bf4-99d6a6ae22ba,27556,9294,8663,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEN150538.png,16550,2182,NA
CAR,WR,NA,11,ACT,Brenton Bersin,Brenton,Bersin,1990-05-09,6-3,210,Wofford,NA,00-0029394,NA,NA,NA,NA,7516,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BER717297.png,NA,NA,NA
CAR,WR,NA,10,ACT,Corey Brown,Corey,Brown,1991-12-16,5-11,190,Ohio State,Cardinal O'Hara (PA),00-0031118,17399,52e1f731-0038-4ecc-82b1-b0073de9c9f6,27938,9486,8986,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO356941.png,16553,2185,NA
CAR,WR,NA,18,ACT,Damiere Byrd,Damiere,Byrd,1993-01-27,5-9,180,South Carolina,Timber Creek Regional (NJ),00-0031868,2577667,48d7bc31-808f-423c-afc8-45c2c5dfa45f,28730,10524,9964,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BYR127180.png,17141,2673,NA
CAR,WR,NA,17,RES,Devin Funchess,Devin,Funchess,1994-05-21,6-4,225,Michigan,Harrison (MI),00-0032055,2977609,7f5f2a81-ac40-420c-9421-5b9e2a21faf8,28429,10138,9474,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FUN405541.png,16802,2346,NA
CAR,WR,NA,19,ACT,Ted Ginn,Ted,Ginn,1985-04-12,5-11,180,Ohio State,Glenville (OH),00-0025396,10453,3aef6950-1c19-4454-a3d0-0afe9634ea9f,8263,5214,3625,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GIN403290.png,12109,695,NA
CAR,WR,NA,8,CUT,Tobais Palmer,Tobais,Palmer,1990-02-20,5-10,195,North Carolina State,NA,00-0029952,NA,NA,NA,NA,8328,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAL677655.png,NA,NA,NA
CAR,WR,NA,16,CUT,Avius Capers,Avius,Capers,1992-05-30,5-9,195,Johnson C. Smith,NA,00-0032277,NA,NA,NA,NA,10290,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAP097003.png,NA,NA,NA
CAR,WR,NA,12,CUT,Miles Shuler,Miles,Shuler,1993-09-26,5-10,175,Northwestern,NA,00-0033034,NA,NA,NA,NA,11382,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHU347982.png,NA,NA,NA
CAR,WR,NA,87,CUT,Stephen Hill,Stephen,Hill,1991-04-25,6-4,210,Georgia Tech,NA,00-0028995,NA,NA,NA,NA,7047,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HIL590866.png,NA,NA,NA
CHI,C,NA,65,ACT,Cody Whitehair,Cody,Whitehair,1992-07-11,6-4,310,Kansas State,Abilene (KS),00-0032768,2577346,95bccf33-b911-4bfa-96b4-a15b9a160c68,29290,10897,10690,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WHI617078.png,17987,3226,NA
CHI,C,NA,55,RES,Hroniss Grasu,Hroniss,Grasu,1991-08-12,6-3,303,Oregon,Crespi (CA),00-0031561,2516984,1c435ae4-8e29-4006-905b-7fa34f87604b,28459,10274,9504,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRA533780.png,16832,2376,NA
CHI,C,NA,60,DEV,Cornelius Edison,Cornelius,Edison,1993-07-10,6-3,309,Portland State,NA,00-0032324,2565684,49606a1d-e06e-4cde-8528-f1adca8bd5fa,29212,10774,10345,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EDI570773.png,17821,3074,NA
CHI,C,NA,62,CUT,Khaled Holmes,Khaled,Holmes,1990-01-19,6-3,309,USC,NA,00-0030075,NA,NA,NA,NA,7903,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOL599656.png,NA,NA,NA
CHI,CB,NA,21,ACT,Tracy Porter,Tracy,Porter,1986-08-11,5-11,200,Indiana,NA,00-0026180,NA,NA,NA,NA,4354,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POR632160.png,NA,NA,NA
CHI,CB,NA,32,ACT,Deiondre' Hall,Deiondre',Hall,1994-05-31,6-2,201,Northern Iowa,NA,00-0032776,2986767,27a541bc-47b6-4185-aa3d-6cb194666dbe,29361,11050,10761,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAL270555.png,18048,3287,NA
CHI,CB,NA,35,ACT,Johnthan Banks,Johnthan,Banks,1989-10-03,6-2,185,Mississippi State,East Webster (MS),00-0030469,15824,ed34cf85-1e5f-4967-89b0-3ff70e5555fa,26666,8638,7824,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAN557808.png,15199,1557,NA
CHI,CB,NA,30,ACT,Demontre Hurst,Demontre,Hurst,1991-03-24,5-10,191,Oklahoma,Lancaster (TX),00-0030275,16144,8076f480-6c59-4aa3-8e19-71a9d5227e4b,26939,9874,8359,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUR492348.png,15105,1504,NA
