season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,yahoo_id,rotowire_id,pff_id,headshot_url,fantasy_data_id,sleeper_id,years_exp,sportradar_id,weeks_active_reg,weeks_active_post
2007,CAR,WR,NA,19,ACT,Travis Taylor,Travis,Taylor,1979-03-30,6-1,210,Florida,NA,00-0019721,NA,NA,NA,588,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAY753003.png,NA,NA,NA,NA,17,NA
2007,CAR,WR,NA,10,ACT,Ryne Robinson,Ryne,Robinson,1984-11-04,5-9,179,Miami (Ohio),NA,00-0025505,NA,NA,NA,3734,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROB693745.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CAR,WR,NA,NA,DEV,Chris Hannon,Chris,Hannon,1984-02-18,6-3,205,Tennessee,NA,00-0024140,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAN378368.png,NA,NA,NA,NA,NA,NA
2007,CAR,WR,NA,12,CUT,Justin McCullum,Justin,McCullum,1982-10-05,6-4,220,Stanford,NA,00-0023863,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC788455.png,NA,NA,NA,NA,NA,NA
2007,CAR,WR,NA,89,ACT,Steve Smith,Steve,Smith,1979-05-12,5-9,185,Utah,NA,00-0020337,NA,NA,NA,837,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI733120.png,NA,NA,NA,a69419b7-3cdc-48b9-b3a3-c50f2bf4e6f1,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CAR,WR,NA,81,CUT,Chris Horn,Chris,Horn,1977-07-13,5-11,195,Rocky Mountain,NA,00-0021424,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOR108764.png,NA,NA,NA,NA,NA,NA
2007,CAR,WR,NA,18,ACT,Drew Carter,Drew,Carter,1981-09-05,6-3,200,Ohio State,NA,00-0022879,NA,NA,NA,1881,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR646711.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CAR,WR,NA,11,ACT,Jason Carter,Jason,Carter,1982-09-15,6-0,205,Texas A&M,NA,00-0023782,NA,NA,NA,3267,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR662807.png,NA,NA,NA,NA,16;17,NA
2007,CAR,WR,NA,83,RES,Keary Colbert,Keary,Colbert,1982-05-21,6-1,200,USC,NA,00-0022726,NA,NA,NA,1783,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL049988.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15,NA
2007,CHI,C,NA,57,ACT,Olin Kreutz,Olin,Kreutz,1977-06-09,6-2,292,Washington,NA,00-0009472,NA,NA,NA,369,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KRE755975.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,CB,NA,NA,DEV,Greg Fassitt,Greg,Fassitt,1985-04-04,5-11,181,Grambling State,NA,00-0024730,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FAS629274.png,NA,NA,NA,NA,NA,NA
2007,CHI,CB,NA,33,ACT,Charles Tillman,Charles,Tillman,1981-02-23,6-1,196,Louisiana-Lafayette,NA,00-0022123,NA,NA,NA,1351,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TIL389442.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,CB,NA,31,RES,Nathan Vasher,Nathan,Vasher,1981-11-17,5-10,183,Texas,NA,00-0022216,NA,NA,NA,1831,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VAS186880.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16,NA
2007,CHI,CB,NA,21,ACT,Corey Graham,Corey,Graham,1985-07-25,6-0,195,New Hampshire,Carroll (NY),00-0025555,10611,8422,5874,3784,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRA137223.png,6853,273,NA,93ee67e5-08d1-4272-bc6b-d97feaab5d6b,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,CB,NA,26,ACT,Trumaine McBride,Trumaine,McBride,1985-09-24,5-9,185,Mississippi,NA,00-0025608,NA,NA,NA,3837,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCB000000.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,DB,NA,35,RES,Ade Jimoh,Ade,Jimoh,1980-04-18,6-1,187,Utah State,NA,00-0021583,NA,NA,NA,1639,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JIM604060.png,NA,NA,NA,NA,4;5;6;7;8;9;10;11,NA
2007,CHI,DB,NA,NA,DEV,Leonard Peters,Leonard,Peters,1981-12-26,6-1,199,Hawaii,NA,00-0025693,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PET154576.png,NA,NA,NA,NA,NA,NA
2007,CHI,DB,NA,24,ACT,Ricky Manning,Ricky,Manning,1980-11-18,5-9,193,UCLA,NA,00-0021900,NA,NA,NA,1397,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAN517093.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,DB,NA,39,CUT,Brandon Sharp,Brandon,Sharp,1985-06-25,5-10,195,Louisville,NA,00-0024581,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHA378021.png,NA,NA,NA,NA,NA,NA
2007,CHI,DE,NA,NA,DEV,Chris Frome,Chris,Frome,1984-01-02,6-4,260,Notre Dame,NA,00-0024726,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FRO304546.png,NA,NA,NA,NA,NA,NA
2007,CHI,DE,NA,71,ACT,Israel Idonije,Israel,Idonije,1980-11-17,6-6,275,Manitoba (Canada),NA,00-0021604,NA,NA,NA,1632,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/IDO444955.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,DE,NA,90,RES,Antonio Garay,Antonio,Garay,1979-11-30,6-3,303,Boston College,NA,00-0022169,NA,NA,NA,1497,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAR023506.png,NA,NA,NA,NA,2;3;4;5;6;7;8;9;10;11;12;13;14,NA
2007,CHI,DE,NA,93,ACT,Adewale Ogunleye,Adewale,Ogunleye,1977-08-09,6-4,260,Indiana,NA,00-0019246,NA,NA,NA,757,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OGU444955.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,DE,NA,97,RES,Mark Anderson,Mark,Anderson,1983-05-26,6-4,255,Alabama,NA,00-0024373,NA,NA,NA,3104,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AND355961.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16,NA
2007,CHI,DE,NA,73,RES,Dan Bazuin,Dan,Bazuin,1983-07-22,6-3,260,Central Michigan,NA,00-0025449,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAZ717322.png,NA,NA,NA,NA,NA,NA
2007,CHI,DE,NA,96,ACT,Alex Brown,Alex,Brown,1979-06-04,6-3,260,Florida,NA,00-0021228,NA,NA,NA,1105,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO246330.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,DT,NA,98,RES,Dusty Dvoracek,Dusty,Dvoracek,1983-03-03,6-3,303,Oklahoma,NA,00-0024288,NA,NA,NA,3018,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DVO529722.png,NA,NA,NA,NA,1,NA
2007,CHI,DT,NA,75,ACT,Matt Toeaina,Matt,Toeaina,1984-10-09,6-2,307,Oregon,NA,00-0025574,NA,NA,NA,3803,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TOE033570.png,NA,NA,NA,NA,15;16;17,NA
2007,CHI,DT,NA,70,ACT,Baba Oshinowo,Baba,Oshinowo,1983-01-14,6-1,325,Stanford,NA,00-0024395,NA,NA,NA,3126,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OSH490798.png,NA,NA,NA,NA,15;16;17,NA
2007,CHI,DT,NA,72,ACT,Jimmy Kennedy,Jimmy,Kennedy,1979-11-15,6-4,325,Penn State,NA,00-0022155,NA,NA,NA,1328,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KEN437436.png,NA,NA,NA,NA,15;16;17,NA
2007,CHI,DT,NA,91,ACT,Tommie Harris,Tommie,Harris,1983-04-29,6-3,295,Oklahoma,NA,00-0022837,NA,NA,NA,1735,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR548445.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,FB,NA,37,ACT,Jason McKie,Jason,McKie,1980-05-22,5-11,245,Temple,NA,00-0020805,NA,NA,NA,1279,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCK386889.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,FB,NA,NA,CUT,Quadtrine Hill,Quadtrine,Hill,1982-11-18,6-2,230,Miami (Fla.),NA,00-0023841,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HIL539477.png,NA,NA,NA,NA,NA,NA
2007,CHI,FS,NA,38,ACT,Danieal Manning,Danieal,Manning,1982-08-09,5-11,198,Abilene Christian,NA,00-0024257,NA,NA,NA,2987,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAN468179.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,G,NA,NA,DEV,Mike Jones,Mike,Jones,1985-06-25,6-5,309,Iowa,NA,00-0024743,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON632269.png,NA,NA,NA,NA,NA,NA
2007,CHI,G,NA,63,ACT,Roberto Garza,Roberto,Garza,1979-03-26,6-2,310,Texas A&M - Kingsville,NA,00-0020260,NA,NA,NA,856,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAR798176.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,G,NA,NA,DEV,Tyler Reed,Tyler,Reed,1982-10-06,6-4,307,Penn State,NA,00-0024414,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REE453272.png,NA,NA,NA,NA,NA,NA
2007,CHI,G,NA,62,CUT,Tyler McMeans,Tyler,McMeans,1980-04-04,6-4,325,Miami (Fla.),NA,00-0023879,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCM277895.png,NA,NA,NA,NA,NA,NA
2007,CHI,G,NA,60,ACT,Terrence Metcalf,Terrence,Metcalf,1978-01-28,6-4,318,Mississippi,NA,00-0021218,NA,NA,NA,1096,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MET352212.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,G,NA,68,ACT,Anthony Oakley,Anthony,Oakley,1981-08-16,6-4,298,Western Kentucky,NA,00-0022515,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OAK611685.png,NA,NA,NA,NA,10;11;12;13;14;15;16;17,NA
2007,CHI,G,NA,67,ACT,Josh Beekman,Josh,Beekman,1983-06-30,6-2,310,Boston College,NA,00-0025517,NA,NA,NA,3746,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEE454970.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,G,NA,74,RES,Ruben Brown,Ruben,Brown,1972-02-13,6-3,300,Pittsburgh,NA,00-0002041,NA,NA,NA,120,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO668610.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9,NA
2007,CHI,K,NA,9,ACT,Robbie Gould,Robbie,Gould,1982-12-06,6-0,183,Penn State,Central Mountain (PA),00-0023252,9354,7520,4686,2607,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GOU258729.png,1410,49,NA,abd73d50-ce60-47f1-b37f-2f9a05b0d7b9,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,K,NA,1,CUT,Nick Novak,Nick,Novak,1981-08-21,6-0,189,Maryland,Albemarle (VA),00-0023096,9329,7505,4661,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NOV427288.png,4354,168,NA,47cfc2a1-2b81-430e-8b30-ff5129e5c601,NA,NA
2007,CHI,LB,NA,52,ACT,Jamar Williams,Jamar,Williams,1984-06-14,6-0,237,Arizona State,NA,00-0024335,NA,NA,NA,3065,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL329965.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,LB,NA,59,ACT,Rod Wilson,Rod,Wilson,1981-11-12,6-2,230,South Carolina,NA,00-0023652,NA,NA,NA,2437,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL777727.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,LB,NA,53,ACT,Nick Roach,Nick,Roach,1985-06-16,6-0,234,Northwestern,NA,00-0024750,NA,NA,NA,4054,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROA296634.png,NA,NA,NA,NA,12;13;14;15;16;17,NA
2007,CHI,LB,NA,58,ACT,Darrell McClover,Darrell,McClover,1981-08-25,6-1,226,Miami (Fla.),NA,00-0022730,NA,NA,NA,1929,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC427707.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,LB,NA,53,RES,Michael Okwo,Michael,Okwo,1985-01-24,5-11,232,Stanford,NA,00-0025481,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OKW474619.png,NA,NA,NA,NA,NA,NA
2007,CHI,LB,NA,94,ACT,Brendon Ayanbadejo,Brendon,Ayanbadejo,1976-09-06,6-1,228,UCLA,NA,00-0000551,NA,NA,NA,542,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AYA436705.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,LS,NA,65,ACT,Patrick Mannelly,Patrick,Mannelly,1975-04-18,6-5,265,Duke,NA,00-0010341,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAN456089.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,MLB,NA,54,ACT,Brian Urlacher,Brian,Urlacher,1978-05-25,6-4,258,New Mexico,NA,00-0019456,NA,NA,NA,587,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/URL059326.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,NT,NA,99,ACT,Darwin Walker,Darwin,Walker,1977-06-15,6-3,294,Tennessee,NA,00-0019459,NA,NA,NA,633,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAL115297.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,NT,NA,95,RES,Anthony Adams,Anthony,Adams,1980-06-18,6-0,300,Penn State,NA,00-0022085,NA,NA,NA,1372,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ADA106417.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14,NA
2007,CHI,OLB,NA,92,ACT,Hunter Hillenmeyer,Hunter,Hillenmeyer,1980-10-28,6-4,238,Vanderbilt,NA,00-0021983,NA,NA,NA,1472,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HIL693349.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,OLB,NA,55,ACT,Lance Briggs,Lance,Briggs,1980-11-12,6-1,240,Arizona,NA,00-0022128,NA,NA,NA,1383,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRI150227.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,P,NA,6,CUT,Joel Stelly,Joel,Stelly,1984-01-13,5-10,200,Louisiana-Monroe,NA,00-0023885,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STE277831.png,NA,NA,NA,NA,NA,NA
2007,CHI,P,NA,10,CUT,Dirk Johnson,Dirk,Johnson,1975-06-01,6-0,205,Northern Colorado,NA,00-0008484,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH204479.png,NA,NA,NA,NA,2;3,NA
2007,CHI,P,NA,4,ACT,Brad Maynard,Brad,Maynard,1974-02-09,6-1,188,Ball State,NA,00-0010609,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAY568387.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,QB,NA,18,ACT,Kyle Orton,Kyle,Orton,1982-11-14,6-4,217,Purdue,NA,00-0023541,NA,NA,NA,2323,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ORT716150.png,NA,NA,NA,ef068d71-d18f-4b67-a7b4-71c416a14cba,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,QB,NA,14,ACT,Brian Griese,Brian,Griese,1975-03-18,6-3,214,Michigan,NA,00-0006423,NA,NA,NA,379,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRI028314.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,QB,NA,8,ACT,Rex Grossman,Rex,Grossman,1980-08-23,6-1,217,Florida,NA,00-0022121,NA,NA,NA,1338,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRO597298.png,NA,NA,NA,8b5b9714-9533-4c7d-aa30-3ad3da3452aa,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,RB,NA,25,ACT,Garrett Wolfe,Garrett,Wolfe,1984-08-17,5-7,186,Northern Illinois,NA,00-0025480,NA,NA,NA,3709,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WOL317455.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,RB,NA,29,ACT,Adrian Peterson,Adrian,Peterson,1979-07-01,5-10,210,Georgia Southern,NA,00-0021306,NA,NA,NA,1177,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PET263012.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,RB,NA,39,ACT,Lousaka Polite,Lousaka,Polite,1981-09-14,6-0,242,Pittsburgh,NA,00-0022405,NA,NA,NA,2152,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POL116785.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,RB,NA,NA,RSN,P.J. Pope,P.J.,Pope,1984-02-26,5-9,212,Bowling Green State,NA,00-0023881,NA,NA,NA,3467,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POP517366.png,NA,NA,NA,NA,NA,NA
2007,CHI,RB,NA,47,CUT,Jon Goldsberry,Jon,Goldsberry,1981-12-04,6-1,246,Purdue,NA,00-0023282,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GOL271021.png,NA,NA,NA,NA,NA,NA
2007,CHI,RB,NA,NA,RES,J.D. Runnels,J.D.,Runnels,1984-06-19,5-11,237,Oklahoma,NA,00-0024409,NA,NA,NA,3140,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RUN513110.png,NA,NA,NA,NA,NA,NA
2007,CHI,RB,NA,43,DEV,Jermaine Allen,Jermaine,Allen,1983-11-30,6-0,230,Staffordshire University (England),NA,00-0025796,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALL494946.png,NA,NA,NA,NA,NA,NA
2007,CHI,RB,NA,45,CUT,Obafemi Ayanbadejo,Obafemi,Ayanbadejo,1975-03-05,6-2,230,San Diego State,NA,00-0000552,NA,NA,NA,297,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AYA444955.png,NA,NA,NA,NA,NA,NA
2007,CHI,RB,NA,32,RES,Cedric Benson,Cedric,Benson,1982-12-28,5-11,220,Texas,NA,00-0023439,NA,NA,NA,2221,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEN508718.png,NA,NA,NA,9a5585b7-e79d-407b-94bc-d836df7e7f6d,1;2;3;4;5;6;7;8;9;10;11;12,NA
2007,CHI,SAF,NA,44,RES,Kevin Payne,Kevin,Payne,1983-12-05,6-0,212,Louisiana-Monroe,NA,00-0025554,NA,NA,NA,3783,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAY379648.png,NA,NA,NA,NA,1;2;3;4,NA
2007,CHI,SAF,NA,43,ACT,Josh Gattis,Josh,Gattis,1984-01-15,6-1,213,Wake Forest,NA,00-0025537,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAT654291.png,NA,NA,NA,NA,5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,SS,NA,36,ACT,Brandon McGowan,Brandon,McGowan,1983-09-26,5-11,207,Maine,NA,00-0023354,NA,NA,NA,2711,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCG531069.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,SS,NA,20,ACT,Adam Archuleta,Adam,Archuleta,1977-11-27,5-11,215,Arizona State,NA,00-0020521,NA,NA,NA,790,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ARC705650.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,SS,NA,30,RES,Mike Brown,Mike,Brown,1978-02-13,5-10,207,Nebraska,NA,00-0019699,NA,NA,NA,610,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO564631.png,NA,NA,NA,NA,1,NA
2007,CHI,T,NA,78,ACT,John St. Clair,John,St. Clair,1977-07-15,6-5,315,Virginia,NA,00-0019666,NA,NA,NA,649,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STC266361.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,T,NA,76,ACT,John Tait,John,Tait,1975-01-26,6-6,312,Brigham Young,NA,00-0016021,NA,NA,NA,448,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAI566472.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,T,NA,NA,CUT,Steven Vieira,Steven,Vieira,1982-01-22,6-6,316,UCLA,NA,00-0023106,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VIE296636.png,NA,NA,NA,NA,NA,NA
2007,CHI,T,NA,69,ACT,Fred Miller,Fred,Miller,1973-02-06,6-7,314,Baylor,NA,00-0011266,NA,NA,NA,200,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIL259024.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,TE,NA,82,ACT,Greg Olsen,Greg,Olsen,1985-03-11,6-5,254,Miami (Fla.),Wayne Hills (NJ),00-0025418,10475,8285,5206,3647,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OLS094822.png,1658,58,NA,587d0a98-7ec5-45a5-adba-8af26e8f256b,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,TE,NA,NA,CUT,Brett Pierce,Brett,Pierce,1981-01-07,6-5,263,Stanford,NA,00-0022447,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PIE215220.png,NA,NA,NA,NA,NA,NA
2007,CHI,TE,NA,85,ACT,John Gilmore,John,Gilmore,1979-09-21,6-5,257,Penn State,NA,00-0021304,NA,NA,NA,1176,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GIL795430.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,TE,NA,89,ACT,Fontel Mines,Fontel,Mines,1985-02-26,6-4,244,Virginia,NA,00-0024769,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIN111214.png,NA,NA,NA,NA,17,NA
2007,CHI,TE,NA,88,ACT,Desmond Clark,Desmond,Clark,1977-04-20,6-3,249,Wake Forest,NA,00-0003035,NA,NA,NA,529,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA258726.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,WR,NA,81,ACT,Rashied Davis,Rashied,Davis,1979-07-24,5-9,187,San Jose State,NA,00-0023429,NA,NA,NA,2554,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV307778.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2007,CHI,WR,NA,84,ACT,Brandon Rideau,Brandon,Rideau,1982-10-18,6-3,200,Kansas,NA,00-0023379,NA,NA,NA,2761,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RID206705.png,NA,NA,NA,NA,17,NA
2007,CHI,WR,NA,87,ACT,Muhsin Muhammad,Muhsin,Muhammad,1973-05-05,6-2,215,Michigan State,NA,00-0011795,NA,NA,NA,173,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MUH425040.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
