season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,yahoo_id,rotowire_id,pff_id,headshot_url,fantasy_data_id,sleeper_id,years_exp,sportradar_id,weeks_active_reg,weeks_active_post
2002,CLE,DE,NA,71,NA,Michael Josiah,Michael,Josiah,1979-08-13,6-4,255,Louisville,NA,00-0020658,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOS535262.png,NA,NA,NA,NA,NA,NA
2002,CLE,DT,NA,68,NA,Cecil Caldwell,Cecil,Caldwell,1977-02-23,6-1,285,South Carolina,NA,00-0019796,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAL184802.png,NA,NA,NA,NA,NA,NA
2002,CLE,DT,NA,68,NA,Chad Beasley,Chad,Beasley,1978-11-13,6-5,303,Virginia Tech,NA,00-0021324,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEA520784.png,NA,NA,NA,NA,5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,DT,NA,97,NA,Ryan Kuehl,Ryan,Kuehl,1972-01-18,6-5,290,Virginia,NA,00-0009496,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KUE403290.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,DT,NA,94,NA,Gerard Warren,Gerard,Warren,1978-07-25,6-4,320,Florida,NA,00-0020524,NA,NA,NA,775,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAR639317.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,DT,NA,99,NA,Orpheus Roye,Orpheus,Roye,1973-01-21,6-4,313,Florida State,NA,00-0014116,NA,NA,NA,206,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROY581648.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,DT,NA,93,NA,Mark Smith,Mark,Smith,1974-08-28,6-3,302,Auburn,NA,00-0015255,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI502280.png,NA,NA,NA,NA,1;2;3;4;5;6;7,NA
2002,CLE,DT,NA,70,NA,Alvin McKinley,Alvin,McKinley,1978-06-09,6-3,292,Mississippi State,NA,00-0019475,NA,NA,NA,662,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCK390700.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,DT,NA,75,NA,Damian Gregory,Damian,Gregory,1977-01-21,6-2,305,Illinois State,NA,00-0019324,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRE728428.png,NA,NA,NA,NA,11;12,NA
2002,CLE,FS,NA,23,NA,Devin Bush,Devin,Bush,1973-07-03,6-0,210,Florida State,NA,00-0002373,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUS219856.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,FS,NA,20,NA,Earl Little,Earl,Little,1973-03-10,6-1,198,Miami (Fla.),NA,00-0009971,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LIT286135.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,G,NA,79,NA,Barry Stokes,Barry,Stokes,1973-12-20,6-4,310,Eastern Michigan,NA,00-0015744,NA,NA,NA,224,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STO211875.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,G,NA,61,NA,Qasim Mitchell,Qasim,Mitchell,1979-12-03,6-6,335,North Carolina A&T,NA,00-0020963,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIT624054.png,NA,NA,NA,NA,NA,NA
2002,CLE,G,NA,60,NA,Shaun O'Hara,Shaun,O'Hara,1977-06-23,6-3,306,Rutgers,NA,00-0019276,NA,NA,NA,758,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OHA555073.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,G,NA,66,NA,Paul Zukauskas,Paul,Zukauskas,1979-07-12,6-5,306,Boston College,NA,00-0020437,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ZUK059326.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,K,NA,4,NA,Phil Dawson,Phil,Dawson,1975-01-23,5-11,190,Texas,Lake Highlands (TX),00-0004091,1440,4269,994,422,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAW705989.png,5714,229,NA,e5247e5f-c4af-4a9b-8c7c-da75ef7fbf8d,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,LB,NA,59,NA,Kevin Bentley,Kevin,Bentley,1979-12-29,6-0,243,Northwestern,NA,00-0021225,NA,NA,NA,1102,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEN697426.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,LB,NA,54,NA,Andra Davis,Andra,Davis,1978-12-23,6-1,244,Florida,NA,00-0021257,NA,NA,NA,1136,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV121395.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,LB,NA,52,NA,Brant Boyer,Brant,Boyer,1971-06-27,6-1,230,Arizona,NA,00-0001611,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOY467175.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,LB,NA,53,NA,Michael Smith,Michael,Smith,1977-10-29,6-3,245,Miami (Fla.),NA,00-0019771,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI512140.png,NA,NA,NA,NA,NA,NA
2002,CLE,LB,NA,58,NA,Ben Taylor,Ben,Taylor,1978-08-31,6-2,240,Virginia Tech,NA,00-0021234,NA,NA,NA,1112,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAY021187.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12,NA
2002,CLE,LB,NA,51,NA,Lenoy Jones,Lenoy,Jones,1974-09-25,6-1,235,Texas Christian,NA,00-0008811,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON570864.png,NA,NA,NA,NA,13;14;15;16;17,NA
2002,CLE,MLB,NA,50,NA,Earl Holmes,Earl,Holmes,1973-04-28,6-2,250,Florida A&M,NA,00-0007652,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOL539226.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,OLB,NA,57,NA,Dwayne Rudd,Dwayne,Rudd,1976-02-03,6-2,235,Alabama,NA,00-0014135,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RUD021106.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,OLB,NA,95,NA,Jamir Miller,Jamir,Miller,1973-11-19,6-5,255,UCLA,NA,00-0011268,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIL324621.png,NA,NA,NA,NA,NA,NA
2002,CLE,OLB,NA,56,NA,Darren Hambrick,Darren,Hambrick,1975-08-30,6-2,227,South Carolina,NA,00-0006702,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAM118504.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,P,NA,17,NA,Chris Gardocki,Chris,Gardocki,1970-02-07,6-1,200,Clemson,NA,00-0005771,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAR211558.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,QB,NA,2,NA,Tim Couch,Tim,Couch,1977-07-31,6-4,227,Kentucky,NA,00-0003535,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COU041732.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,QB,NA,12,NA,Josh Booty,Josh,Booty,1975-04-29,6-1,221,LSU,NA,00-0020486,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOO702650.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,QB,NA,16,NA,Kevin Thompson,Kevin,Thompson,1977-07-27,6-5,236,Penn State,NA,00-0019278,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO613402.png,NA,NA,NA,NA,NA,NA
2002,CLE,QB,NA,10,NA,Kelly Holcomb,Kelly,Holcomb,1973-07-09,6-2,212,Middle Tennessee State,NA,00-0007576,NA,NA,NA,148,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOL006197.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,RB,NA,34,NA,R.J. Bowers,R.J.,Bowers,1974-02-10,6-0,245,Grove City,NA,00-0019826,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOW206983.png,NA,NA,NA,NA,1;2;3;4;12;13;14;15;16;17,NA
2002,CLE,RB,NA,30,NA,Jamel White,Jamel,White,1978-02-11,5-9,208,South Dakota,NA,00-0019057,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WHI233632.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,RB,NA,29,NA,James Jackson,James,Jackson,1976-08-04,5-10,215,Miami (Fla.),NA,00-0020430,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC227957.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,RB,NA,28,NA,J.J. Johnson,J.J.,Johnson,1974-04-20,6-1,240,Mississippi State,NA,00-0008529,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH324204.png,NA,NA,NA,NA,NA,NA
2002,CLE,RB,NA,31,NA,William Green,William,Green,1979-12-17,6-0,221,Boston College,NA,00-0021150,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRE380646.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,SS,NA,24,NA,Robert Griffith,Robert,Griffith,1970-11-30,5-11,197,San Diego State,NA,00-0006459,NA,NA,NA,104,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRI448524.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,T,NA,68,NA,Joaquin Gonzalez,Joaquin,Gonzalez,1979-09-07,6-5,302,Miami (Fla.),NA,00-0021331,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GON592247.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,T,NA,72,NA,Ryan Tucker,Ryan,Tucker,1975-06-12,6-5,305,Texas Christian,NA,00-0016660,NA,NA,NA,273,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TUC287361.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,T,NA,77,NA,Ross Verba,Ross,Verba,1973-10-31,6-4,308,Iowa,NA,00-0016878,NA,NA,NA,2892,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VER055371.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,TE,NA,49,NA,Chris Eitzmann,Chris,Eitzmann,1977-04-01,6-4,250,Harvard,NA,00-0019207,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EIT800920.png,NA,NA,NA,NA,NA,NA
2002,CLE,TE,NA,83,NA,Mark Campbell,Mark,Campbell,1975-12-06,6-6,260,Michigan,NA,00-0002586,NA,NA,NA,545,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAM504768.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,TE,NA,89,NA,Darnell Sanders,Darnell,Sanders,1979-03-16,6-6,267,Ohio State,NA,00-0021241,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAN260647.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,TE,NA,80,NA,Aaron Shea,Aaron,Shea,1976-12-05,6-3,250,Michigan,NA,00-0019564,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHE008835.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11,NA
2002,CLE,TE,NA,48,NA,Rod Monroe,Rod,Monroe,1976-07-30,6-5,260,Cincinnati,NA,00-0011488,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MON311173.png,NA,NA,NA,NA,NA,NA
2002,CLE,TE,NA,82,NA,Steve Heiden,Steve,Heiden,1976-09-21,6-5,270,South Dakota State,NA,00-0007213,NA,NA,NA,481,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEI093965.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,WR,NA,87,NA,Andre Davis,Andre,Davis,1979-06-12,6-1,194,Virginia Tech,NA,00-0021175,NA,NA,NA,1054,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV125323.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,WR,NA,NA,NA,Dimitrius Breedlove,Dimitrius,Breedlove,1978-06-09,6-4,210,Evangel,NA,00-0020783,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRE166981.png,NA,NA,NA,NA,NA,NA
2002,CLE,WR,NA,81,NA,Quincy Morgan,Quincy,Morgan,1977-09-23,6-1,209,Kansas State,NA,00-0020427,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOR208485.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,WR,NA,86,NA,Dennis Northcutt,Dennis,Northcutt,1977-12-22,5-11,175,Arizona,NA,00-0019650,NA,NA,NA,605,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NOR601264.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,WR,NA,84,NA,Andre King,Andre,King,1973-11-26,5-11,195,Miami (Fla.),NA,00-0020415,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KIN283143.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,WR,NA,88,NA,Frisman Jackson,Frisman,Jackson,1979-06-12,6-3,205,Western Illinois,NA,00-0020780,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC176046.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,CLE,WR,NA,85,NA,Kevin Johnson,Kevin,Johnson,1976-07-15,5-11,195,Syracuse,NA,00-0008560,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH399248.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,DAL,C,NA,71,NA,Tyson Walter,Tyson,Walter,1978-03-17,6-4,310,Ohio State,NA,00-0021292,NA,NA,NA,1165,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAL662838.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,DAL,CB,NA,27,NA,Mario Edwards,Mario,Edwards,1975-12-01,6-0,199,Florida State,NA,00-0019620,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EDW610083.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,DAL,CB,NA,20,NA,Derek Ross,Derek,Ross,1980-01-05,5-10,197,Ohio State,NA,00-0021200,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROS594702.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,DAL,CB,NA,47,NA,Pete Hunter,Pete,Hunter,1980-05-25,6-2,212,Virginia Union,NA,00-0021281,NA,NA,NA,2877,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUN780312.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,DAL,DB,NA,23,NA,Dwayne Goodrich,Dwayne,Goodrich,1978-05-29,5-11,207,Tennessee,NA,00-0019607,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GOO519097.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,DAL,DB,NA,40,NA,Keith Davis,Keith,Davis,1978-12-30,5-10,193,Sam Houston State,NA,00-0020974,NA,NA,NA,1232,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV500358.png,NA,NA,NA,NA,6;7;12;13;14;15;16;17,NA
2002,DAL,DB,NA,21,NA,Lynn Scott,Lynn,Scott,1977-06-23,6-0,221,Northwestern Oklahoma State,NA,00-0020111,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCO507567.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,DAL,DB,NA,25,NA,Jermaine Jones,Jermaine,Jones,1976-07-25,5-8,183,Northwestern State-Louisiana,NA,00-0008775,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON461342.png,NA,NA,NA,NA,15;16;17,NA
2002,DAL,DE,NA,96,NA,Ebenezer Ekuban,Ebenezer,Ekuban,1976-05-29,6-3,265,North Carolina,NA,00-0004808,NA,NA,NA,454,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EKU088990.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,DAL,DE,NA,98,NA,Greg Ellis,Greg,Ellis,1975-08-14,6-6,277,North Carolina,NA,00-0004851,NA,NA,NA,332,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ELL500479.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,DAL,DE,NA,92,NA,Demetric Evans,Demetric,Evans,1979-09-03,6-3,293,Georgia,NA,00-0020055,NA,NA,NA,953,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EVA137627.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,DAL,DE,NA,95,NA,Colston Weatherington,Colston,Weatherington,1977-10-29,6-5,289,Central Missouri State,NA,00-0020411,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEA138428.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,DAL,DE,NA,91,NA,Dimitrius Underwood,Dimitrius,Underwood,1977-03-29,6-6,312,Michigan State,NA,00-0016786,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/UND198645.png,NA,NA,NA,NA,NA,NA
2002,DAL,DE,NA,93,NA,Peppi Zellner,Peppi,Zellner,1975-03-14,6-5,286,Fort Valley State,NA,00-0018489,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ZEL705650.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,DAL,DT,NA,97,NA,La'Roi Glover,La'Roi,Glover,1974-07-04,6-2,285,San Diego State,NA,00-0006051,NA,NA,NA,204,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GLO573495.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,DAL,DT,NA,64,NA,Daleroy Stewart,Daleroy,Stewart,1978-11-01,6-4,327,Southern Mississippi,NA,00-0020538,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STE755377.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,DAL,DT,NA,94,NA,Michael Myers,Michael,Myers,1976-01-20,6-2,292,Alabama,NA,00-0011886,NA,NA,NA,385,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MYE444952.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,DAL,DT,NA,60,NA,John Nix,John,Nix,1976-11-24,6-1,313,Southern Mississippi,NA,00-0020413,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NIX499191.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,DAL,FB,NA,34,NA,Jamar Martin,Jamar,Martin,1980-04-12,5-11,256,Ohio State,NA,00-0021387,NA,NA,NA,1127,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAR633585.png,NA,NA,NA,NA,NA,NA
2002,DAL,FB,NA,44,NA,Robert Thomas,Robert,Thomas,1974-12-01,6-1,273,Henderson State,NA,00-0016316,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO348534.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,DAL,FB,NA,42,NA,Troy Hambrick,Troy,Hambrick,1976-11-06,6-1,233,Savannah State,NA,00-0019516,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAM122174.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,DAL,FS,NA,31,NA,Roy Williams,Roy,Williams,1980-08-14,6-0,235,Oklahoma,NA,00-0021143,NA,NA,NA,1016,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL512486.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,DAL,G,NA,73,NA,Larry Allen,Larry,Allen,1971-11-27,6-3,335,Sonoma State,NA,00-0000217,NA,NA,NA,84,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALL550477.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11,NA
2002,DAL,G,NA,67,NA,Dan Collins,Dan,Collins,1976-07-27,6-4,300,Boston College,NA,00-0003276,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL529362.png,NA,NA,NA,NA,NA,NA
2002,DAL,G,NA,68,NA,Matt Lehr,Matt,Lehr,1979-04-25,6-2,304,Virginia Tech,NA,00-0020420,NA,NA,NA,880,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEH401791.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,DAL,G,NA,78,NA,Ross Tucker,Ross,Tucker,1979-03-02,6-4,316,Princeton,NA,00-0019807,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TUC282111.png,NA,NA,NA,NA,8;9;10;11;12;13;14;15;16;17,NA
2002,DAL,G,NA,65,NA,Andre Gurode,Andre,Gurode,1979-03-06,6-4,326,Colorado,NA,00-0021385,NA,NA,NA,1044,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GUR332232.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,DAL,K,NA,3,NA,Billy Cundiff,Billy,Cundiff,1980-03-30,6-1,201,Drake,NA,00-0020972,NA,NA,NA,1230,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CUN046143.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,DAL,LB,NA,50,NA,Jamal Brooks,Jamal,Brooks,1976-11-09,6-2,245,Hampton,NA,00-0018994,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO125008.png,NA,NA,NA,NA,NA,NA
2002,DAL,LB,NA,57,NA,Louis Mackey,Louis,Mackey,1977-12-29,6-1,225,Akron,NA,00-0020541,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAC557353.png,NA,NA,NA,NA,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,DAL,MLB,NA,59,NA,Dat Nguyen,Dat,Nguyen,1975-09-25,5-11,243,Texas A&M,NA,00-0012085,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NGU771256.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,DAL,NT,NA,75,NA,Brandon Noble,Brandon,Noble,1974-04-10,6-2,312,Penn State,NA,00-0012135,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NOB238674.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,DAL,OLB,NA,52,NA,Dexter Coakley,Dexter,Coakley,1972-10-20,5-10,236,Appalachian State,NA,00-0003140,NA,NA,NA,260,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COA345732.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
2002,DAL,OLB,NA,55,NA,Markus Steele,Markus,Steele,1979-07-24,6-3,240,USC,NA,00-0020408,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STE054054.png,NA,NA,NA,NA,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17,NA
