team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,headshot_url,fantasy_data_id,sleeper_id,years_exp
CLE,TE,NA,80,NA,Aaron Shea,Aaron,Shea,1976-12-05,6-3,255,Michigan,NA,00-0019564,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHE008835.png,NA,NA,NA
CLE,TE,NA,48,NA,Rod Monroe,Rod,Monroe,1976-07-30,6-5,265,Cincinnati,NA,00-0011488,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MON311173.png,NA,NA,NA
CLE,TE,NA,83,NA,Chad Mustard,Chad,Mustard,1977-10-08,6-6,289,North Dakota,NA,00-0021403,NA,NA,NA,NA,1668,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MUS705174.png,NA,NA,NA
CLE,TE,NA,71,NA,Scot Osborne,Scot,Osborne,1977-10-30,6-4,258,William & Mary,NA,00-0019261,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OSB622935.png,NA,NA,NA
CLE,TE,NA,89,NA,Darnell Sanders,Darnell,Sanders,1979-03-16,6-6,270,Ohio State,NA,00-0021241,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAN260647.png,NA,NA,NA
CLE,WR,NA,84,NA,Andre King,Andre,King,1973-11-26,5-11,195,Miami (Fla.),NA,00-0020415,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KIN283143.png,NA,NA,NA
CLE,WR,NA,88,NA,Frisman Jackson,Frisman,Jackson,1979-06-12,6-3,215,Western Illinois,NA,00-0020780,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC176046.png,NA,NA,NA
CLE,WR,NA,85,NA,C.J. Jones,C.J.,Jones,1980-09-20,5-11,192,Iowa,NA,00-0021605,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON166930.png,NA,NA,NA
CLE,WR,NA,87,NA,Andre Davis,Andre,Davis,1979-06-12,6-1,195,Virginia Tech,NA,00-0021175,NA,NA,NA,NA,1054,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV125323.png,NA,NA,NA
CLE,WR,NA,81,NA,Quincy Morgan,Quincy,Morgan,1977-09-23,6-1,210,Kansas State,NA,00-0020427,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOR208485.png,NA,NA,NA
CLE,WR,NA,86,NA,Dennis Northcutt,Dennis,Northcutt,1977-12-22,5-11,175,Arizona,NA,00-0019650,NA,NA,NA,NA,605,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NOR601264.png,NA,NA,NA
DAL,C,NA,68,NA,Matt Lehr,Matt,Lehr,1979-04-25,6-2,304,Virginia Tech,NA,00-0020420,NA,NA,NA,NA,880,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEH401791.png,NA,NA,NA
DAL,C,NA,62,NA,Al Johnson,Al,Johnson,1979-01-27,6-5,303,Wisconsin,NA,00-0022079,NA,NA,NA,NA,1354,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH031383.png,NA,NA,NA
DAL,C,NA,61,NA,Bill Conaty,Bill,Conaty,1973-03-08,6-2,300,Virginia Tech,NA,00-0003356,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CON010381.png,NA,NA,NA
DAL,C,NA,71,NA,Tyson Walter,Tyson,Walter,1978-03-17,6-4,310,Ohio State,NA,00-0021292,NA,NA,NA,NA,1165,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAL662838.png,NA,NA,NA
DAL,CB,NA,47,NA,Pete Hunter,Pete,Hunter,1980-05-25,6-2,212,Virginia Union,NA,00-0021281,NA,NA,NA,NA,2877,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUN780312.png,NA,NA,NA
DAL,CB,NA,27,NA,Mario Edwards,Mario,Edwards,1975-12-01,6-0,199,Florida State,NA,00-0019620,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EDW610083.png,NA,NA,NA
DAL,CB,NA,41,NA,Terence Newman,Terence,Newman,1978-09-04,5-11,188,Kansas State,Salina Central (KS),00-0022045,4463,4a69f085-8bef-4b3c-a66e-cab65b3fcb7a,6341,3008,1321,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEW475575.png,5916,235,NA
DAL,DB,NA,29,NA,Andrew Davison,Andrew,Davison,1979-12-09,5-11,185,Kansas,NA,00-0020885,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV817408.png,NA,NA,NA
DAL,DB,NA,30,NA,Donald Mitchell,Donald,Mitchell,1976-12-14,5-10,182,Southern Methodist,NA,00-0011407,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIT233480.png,NA,NA,NA
DAL,DB,NA,25,NA,Jemeel Powell,Jemeel,Powell,1980-08-29,6-0,186,California,NA,00-0021532,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POW266357.png,NA,NA,NA
DAL,DB,NA,26,NA,Jeff Sanchez,Jeff,Sanchez,1981-01-21,5-9,175,Tulane,NA,00-0022153,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAN079144.png,NA,NA,NA
DAL,DB,NA,38,NA,Lynn Scott,Lynn,Scott,1977-06-23,6-0,221,Northwestern Oklahoma State,NA,00-0020111,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCO507567.png,NA,NA,NA
DAL,DE,NA,93,NA,Kenyon Coleman,Kenyon,Coleman,1979-04-10,6-5,285,UCLA,NA,00-0021262,NA,NA,NA,NA,1140,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL295058.png,NA,NA,NA
DAL,DE,NA,96,NA,Ebenezer Ekuban,Ebenezer,Ekuban,1976-05-29,6-3,265,North Carolina,NA,00-0004808,NA,NA,NA,NA,454,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EKU088990.png,NA,NA,NA
DAL,DE,NA,98,NA,Greg Ellis,Greg,Ellis,1975-08-14,6-6,277,North Carolina,NA,00-0004851,NA,NA,NA,NA,332,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ELL500479.png,NA,NA,NA
DAL,DE,NA,90,NA,Eric Ogbogu,Eric,Ogbogu,1975-07-18,6-4,270,Maryland,NA,00-0012320,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OGB474619.png,NA,NA,NA
DAL,DT,NA,97,NA,La'Roi Glover,La'Roi,Glover,1974-07-04,6-2,285,San Diego State,NA,00-0006051,NA,NA,NA,NA,204,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GLO573495.png,NA,NA,NA
DAL,DT,NA,99,NA,Willie Blade,Willie,Blade,1979-02-07,6-3,315,Mississippi State,NA,00-0020433,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BLA389317.png,NA,NA,NA
DAL,DT,NA,92,NA,Jermaine Brooks,Jermaine,Brooks,1979-04-11,6-3,285,Arkansas,NA,00-0022193,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO129700.png,NA,NA,NA
DAL,DT,NA,91,NA,Leonardo Carson,Leonardo,Carson,1977-02-11,6-2,305,Auburn,NA,00-0019671,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR598133.png,NA,NA,NA
DAL,DT,NA,64,NA,Daleroy Stewart,Daleroy,Stewart,1978-11-01,6-4,327,Southern Mississippi,NA,00-0020538,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STE755377.png,NA,NA,NA
DAL,FB,NA,20,NA,Richie Anderson,Richie,Anderson,1971-09-13,6-2,230,Penn State,NA,00-0000339,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AND421668.png,NA,NA,NA
DAL,FB,NA,34,NA,Jamar Martin,Jamar,Martin,1980-04-12,5-11,256,Ohio State,NA,00-0021387,NA,NA,NA,NA,1127,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAR633585.png,NA,NA,NA
DAL,FS,NA,31,NA,Roy Williams,Roy,Williams,1980-08-14,6-0,235,Oklahoma,NA,00-0021143,NA,NA,NA,NA,1016,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL512486.png,NA,NA,NA
DAL,G,NA,65,NA,Andre Gurode,Andre,Gurode,1979-03-06,6-4,326,Colorado,NA,00-0021385,NA,NA,NA,NA,1044,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GUR332232.png,NA,NA,NA
DAL,G,NA,73,NA,Larry Allen,Larry,Allen,1971-11-27,6-3,335,Sonoma State,NA,00-0000217,NA,NA,NA,NA,84,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALL550477.png,NA,NA,NA
DAL,G,NA,63,NA,Gennaro DiNapoli,Gennaro,DiNapoli,1975-05-25,6-3,287,Virginia Tech,NA,00-0004252,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DIN065839.png,NA,NA,NA
DAL,G,NA,77,NA,Torrin Tucker,Torrin,Tucker,1979-12-25,6-6,329,Southern Mississippi,NA,00-0021681,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TUC358648.png,NA,NA,NA
DAL,K,NA,3,NA,Billy Cundiff,Billy,Cundiff,1980-03-30,6-1,201,Drake,NA,00-0020972,NA,NA,NA,NA,1230,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CUN046143.png,NA,NA,NA
DAL,LB,NA,56,NA,Bradie James,Bradie,James,1981-01-17,6-2,243,LSU,NA,00-0022137,NA,NA,NA,NA,1416,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAM110655.png,NA,NA,NA
DAL,LB,NA,50,NA,Jamal Brooks,Jamal,Brooks,1976-11-09,6-2,245,Hampton,NA,00-0018994,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO125008.png,NA,NA,NA
DAL,LB,NA,58,NA,Scott Shanle,Scott,Shanle,1979-11-23,6-2,245,Nebraska,NA,00-0022040,NA,NA,NA,NA,1545,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHA171501.png,NA,NA,NA
DAL,LB,NA,54,NA,Keith O'Neil,Keith,O'Neil,1980-08-26,6-0,230,Northern Arizona,NA,00-0021677,NA,NA,NA,NA,1674,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ONE502972.png,NA,NA,NA
DAL,MLB,NA,59,NA,Dat Nguyen,Dat,Nguyen,1975-09-25,5-11,243,Texas A&M,NA,00-0012085,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NGU771256.png,NA,NA,NA
DAL,OLB,NA,52,NA,Dexter Coakley,Dexter,Coakley,1972-10-20,5-10,236,Appalachian State,NA,00-0003140,NA,NA,NA,NA,260,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COA345732.png,NA,NA,NA
DAL,OLB,NA,51,NA,Alshermond Singleton,Alshermond,Singleton,1975-08-07,6-2,228,Temple,NA,00-0014991,NA,NA,NA,NA,275,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SIN354377.png,NA,NA,NA
DAL,OLB,NA,55,NA,Markus Steele,Markus,Steele,1979-07-24,6-3,240,USC,NA,00-0020408,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STE054054.png,NA,NA,NA
DAL,P,NA,4,NA,Toby Gowin,Toby,Gowin,1975-03-30,5-10,167,North Texas,NA,00-0006181,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GOW505572.png,NA,NA,NA
DAL,QB,NA,7,NA,Chad Hutchinson,Chad,Hutchinson,1977-02-21,6-5,237,Stanford,NA,00-0020562,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUT102494.png,NA,NA,NA
DAL,QB,NA,17,NA,Quincy Carter,Quincy,Carter,1977-10-13,6-2,213,Georgia,NA,00-0020404,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR716441.png,NA,NA,NA
DAL,QB,NA,9,NA,Tony Romo,Tony,Romo,1980-04-21,6-2,227,Eastern Illinois,Burlington (WI),00-0021678,5209,c32d8200-2b85-4638-8db3-9a52fb86b207,6624,3153,1693,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROM787981.png,3867,142,NA
DAL,RB,NA,42,NA,Troy Hambrick,Troy,Hambrick,1976-11-06,6-1,233,Savannah State,NA,00-0019516,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAM122174.png,NA,NA,NA
DAL,RB,NA,46,NA,Erik Bickerstaff,Erik,Bickerstaff,1980-07-25,6-0,230,Wisconsin,NA,00-0022174,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BIC402541.png,NA,NA,NA
DAL,RB,NA,23,NA,Aveion Cason,Aveion,Cason,1979-07-12,5-10,204,Illinois State,NA,00-0019794,NA,NA,NA,NA,945,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAS365535.png,NA,NA,NA
DAL,RB,NA,29,NA,Adrian Murrell,Adrian,Murrell,1970-10-16,5-11,210,West Virginia,NA,00-0011869,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MUR719159.png,NA,NA,NA
DAL,SS,NA,24,NA,Tony Dixon,Tony,Dixon,1979-06-18,6-1,213,Alabama,NA,00-0020419,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DIX724551.png,NA,NA,NA
DAL,SS,NA,28,NA,Darren Woodson,Darren,Woodson,1969-04-25,6-1,219,Arizona State,NA,00-0018228,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WOO664437.png,NA,NA,NA
DAL,T,NA,76,NA,Flozell Adams,Flozell,Adams,1975-05-18,6-7,357,Michigan State,NA,00-0000045,NA,NA,NA,NA,354,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ADA280969.png,NA,NA,NA
DAL,T,NA,70,NA,Javiar Collins,Javiar,Collins,1978-04-13,6-6,322,Northwestern,NA,00-0020054,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL610113.png,NA,NA,NA
DAL,T,NA,78,NA,Kurt Vollers,Kurt,Vollers,1979-04-04,6-7,317,Notre Dame,NA,00-0020771,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VOL344982.png,NA,NA,NA
DAL,T,NA,75,NA,Ryan Young,Ryan,Young,1976-06-28,6-5,320,Kansas State,NA,00-0018440,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/YOU571911.png,NA,NA,NA
DAL,TE,NA,86,NA,Dan Campbell,Dan,Campbell,1976-04-13,6-5,263,Texas A&M,NA,00-0002565,NA,NA,NA,NA,488,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAM220201.png,NA,NA,NA
DAL,TE,NA,81,NA,James Whalen,James,Whalen,1977-12-11,6-2,244,Kentucky,NA,00-0019569,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WHA113029.png,NA,NA,NA
DAL,TE,NA,82,NA,Jason Witten,Jason,Witten,1982-05-06,6-5,257,Tennessee,Elizabethton (TN),00-0022127,4527,e38c9b1b-7c51-48a2-ac1d-a752502e8930,6405,3086,1384,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIT559021.png,722,23,NA
DAL,TE,NA,85,NA,Jeff Robinson,Jeff,Robinson,1970-02-20,6-4,264,Idaho,NA,00-0013872,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROB528138.png,NA,NA,NA
DAL,WR,NA,84,NA,Joey Galloway,Joey,Galloway,1971-11-20,5-11,197,Ohio State,NA,00-0005720,NA,NA,NA,NA,117,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAL752888.png,NA,NA,NA
DAL,WR,NA,83,NA,Terry Glenn,Terry,Glenn,1974-07-23,5-11,195,Ohio State,NA,00-0006043,NA,NA,NA,NA,156,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GLE390120.png,NA,NA,NA
DAL,WR,NA,17,NA,Cedric James,Cedric,James,1979-03-19,6-1,197,Texas Christian,NA,00-0020484,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAM121642.png,NA,NA,NA
DAL,WR,NA,29,NA,Michael Bates,Michael,Bates,1969-12-19,5-10,215,Arizona,NA,00-0000872,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAT119733.png,NA,NA,NA
DAL,WR,NA,88,NA,Antonio Bryant,Antonio,Bryant,1981-03-09,6-1,192,Pittsburgh,NA,00-0021191,NA,NA,NA,NA,1070,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRY210393.png,NA,NA,NA
DAL,WR,NA,87,NA,Zuriel Smith,Zuriel,Smith,1980-01-15,5-11,166,Hampton,NA,00-0022024,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI828252.png,NA,NA,NA
DAL,WR,NA,89,NA,Randal Williams,Randal,Williams,1978-05-21,6-3,220,New Hampshire,NA,00-0019919,NA,NA,NA,NA,1003,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL472720.png,NA,NA,NA
DEN,C,NA,66,NA,Tom Nalen,Tom,Nalen,1971-05-13,6-3,286,Boston College,NA,00-0011915,NA,NA,NA,NA,95,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NAL177981.png,NA,NA,NA
DEN,CB,NA,31,NA,Kelly Herndon,Kelly,Herndon,1976-11-03,5-10,180,Toledo,NA,00-0007325,NA,NA,NA,NA,553,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HER395369.png,NA,NA,NA
DEN,CB,NA,35,NA,Lenny Walls,Lenny,Walls,1979-09-26,6-4,192,Boston College,NA,00-0021041,NA,NA,NA,NA,1313,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAL557422.png,NA,NA,NA
DEN,CB,NA,23,NA,Willie Middlebrooks,Willie,Middlebrooks,1979-02-12,6-1,200,Minnesota,NA,00-0020496,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MID174366.png,NA,NA,NA
DEN,CB,NA,24,NA,Deltha O'Neal,Deltha,O'Neal,1977-01-30,5-10,196,California,NA,00-0019645,NA,NA,NA,NA,593,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ONE066742.png,NA,NA,NA
DEN,DB,NA,41,NA,Lee Flowers,Lee,Flowers,1973-01-14,6-0,214,Georgia Tech,NA,00-0005346,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FLO444811.png,NA,NA,NA
DEN,DB,NA,33,NA,Jimmy Spencer,Jimmy,Spencer,1969-03-29,5-9,188,Florida,NA,00-0015460,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SPE526203.png,NA,NA,NA
DEN,DB,NA,21,NA,Scott Turner,Scott,Turner,1972-02-26,5-10,180,Illinois,NA,00-0016739,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TUR302438.png,NA,NA,NA
DEN,DB,NA,32,NA,Chris Young,Chris,Young,1980-01-23,6-0,210,Georgia Tech,NA,00-0021104,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/YOU149072.png,NA,NA,NA
DEN,DB,NA,47,NA,Ryan McNeil,Ryan,McNeil,1970-10-04,6-2,210,Miami (Fla.),NA,00-0011038,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCN599569.png,NA,NA,NA
DEN,DE,NA,98,NA,Reggie Hayward,Reggie,Hayward,1979-03-14,6-5,270,Iowa State,NA,00-0020475,NA,NA,NA,NA,848,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAY786056.png,NA,NA,NA
DEN,DE,NA,92,NA,Bertrand Berry,Bertrand,Berry,1975-08-15,6-3,250,Notre Dame,NA,00-0001176,NA,NA,NA,NA,267,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BER460580.png,NA,NA,NA
DEN,DE,NA,91,NA,Bryant McNeal,Bryant,McNeal,1979-07-13,6-4,248,Clemson,NA,00-0022012,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCN300213.png,NA,NA,NA
DEN,DE,NA,95,NA,Clint Mitchell,Clint,Mitchell,1980-09-21,6-6,257,Florida,NA,00-0022033,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIT196707.png,NA,NA,NA
DEN,DE,NA,93,NA,Trevor Pryce,Trevor,Pryce,1975-08-03,6-5,295,Clemson,NA,00-0013282,NA,NA,NA,NA,243,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PRY103822.png,NA,NA,NA
DEN,DT,NA,99,NA,Daryl Gardener,Daryl,Gardener,1973-02-25,6-6,295,Baylor,NA,00-0005760,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAR133203.png,NA,NA,NA
DEN,DT,NA,94,NA,Luis Almanzar,Luis,Almanzar,1976-12-15,6-3,282,Missouri State,NA,00-0019936,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALM295318.png,NA,NA,NA
DEN,DT,NA,90,NA,Darius Holland,Darius,Holland,1973-11-10,6-5,330,Colorado,NA,00-0007590,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOL117762.png,NA,NA,NA
DEN,DT,NA,96,NA,Dorsett Davis,Dorsett,Davis,1979-01-24,6-5,305,Mississippi State,NA,00-0021221,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV281109.png,NA,NA,NA
DEN,DT,NA,97,NA,Nick Eason,Nick,Eason,1980-05-29,6-3,301,Clemson,NA,00-0022010,NA,NA,NA,NA,1426,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EAS421290.png,NA,NA,NA
DEN,DT,NA,68,NA,Mario Fatafehi,Mario,Fatafehi,1979-01-27,6-2,300,Kansas State,NA,00-0020307,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FAT059326.png,NA,NA,NA
DEN,DT,NA,73,NA,Russell Newman,Russell,Newman,1980-06-16,6-2,280,Temple,NA,00-0021378,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEW468877.png,NA,NA,NA
DEN,DT,NA,75,NA,Monsanto Pope,Monsanto,Pope,1978-01-27,6-3,300,Virginia,NA,00-0021105,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POP504241.png,NA,NA,NA
DEN,FS,NA,42,NA,Sam Brandon,Sam,Brandon,1979-07-05,6-2,200,Nevada-Las Vegas,NA,00-0021248,NA,NA,NA,NA,1128,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA567116.png,NA,NA,NA
DEN,FS,NA,25,NA,Nick Ferguson,Nick,Ferguson,1974-11-27,5-11,201,Georgia Tech,NA,00-0005155,NA,NA,NA,NA,210,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FER284112.png,NA,NA,NA
DEN,G,NA,50,NA,Ben Hamilton,Ben,Hamilton,1977-08-18,6-4,283,Minnesota,NA,00-0020368,NA,NA,NA,NA,864,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAM186059.png,NA,NA,NA
DEN,G,NA,79,NA,Steve Herndon,Steve,Herndon,1977-05-25,6-4,305,Georgia,NA,00-0019248,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HER399036.png,NA,NA,NA
DEN,G,NA,65,NA,Cooper Carlisle,Cooper,Carlisle,1977-08-11,6-5,295,Florida,NA,00-0019632,NA,NA,NA,NA,658,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR107016.png,NA,NA,NA
DEN,G,NA,62,NA,Dan Neil,Dan,Neil,1973-10-21,6-2,285,Texas,NA,00-0011983,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEI485598.png,NA,NA,NA
DEN,K,NA,1,NA,Jason Elam,Jason,Elam,1970-03-08,5-11,200,Hawaii,NA,00-0004811,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ELA548409.png,NA,NA,NA
DEN,LB,NA,55,NA,Keith Burns,Keith,Burns,1972-05-16,6-2,235,Oklahoma State,NA,00-0002312,NA,NA,NA,NA,94,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUR522598.png,NA,NA,NA
DEN,LB,NA,58,NA,Terry Pierce,Terry,Pierce,1981-06-21,6-1,251,Kansas State,NA,00-0022083,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PIE458487.png,NA,NA,NA
DEN,LB,NA,53,NA,Johnny Rutledge,Johnny,Rutledge,1977-01-04,6-3,239,Florida,NA,00-0014209,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RUT743171.png,NA,NA,NA
DEN,MLB,NA,56,NA,Al Wilson,Al,Wilson,1977-06-21,6-0,240,Tennessee,NA,00-0017998,NA,NA,NA,NA,460,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL648623.png,NA,NA,NA
DEN,OLB,NA,52,NA,Ian Gold,Ian,Gold,1978-08-23,6-0,223,Michigan,NA,00-0019652,NA,NA,NA,NA,611,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GOL024253.png,NA,NA,NA
DEN,OLB,NA,59,NA,Donnie Spragan,Donnie,Spragan,1976-07-12,6-3,239,Stanford,NA,00-0015487,NA,NA,NA,NA,570,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SPR097349.png,NA,NA,NA
DEN,OLB,NA,57,NA,Jashon Sykes,Jashon,Sykes,1979-09-25,6-2,236,Colorado,NA,00-0021011,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SYK492723.png,NA,NA,NA
