team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,headshot_url,fantasy_data_id,sleeper_id,years_exp
BUF,G,NA,61,NA,Mike Pucillo,Mike,Pucillo,1979-07-14,6-4,311,Auburn,NA,00-0021321,NA,NA,NA,NA,1185,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PUC296636.png,NA,NA,NA
BUF,G,NA,72,NA,Lawrence Smith,Lawrence,Smith,1979-08-16,6-3,295,Tennessee State,NA,00-0020876,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI474440.png,NA,NA,NA
BUF,G,NA,65,NA,Ross Tucker,Ross,Tucker,1979-03-02,6-4,316,Princeton,NA,00-0019807,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TUC282111.png,NA,NA,NA
BUF,G,NA,58,NA,Chris Villarrial,Chris,Villarrial,1973-06-09,6-3,318,Indiana (PA),NA,00-0016916,NA,NA,NA,NA,202,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VIL566470.png,NA,NA,NA
BUF,K,NA,9,NA,Rian Lindell,Rian,Lindell,1977-01-20,6-3,235,Washington State,NA,00-0019310,NA,NA,NA,NA,754,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LIN159090.png,NA,NA,NA
BUF,LB,NA,55,NA,Angelo Crowell,Angelo,Crowell,1981-08-16,6-1,235,Virginia,NA,00-0022004,NA,NA,NA,NA,1408,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CRO732110.png,NA,NA,NA
BUF,LB,NA,53,NA,Mario Haggan,Mario,Haggan,1980-03-03,6-3,248,Mississippi State,NA,00-0022034,NA,NA,NA,NA,1526,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAG463070.png,NA,NA,NA
BUF,LB,NA,57,NA,Josh Stamer,Josh,Stamer,1977-10-11,6-2,238,South Dakota,NA,00-0020139,NA,NA,NA,NA,990,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STA317301.png,NA,NA,NA
BUF,MLB,NA,59,NA,London Fletcher,London,Fletcher,1975-05-19,5-10,245,John Carroll,NA,00-0005322,NA,NA,NA,NA,424,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FLE665780.png,NA,NA,NA
BUF,OLB,NA,96,NA,Jeff Posey,Jeff,Posey,1975-08-14,6-4,241,Southern Mississippi,NA,00-0013141,NA,NA,NA,NA,319,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POS178116.png,NA,NA,NA
BUF,OLB,NA,51,NA,Takeo Spikes,Takeo,Spikes,1976-12-17,6-2,242,Auburn,NA,00-0015474,NA,NA,NA,NA,337,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SPI270805.png,NA,NA,NA
BUF,P,NA,8,NA,Brian Moorman,Brian,Moorman,1976-02-05,6-0,175,Pittsburg State,NA,00-0011626,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOO801682.png,NA,NA,NA
BUF,QB,NA,11,NA,Drew Bledsoe,Drew,Bledsoe,1972-02-14,6-5,238,Washington State,NA,00-0001361,NA,NA,NA,NA,36,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BLE195074.png,NA,NA,NA
BUF,QB,NA,7,NA,J.P. Losman,J.P.,Losman,1981-03-12,6-2,217,Tulane,NA,00-0022912,NA,NA,NA,NA,1743,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LOS588329.png,NA,NA,NA
BUF,QB,NA,6,NA,Shane Matthews,Shane,Matthews,1970-06-01,6-3,199,Florida,NA,00-0010560,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAT575349.png,NA,NA,NA
BUF,RB,NA,30,NA,Dante Brown,Dante,Brown,1980-07-28,6-1,215,Memphis,NA,00-0021434,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO367149.png,NA,NA,NA
BUF,RB,NA,35,NA,Joe Burns,Joe,Burns,1979-09-15,5-9,215,Georgia Tech,NA,00-0020917,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUR521892.png,NA,NA,NA
BUF,RB,NA,21,NA,Willis McGahee,Willis,McGahee,1981-10-21,6-0,228,Miami (Fla.),NA,00-0022178,NA,NA,NA,NA,1339,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCG001995.png,NA,NA,NA
BUF,RB,NA,20,NA,Travis Henry,Travis,Henry,1978-10-29,5-9,215,Tennessee,NA,00-0020471,NA,NA,NA,NA,825,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEN669935.png,NA,NA,NA
BUF,RB,NA,40,NA,Shaud Williams,Shaud,Williams,1980-10-02,5-7,193,Alabama,NA,00-0022538,NA,NA,NA,NA,2207,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL521301.png,NA,NA,NA
BUF,SS,NA,36,NA,Lawyer Milloy,Lawyer,Milloy,1973-11-14,6-0,190,Washington,NA,00-0011326,NA,NA,NA,NA,171,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIL667707.png,NA,NA,NA
BUF,SS,NA,27,NA,Coy Wire,Coy,Wire,1978-11-07,6-0,205,Stanford,NA,00-0021222,NA,NA,NA,NA,1099,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIR311468.png,NA,NA,NA
BUF,T,NA,79,NA,Dylan McFarland,Dylan,McFarland,1980-07-11,6-5,290,Montana,NA,00-0022222,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCF547722.png,NA,NA,NA
BUF,T,NA,73,NA,Marcus Price,Marcus,Price,1972-03-03,6-4,310,LSU,NA,00-0013229,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PRI248300.png,NA,NA,NA
BUF,T,NA,75,NA,Jonas Jennings,Jonas,Jennings,1977-11-21,6-3,325,Georgia,NA,00-0020347,NA,NA,NA,NA,854,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JEN519395.png,NA,NA,NA
BUF,T,NA,68,NA,Mike Williams,Mike,Williams,1980-01-11,6-6,360,Texas,NA,00-0021142,NA,NA,NA,NA,1012,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL442916.png,NA,NA,NA
BUF,TE,NA,86,NA,Brad Banta,Brad,Banta,1970-12-14,6-6,257,USC,NA,00-0000727,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAN790894.png,NA,NA,NA
BUF,TE,NA,84,NA,Mark Campbell,Mark,Campbell,1975-12-06,6-6,255,Michigan,NA,00-0002586,NA,NA,NA,NA,545,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAM504768.png,NA,NA,NA
BUF,TE,NA,87,NA,Tim Euhus,Tim,Euhus,1980-10-02,6-4,249,Oregon State,NA,00-0022215,NA,NA,NA,NA,1830,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EUH652601.png,NA,NA,NA
BUF,TE,NA,88,NA,Ryan Neufeld,Ryan,Neufeld,1975-11-22,6-4,250,UCLA,NA,00-0018578,NA,NA,NA,NA,565,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEU276860.png,NA,NA,NA
BUF,TE,NA,71,NA,Jason Peters,Jason,Peters,1982-01-22,6-4,328,Arkansas,Queen City (TX),00-0022531,6012,46aab8e6-3ca9-4213-a6cb-87db90786f6b,7122,3874,2148,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PET150539.png,8920,412,NA
BUF,TE,NA,81,NA,Rod Trafford,Rod,Trafford,1978-11-29,6-3,250,South Carolina,NA,00-0021409,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TRA142233.png,NA,NA,NA
BUF,WR,NA,89,NA,Sam Aiken,Sam,Aiken,1980-12-14,6-2,204,North Carolina,NA,00-0021915,NA,NA,NA,NA,1439,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AIK264111.png,NA,NA,NA
BUF,WR,NA,83,NA,Lee Evans,Lee,Evans,1981-03-11,5-10,197,Wisconsin,NA,00-0022910,NA,NA,NA,NA,1734,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EVA454901.png,NA,NA,NA
BUF,WR,NA,86,NA,Drew Haddad,Drew,Haddad,1978-08-15,5-11,187,Buffalo,NA,00-0019625,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAD092286.png,NA,NA,NA
BUF,WR,NA,80,NA,Eric Moulds,Eric,Moulds,1973-07-17,6-2,210,Mississippi State,NA,00-0011770,NA,NA,NA,NA,165,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOU359918.png,NA,NA,NA
BUF,WR,NA,82,NA,Josh Reed,Josh,Reed,1980-05-01,5-10,208,LSU,NA,00-0021166,NA,NA,NA,NA,1043,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REE314559.png,NA,NA,NA
BUF,WR,NA,19,NA,Jonathan Smith,Jonathan,Smith,1981-11-28,5-7,188,Georgia Tech,NA,00-0022664,NA,NA,NA,NA,1930,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI442856.png,NA,NA,NA
CAR,C,NA,60,NA,Jeff Mitchell,Jeff,Mitchell,1974-01-29,6-4,300,Florida,NA,00-0011411,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIT361739.png,NA,NA,NA
CAR,C,NA,72,NA,Bruce Nelson,Bruce,Nelson,1979-05-12,6-5,301,Iowa,NA,00-0022125,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEL133180.png,NA,NA,NA
CAR,CB,NA,20,NA,Chris Gamble,Chris,Gamble,1983-03-11,6-1,181,Ohio State,NA,00-0022914,NA,NA,NA,NA,1749,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAM225683.png,NA,NA,NA
CAR,CB,NA,24,NA,Ricky Manning,Ricky,Manning,1980-11-18,5-8,185,UCLA,NA,00-0021900,NA,NA,NA,NA,1397,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAN517093.png,NA,NA,NA
CAR,CB,NA,27,NA,Artrell Hawkins,Artrell,Hawkins,1976-11-24,5-10,190,Cincinnati,NA,00-0007115,NA,NA,NA,NA,357,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAW113572.png,NA,NA,NA
CAR,CB,NA,34,NA,Eddie Jackson,Eddie,Jackson,1980-12-19,6-0,190,Arkansas,NA,00-0022366,NA,NA,NA,NA,2079,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC159725.png,NA,NA,NA
CAR,CB,NA,21,NA,Dante Wesley,Dante,Wesley,1979-04-05,6-0,211,Arkansas-Pine Bluff,NA,00-0021224,NA,NA,NA,NA,1101,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WES031795.png,NA,NA,NA
CAR,CB,NA,25,NA,James Whitley,James,Whitley,1979-05-13,5-11,185,Michigan,NA,00-0020600,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WHI672526.png,NA,NA,NA
CAR,DB,NA,23,NA,Curtis Fuller,Curtis,Fuller,1978-07-25,5-10,188,Texas Christian,NA,00-0020314,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FUL185209.png,NA,NA,NA
CAR,DB,NA,31,NA,William Hampton,William,Hampton,1975-03-07,5-10,190,Murray State,NA,00-0006760,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAM790739.png,NA,NA,NA
CAR,DB,NA,39,NA,Damien Richardson,Damien,Richardson,1976-04-03,6-1,210,Arizona State,NA,00-0013675,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RIC398573.png,NA,NA,NA
CAR,DB,NA,35,NA,Brian King,Brian,King,1980-10-08,5-11,183,West Virginia,NA,00-0022370,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KIN322783.png,NA,NA,NA
CAR,DB,NA,42,NA,Travares Tillman,Travares,Tillman,1977-10-08,6-1,190,Georgia Tech,NA,00-0019656,NA,NA,NA,NA,625,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TIL663097.png,NA,NA,NA
CAR,DE,NA,90,NA,Julius Peppers,Julius,Peppers,1980-01-18,6-6,283,North Carolina,Southern Nash (NC),00-0021140,3530,c058f888-ff75-4f13-a9e7-3f5be65288bf,5888,2528,1010,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PEP422041.png,11977,684,NA
CAR,DE,NA,92,NA,Kavika Pittman,Kavika,Pittman,1974-10-09,6-6,273,McNeese State,NA,00-0013012,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PIT209183.png,NA,NA,NA
CAR,DE,NA,97,NA,Kemp Rasmussen,Kemp,Rasmussen,1979-05-25,6-3,265,Indiana,NA,00-0021001,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RAS490473.png,NA,NA,NA
CAR,DE,NA,93,NA,Mike Rucker,Mike,Rucker,1975-02-28,6-5,275,Nebraska,NA,00-0014132,NA,NA,NA,NA,465,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RUC609091.png,NA,NA,NA
CAR,DE,NA,96,NA,Al Wallace,Al,Wallace,1974-03-25,6-5,275,Maryland,NA,00-0017077,NA,NA,NA,NA,325,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAL402678.png,NA,NA,NA
CAR,DT,NA,99,NA,Brentson Buckner,Brentson,Buckner,1971-09-30,6-2,310,Clemson,NA,00-0002186,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUC764969.png,NA,NA,NA
CAR,DT,NA,67,NA,Jordan Carstens,Jordan,Carstens,1981-01-22,6-5,303,Iowa State,NA,00-0022356,NA,NA,NA,NA,2005,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR602458.png,NA,NA,NA
CAR,DT,NA,94,NA,Kindal Moorehead,Kindal,Moorehead,1978-10-14,6-2,285,Alabama,NA,00-0022146,NA,NA,NA,NA,1454,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOO787263.png,NA,NA,NA
CAR,DT,NA,62,NA,Cleveland Pinkney,Cleveland,Pinkney,1977-09-14,6-1,300,South Carolina,NA,00-0019776,NA,NA,NA,NA,976,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PIN625009.png,NA,NA,NA
CAR,DT,NA,77,NA,Kris Jenkins,Kris,Jenkins,1979-08-03,6-4,335,Maryland,NA,00-0020380,NA,NA,NA,NA,814,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JEN341653.png,NA,NA,NA
CAR,DT,NA,91,NA,Omari Jordan,Omari,Jordan,1978-04-15,6-4,315,Buffalo,NA,00-0020946,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOR496540.png,NA,NA,NA
CAR,FB,NA,45,NA,Brad Hoover,Brad,Hoover,1976-11-11,6-0,245,Western Carolina,NA,00-0019100,NA,NA,NA,NA,740,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOO705549.png,NA,NA,NA
CAR,FS,NA,28,NA,Colin Branch,Colin,Branch,1980-03-02,5-11,205,Stanford,NA,00-0022142,NA,NA,NA,NA,1431,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRA498855.png,NA,NA,NA
CAR,G,NA,79,NA,Doug Brzezinski,Doug,Brzezinski,1976-03-11,6-4,305,Boston College,NA,00-0002160,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRZ177981.png,NA,NA,NA
CAR,G,NA,64,NA,Bill Ferrario,Bill,Ferrario,1978-09-22,6-2,315,Wisconsin,NA,00-0020353,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FER657252.png,NA,NA,NA
CAR,G,NA,76,NA,Tutan Reyes,Tutan,Reyes,1977-10-28,6-3,305,Mississippi,NA,00-0019597,NA,NA,NA,NA,668,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REY031542.png,NA,NA,NA
CAR,G,NA,65,NA,Rich Tylski,Rich,Tylski,1971-02-27,6-4,305,Utah State,NA,00-0016771,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TYL787434.png,NA,NA,NA
CAR,G,NA,70,NA,Travelle Wharton,Travelle,Wharton,1981-05-19,6-4,312,South Carolina,NA,00-0022214,NA,NA,NA,NA,1815,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WHA582770.png,NA,NA,NA
CAR,K,NA,4,NA,John Kasay,John,Kasay,1969-10-27,5-10,198,Georgia,NA,00-0009028,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KAS023070.png,NA,NA,NA
CAR,LB,NA,50,NA,Vinny Ciurciu,Vinny,Ciurciu,1980-05-02,5-11,235,Boston College,NA,00-0021493,NA,NA,NA,NA,1584,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CIU563610.png,NA,NA,NA
CAR,LB,NA,56,NA,Jason Kyle,Jason,Kyle,1972-05-12,6-3,242,Arizona State,NA,00-0009530,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KYL343482.png,NA,NA,NA
CAR,LB,NA,57,NA,Sean Tufts,Sean,Tufts,1982-03-26,6-3,236,Colorado,NA,00-0022220,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TUF622937.png,NA,NA,NA
CAR,MLB,NA,55,NA,Dan Morgan,Dan,Morgan,1978-12-19,6-2,245,Miami (Fla.),NA,00-0020443,NA,NA,NA,NA,781,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOR156787.png,NA,NA,NA
CAR,OLB,NA,52,NA,Brian Allen,Brian,Allen,1978-04-01,6-0,232,Florida State,NA,00-0020295,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALL063980.png,NA,NA,NA
CAR,OLB,NA,59,NA,Jessie Armstead,Jessie,Armstead,1970-10-26,6-1,237,Miami (Fla.),NA,00-0000426,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ARM084964.png,NA,NA,NA
CAR,OLB,NA,58,NA,Mark Fields,Mark,Fields,1972-11-09,6-2,244,Washington State,NA,00-0005202,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FIE777942.png,NA,NA,NA
CAR,OLB,NA,53,NA,Brandon Short,Brandon,Short,1977-07-11,6-3,253,Penn State,NA,00-0019669,NA,NA,NA,NA,655,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHO587859.png,NA,NA,NA
CAR,OLB,NA,54,NA,Will Witherspoon,Will,Witherspoon,1980-08-19,6-1,231,Georgia,NA,00-0021085,NA,NA,NA,NA,1079,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIT150248.png,NA,NA,NA
CAR,P,NA,10,NA,Todd Sauerbrun,Todd,Sauerbrun,1973-01-04,5-10,215,West Virginia,NA,00-0014377,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAU163764.png,NA,NA,NA
CAR,QB,NA,17,NA,Jake Delhomme,Jake,Delhomme,1975-01-10,6-2,215,Louisiana-Lafayette,NA,00-0004161,NA,NA,NA,NA,303,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEL367367.png,NA,NA,NA
CAR,QB,NA,9,NA,Rodney Peete,Rodney,Peete,1966-03-16,6-0,230,USC,NA,00-0012732,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PEE498348.png,NA,NA,NA
CAR,QB,NA,12,NA,Rod Rutherford,Rod,Rutherford,1980-12-12,6-2,223,Pittsburgh,NA,00-0022373,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RUT216360.png,NA,NA,NA
CAR,QB,NA,16,NA,Chris Weinke,Chris,Weinke,1972-07-31,6-4,232,Florida State,NA,00-0020434,NA,NA,NA,NA,861,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEI394885.png,NA,NA,NA
CAR,RB,NA,36,NA,Brandon Bennett,Brandon,Bennett,1973-02-03,5-11,220,South Carolina,NA,00-0001098,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEN258918.png,NA,NA,NA
CAR,RB,NA,49,NA,Casey Cramer,Casey,Cramer,1982-01-05,6-1,235,Dartmouth,NA,00-0022886,NA,NA,NA,NA,1942,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CRA389966.png,NA,NA,NA
CAR,RB,NA,48,NA,Stephen Davis,Stephen,Davis,1974-03-01,6-0,230,Auburn,NA,00-0004052,NA,NA,NA,NA,192,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV751941.png,NA,NA,NA
CAR,RB,NA,26,NA,DeShaun Foster,DeShaun,Foster,1980-01-10,6-0,222,UCLA,NA,00-0021164,NA,NA,NA,NA,1041,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOS187731.png,NA,NA,NA
CAR,RB,NA,37,NA,Nick Goings,Nick,Goings,1978-01-26,6-0,225,Pittsburgh,NA,00-0019831,NA,NA,NA,NA,956,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GOI619133.png,NA,NA,NA
CAR,RB,NA,25,NA,Joey Harris,Joey,Harris,1980-12-18,5-10,205,Purdue,NA,00-0022363,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR442901.png,NA,NA,NA
CAR,RB,NA,22,NA,Jamal Robertson,Jamal,Robertson,1977-01-10,5-10,210,Ohio Northern,NA,00-0020587,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROB320306.png,NA,NA,NA
CAR,RB,NA,32,NA,Rod Smart,Rod,Smart,1977-01-09,5-11,201,Western Kentucky,NA,00-0019453,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMA797275.png,NA,NA,NA
CAR,SS,NA,30,NA,Mike Minter,Mike,Minter,1974-01-15,5-10,195,Nebraska,NA,00-0011372,NA,NA,NA,NA,254,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIN678748.png,NA,NA,NA
CAR,T,NA,78,NA,Todd Fordham,Todd,Fordham,1973-10-09,6-5,319,Florida State,NA,00-0005432,NA,NA,NA,NA,305,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOR388035.png,NA,NA,NA
CAR,T,NA,69,NA,Jordan Gross,Jordan,Gross,1980-07-20,6-4,300,Utah,NA,00-0022117,NA,NA,NA,NA,1324,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRO400181.png,NA,NA,NA
CAR,T,NA,61,NA,Dave Kadela,Dave,Kadela,1978-05-06,6-6,304,Virginia Tech,NA,00-0020218,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KAD194145.png,NA,NA,NA
CAR,T,NA,71,NA,Matt Willig,Matt,Willig,1969-01-21,6-8,315,USC,NA,00-0017967,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL593466.png,NA,NA,NA
CAR,TE,NA,84,NA,Michael Gaines,Michael,Gaines,1980-03-30,6-2,275,UCF,NA,00-0022706,NA,NA,NA,NA,1946,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAI392473.png,NA,NA,NA
CAR,TE,NA,86,NA,Kris Mangum,Kris,Mangum,1973-08-15,6-4,252,Mississippi,NA,00-0010333,NA,NA,NA,NA,292,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAN281010.png,NA,NA,NA
CAR,TE,NA,82,NA,Mike Seidman,Mike,Seidman,1981-02-11,6-4,261,UCLA,NA,00-0022129,NA,NA,NA,NA,1391,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SEI479292.png,NA,NA,NA
CAR,WR,NA,80,NA,Eugene Baker,Eugene,Baker,1976-03-18,6-2,183,Kent State,NA,00-0000627,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAK189228.png,NA,NA,NA
CAR,WR,NA,85,NA,Jamall Broussard,Jamall,Broussard,1981-08-19,5-9,172,San Jose State,NA,00-0022605,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO225216.png,NA,NA,NA
CAR,WR,NA,18,NA,Drew Carter,Drew,Carter,1981-09-05,6-3,200,Ohio State,NA,00-0022879,NA,NA,NA,NA,1881,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR646711.png,NA,NA,NA
CAR,WR,NA,83,NA,Keary Colbert,Keary,Colbert,1982-05-21,5-10,193,USC,NA,00-0022726,NA,NA,NA,NA,1783,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL049988.png,NA,NA,NA
CAR,WR,NA,88,NA,Karl Hankton,Karl,Hankton,1970-07-24,6-2,202,Trinity (Ill.),NA,00-0006777,NA,NA,NA,NA,308,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAN179955.png,NA,NA,NA
CAR,WR,NA,87,NA,Muhsin Muhammad,Muhsin,Muhammad,1973-05-05,6-2,217,Michigan State,NA,00-0011795,NA,NA,NA,NA,173,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MUH425040.png,NA,NA,NA
CAR,WR,NA,81,NA,Ricky Proehl,Ricky,Proehl,1968-03-07,6-0,190,Wake Forest,NA,00-0013268,NA,NA,NA,NA,11,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PRO191673.png,NA,NA,NA
CAR,WR,NA,11,NA,Micah Ross,Micah,Ross,1976-01-13,6-2,219,Jacksonville,NA,00-0020542,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROS646120.png,NA,NA,NA
CAR,WR,NA,89,NA,Steve Smith,Steve,Smith,1979-05-12,5-9,185,Utah,NA,00-0020337,NA,NA,NA,NA,837,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI733120.png,NA,NA,NA
CHI,C,NA,57,NA,Olin Kreutz,Olin,Kreutz,1977-06-09,6-2,292,Washington,NA,00-0009472,NA,NA,NA,NA,369,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KRE755975.png,NA,NA,NA
