season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,yahoo_id,rotowire_id,pff_id,pfr_id,headshot_url,fantasy_data_id,sleeper_id,years_exp,sportradar_id
2013,CAR,T,NA,NA,DEV,Andrew McDonald,Andrew,McDonald,1988-09-08,6-6,310,Indiana,NA,00-0029470,NA,NA,NA,7555,McDoAn01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCD240442.png,NA,NA,NA,NA
2013,CAR,T,NA,77,ACT,Byron Bell,Byron,Bell,1989-01-17,6-5,340,New Mexico,Greenville (TX),00-0028738,14753,25415,8439,6848,BellBy00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEL256488.png,13310,951,NA,1c1a6937-9267-497e-9386-00562e5fb399
2013,CAR,T,NA,74,CUT,Patrick Brown,Patrick,Brown,1986-12-25,6-5,310,UCF,NA,00-0026700,NA,NA,NA,5329,BrowPa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO574770.png,NA,NA,NA,NA
2013,CAR,T,NA,73,RES,Bruce Campbell,Bruce,Campbell,1988-05-25,6-6,320,Maryland,NA,00-0027707,NA,NA,NA,5630,CampBr20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAM208239.png,NA,NA,NA,NA
2013,CAR,T,NA,69,ACT,Jordan Gross,Jordan,Gross,1980-07-20,6-4,305,Utah,NA,00-0022117,NA,NA,NA,1324,GrosJo20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRO400181.png,NA,NA,NA,NA
2013,CAR,TE,NA,84,ACT,Ben Hartsock,Ben,Hartsock,1980-07-05,6-4,265,Ohio State,NA,00-0022847,NA,NA,NA,1789,HartBe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR749797.png,NA,NA,NA,NA
2013,CAR,TE,NA,88,ACT,Greg Olsen,Greg,Olsen,1985-03-11,6-5,250,Miami (Fla.),Wayne Hills (NJ),00-0025418,10475,8285,5206,3647,OlseGr00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OLS094822.png,1658,58,NA,587d0a98-7ec5-45a5-adba-8af26e8f256b
2013,CAR,TE,NA,82,CUT,Zack Pianalto,Zack,Pianalto,1989-05-27,6-4,250,North Carolina,NA,00-0028509,NA,NA,NA,6681,PianZa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PIA311468.png,NA,NA,NA,NA
2013,CAR,TE,NA,86,ACT,Brandon Williams,Brandon,Williams,1987-10-12,6-4,250,Oregon,NA,00-0029793,NA,NA,NA,7876,WillBr04,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL156886.png,NA,NA,NA,NA
2013,CAR,TE,NA,47,ACT,Richie Brockel,Richie,Brockel,1986-07-24,6-1,255,Boise State,NA,00-0027583,NA,NA,NA,6037,BrocRi00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRO057770.png,NA,NA,NA,NA
2013,CAR,TE,NA,NA,DEV,D.C. Jefferson,D.C.,Jefferson,1989-05-07,6-6,255,Rutgers,NA,00-0030291,NA,NA,NA,8001,JeffD.00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JEF171398.png,NA,NA,NA,NA
2013,CAR,WR,NA,15,ACT,Marvin McNutt,Marvin,McNutt,1989-07-04,6-2,216,Iowa,NA,00-0029424,NA,NA,NA,7182,McNuMa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCN825303.png,NA,NA,NA,NA
2013,CAR,WR,NA,12,ACT,Tavarres King,Tavarres,King,1990-07-14,6-0,191,Georgia,NA,00-0030091,15911,26784,8801,7943,KingTa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KIN640376.png,15038,1456,NA,da3517d7-0002-48dc-a877-c299c25dfa41
2013,CAR,WR,NA,NA,CUT,Toney Clemons,Toney,Clemons,1988-10-11,6-2,210,Colorado,NA,00-0029204,NA,NA,NA,7215,ClemTo00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLE535163.png,NA,NA,NA,NA
2013,CAR,WR,NA,87,ACT,Domenik Hixon,Domenik,Hixon,1984-10-08,6-2,205,Akron,NA,00-0024345,NA,NA,NA,3075,HixoDo00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HIX462619.png,NA,NA,NA,22eeb9ce-32a5-4728-bf30-06bd300b9365
2013,CAR,WR,NA,81,RES,Kealoha Pilares,Kealoha,Pilares,1988-02-20,5-10,205,Hawaii,NA,00-0028070,NA,NA,NA,6284,PilaKe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PIL077839.png,NA,NA,NA,NA
2013,CAR,WR,NA,83,CUT,Taulib Ikharo,Taulib,Ikharo,1989-07-27,5-10,190,Louisiana Tech,NA,00-0030376,NA,NA,NA,8241,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/IKH059326.png,NA,NA,NA,NA
2013,CAR,WR,NA,11,ACT,Brandon LaFell,Brandon,LaFell,1986-11-04,6-2,210,LSU,Mirabeau B. Lamar (TX),00-0027681,12576,24053,6503,5602,LaFeBr00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAF184731.png,11463,613,NA,5707d2b0-ea9e-4a5e-8289-9d52197301d9
2013,CAR,WR,NA,10,CUT,James Shaw,James,Shaw,1989-02-27,5-11,185,Jacksonville State,NA,00-0029734,NA,NA,NA,8219,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHA630479.png,NA,NA,NA,NA
2013,CAR,WR,NA,89,ACT,Steve Smith,Steve,Smith,1979-05-12,5-9,185,Utah,NA,00-0020337,NA,NA,NA,837,SmitSt01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI733120.png,NA,NA,NA,a69419b7-3cdc-48b9-b3a3-c50f2bf4e6f1
2013,CAR,WR,NA,17,CUT,Dale Moss,Dale,Moss,1988-09-24,6-3,215,South Dakota State,NA,00-0028992,NA,NA,NA,7327,MossDa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOS527558.png,NA,NA,NA,NA
2013,CAR,WR,NA,15,CUT,Joe Adams,Joe,Adams,1989-11-22,5-11,185,Arkansas,NA,00-0029271,NA,NA,NA,7104,AdamJo01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ADA404040.png,NA,NA,NA,30826b0b-4bed-4c4f-8009-2c7fda30a1dd
2013,CAR,WR,NA,17,RES,R.J. Webb,R.J.,Webb,1987-08-24,6-2,205,Furman,NA,00-0030276,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEB270646.png,NA,NA,NA,NA
2013,CAR,WR,NA,85,CUT,Dominique Curry,Dominique,Curry,1987-08-16,6-2,223,California (PA),NA,00-0027520,NA,NA,NA,6001,CurrDo00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CUR454550.png,NA,NA,NA,NA
2013,CAR,WR,NA,2,DEV,Brenton Bersin,Brenton,Bersin,1990-05-09,6-3,210,Wofford,NA,00-0029394,NA,NA,NA,7516,BersBr00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BER717297.png,NA,NA,NA,NA
2013,CAR,WR,NA,12,CUT,David Gettis,David,Gettis,1987-08-27,6-3,220,Baylor,NA,00-0027795,NA,NA,NA,5721,GettDa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GET190022.png,NA,NA,NA,d6681a94-c937-4e99-ae99-b24543587fa4
2013,CAR,WR,NA,19,ACT,Ted Ginn,Ted,Ginn,1985-04-12,5-11,185,Ohio State,Glenville (OH),00-0025396,10453,8263,5214,3625,GinnTe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GIN403290.png,12109,695,NA,3aef6950-1c19-4454-a3d0-0afe9634ea9f
2013,CHI,C,NA,53,CUT,P.J. Lonergan,P.J.,Lonergan,1990-07-30,6-4,305,LSU,NA,00-0030136,NA,NA,NA,8258,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LON099328.png,NA,NA,NA,NA
2013,CHI,C,NA,60,ACT,Taylor Boggs,Taylor,Boggs,1987-02-20,6-3,285,Humboldt State,NA,00-0028570,NA,NA,NA,6727,BoggTa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOG427290.png,NA,NA,NA,NA
2013,CHI,C,NA,63,ACT,Roberto Garza,Roberto,Garza,1979-03-26,6-2,310,Texas A&M - Kingsville,NA,00-0020260,NA,NA,NA,856,GarzRo20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAR798176.png,NA,NA,NA,NA
2013,CHI,CB,NA,24,RES,Kelvin Hayden,Kelvin,Hayden,1983-07-23,6-0,195,Illinois,NA,00-0023495,NA,NA,NA,2277,HaydKe20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAY034606.png,NA,NA,NA,NA
2013,CHI,CB,NA,30,DEV,Demontre Hurst,Demontre,Hurst,1991-03-24,5-10,183,Oklahoma,Lancaster (TX),00-0030275,16144,26939,9874,8359,HursDe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUR492348.png,15105,1504,NA,8076f480-6c59-4aa3-8e19-71a9d5227e4b
2013,CHI,CB,NA,26,ACT,Tim Jennings,Tim,Jennings,1983-12-24,5-8,185,Georgia,NA,00-0024277,NA,NA,NA,3007,JennTi20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JEN629013.png,NA,NA,NA,NA
2013,CHI,CB,NA,27,ACT,Sherrick McManis,Sherrick,McManis,1987-12-19,6-1,193,Northwestern,Richwoods (IL),00-0027743,13419,24120,6732,5667,McMaSh99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCM219811.png,11107,545,NA,6bc584ed-82c0-486f-962d-377be6ae8469
2013,CHI,CB,NA,33,RES,Charles Tillman,Charles,Tillman,1981-02-23,6-2,198,Louisiana-Lafayette,NA,00-0022123,NA,NA,NA,1351,TillCh20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TIL389442.png,NA,NA,NA,NA
2013,CHI,CB,NA,NA,DEV,C.J. Wilson,C.J.,Wilson,1989-11-18,5-11,187,North Carolina State,NA,00-0030141,NA,NA,NA,8327,WilsC.00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL662886.png,NA,NA,NA,NA
2013,CHI,CB,NA,38,ACT,Zack Bowman,Zack,Bowman,1984-11-18,6-1,196,Nebraska,NA,00-0026282,NA,NA,NA,4456,BowmZa20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOW667924.png,NA,NA,NA,NA
2013,CHI,CB,NA,31,ACT,Isaiah Frey,Isaiah,Frey,1990-04-06,6-0,190,Nevada,NA,00-0029299,NA,NA,NA,7173,FreyIs00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FRE773651.png,NA,NA,NA,NA
2013,CHI,DB,NA,36,DEV,Sean Cattouse,Sean,Cattouse,1988-10-04,6-2,210,California,NA,00-0029451,NA,NA,NA,7539,CattSe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAT787515.png,NA,NA,NA,NA
2013,CHI,DB,NA,46,CUT,Tom Nelson,Tom,Nelson,1986-12-04,5-11,200,Illinois State,NA,00-0026721,NA,NA,NA,5345,NelsTo00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEL791436.png,NA,NA,NA,NA
2013,CHI,DB,NA,39,ACT,Derrick Martin,Derrick,Martin,1985-05-16,5-10,198,Wyoming,NA,00-0024422,NA,NA,NA,3153,MartDe22,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAR566145.png,NA,NA,NA,NA
2013,CHI,DE,NA,NA,DEV,Tracy Robertson,Tracy,Robertson,1989-09-26,6-4,300,Baylor,NA,00-0029521,NA,NA,NA,7594,RobeTr01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROB360132.png,NA,NA,NA,NA
2013,CHI,DE,NA,95,ACT,Cheta Ozougwu,Cheta,Ozougwu,1988-11-18,6-2,255,Rice,NA,00-0028192,NA,NA,NA,6406,OzouCh00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OZO652601.png,NA,NA,NA,NA
2013,CHI,DE,NA,90,ACT,Julius Peppers,Julius,Peppers,1980-01-18,6-7,287,North Carolina,Southern Nash (NC),00-0021140,3530,5888,2528,1010,PeppJu99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PEP422041.png,11977,684,NA,c058f888-ff75-4f13-a9e7-3f5be65288bf
2013,CHI,DE,NA,99,ACT,Shea McClellin,Shea,McClellin,1989-08-01,6-3,260,Boise State,NA,00-0029250,NA,NA,NA,7025,McClSh00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC384106.png,NA,NA,NA,NA
2013,CHI,DE,NA,96,CUT,Kyle Moore,Kyle,Moore,1986-10-25,6-6,263,USC,NA,00-0026906,NA,NA,NA,5040,MoorKy99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOO466792.png,NA,NA,NA,NA
2013,CHI,DE,NA,94,ACT,Cornelius Washington,Cornelius,Washington,1989-09-10,6-4,265,Georgia,NA,00-0030048,NA,NA,NA,7969,WashCo00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAS177649.png,NA,NA,NA,NA
2013,CHI,DE,NA,92,CUT,Jamaal Anderson,Jamaal,Anderson,1986-02-06,6-6,280,Arkansas,NA,00-0025395,NA,NA,NA,3624,AndeJa98,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AND289942.png,NA,NA,NA,NA
2013,CHI,DE,NA,91,ACT,David Bass,David,Bass,1990-09-11,6-4,262,Missouri Western State,University City (MO),00-0030517,16025,26856,8821,8016,BassDa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAS384856.png,15065,1470,NA,67c59603-6e43-4446-9035-6a2ee811ed1b
2013,CHI,DE,NA,72,CUT,Josh Williams,Josh,Williams,1990-09-24,6-4,257,Kansas,NA,00-0030596,NA,NA,NA,8223,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL384576.png,NA,NA,NA,NA
2013,CHI,DT,NA,93,RES,Nate Collins,Nate,Collins,1987-12-14,6-2,296,Virginia,NA,00-0027263,NA,NA,NA,5825,CollNa20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL653265.png,NA,NA,NA,NA
2013,CHI,DT,NA,97,ACT,Landon Cohen,Landon,Cohen,1986-08-03,6-1,300,Ohio U.,NA,00-0026356,NA,NA,NA,4530,CoheLa99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COH427244.png,NA,NA,NA,NA
2013,CHI,DT,NA,92,ACT,Stephen Paea,Stephen,Paea,1988-05-11,6-1,300,Oregon State,NA,00-0027991,NA,NA,NA,6205,PaeaSt00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAE059326.png,NA,NA,NA,NA
2013,CHI,DT,NA,70,CUT,Brent Russell,Brent,Russell,1989-08-16,6-2,300,Georgia Southern,NA,00-0030139,NA,NA,NA,8181,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RUS385552.png,NA,NA,NA,NA
2013,CHI,DT,NA,69,RES,Henry Melton,Henry,Melton,1986-10-11,6-3,295,Texas,NA,00-0026905,NA,NA,NA,5028,MeltHe99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MEL597141.png,NA,NA,NA,NA
2013,CHI,DT,NA,96,CUT,Zach Minter,Zach,Minter,1990-11-06,6-1,297,Montana State,NA,00-0030137,NA,NA,NA,8304,MintZa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIN744105.png,NA,NA,NA,NA
2013,CHI,DT,NA,98,ACT,Corey Wootton,Corey,Wootton,1987-06-22,6-6,270,Northwestern,NA,00-0027603,NA,NA,NA,5633,WootCo99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WOO826932.png,NA,NA,NA,NA
2013,CHI,DT,NA,94,CUT,Eric Foster,Eric,Foster,1985-04-05,6-2,265,Rutgers,NA,00-0025991,NA,NA,NA,4686,FostEr20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOS247808.png,NA,NA,NA,NA
2013,CHI,DT,NA,96,ACT,Jay Ratliff,Jay,Ratliff,1981-08-29,6-4,303,Auburn,NA,00-0023656,NA,NA,NA,2441,RatlJa20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RAT586227.png,NA,NA,NA,NA
2013,CHI,FB,NA,43,ACT,Tony Fiammetta,Tony,Fiammetta,1986-08-22,6-0,250,Syracuse,NA,00-0027093,NA,NA,NA,5052,FiamTo00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FIA415290.png,NA,NA,NA,NA
2013,CHI,FS,NA,47,ACT,Chris Conte,Chris,Conte,1989-02-23,6-2,203,California,Loyola (CA),00-0028031,14016,24880,7539,6245,ContCh00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CON690403.png,13188,923,NA,c10e08b6-33a7-4233-8628-29b40d1183ea
2013,CHI,FS,NA,35,CUT,Brandon Hardin,Brandon,Hardin,1989-10-30,6-3,217,Oregon State,NA,00-0029526,NA,NA,NA,7081,HardBr01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR053114.png,NA,NA,NA,NA
2013,CHI,FS,NA,37,ACT,Anthony Walters,Anthony,Walters,1988-09-19,6-1,207,Delaware,NA,00-0028357,NA,NA,NA,6575,WaltAn01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAL664834.png,NA,NA,NA,NA
2013,CHI,G,NA,68,ACT,Matt Slauson,Matt,Slauson,1986-02-18,6-5,315,Nebraska,Sweet Home (OR),00-0026500,12728,9457,7119,5117,SlauMa20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SLA733242.png,8419,351,NA,5fbfe48a-11ee-4141-8f8d-6bef67d3ea69
2013,CHI,G,NA,75,ACT,Kyle Long,Kyle,Long,1988-12-05,6-6,313,Oregon,St. Anne's-Belfield (VA),00-0030441,15801,26643,8731,7801,LongKy00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LON395646.png,15115,1509,NA,8e6af99d-a697-4be5-ae7f-f1ddc12bd15a
2013,CHI,G,NA,70,CUT,Edwin Williams,Edwin,Williams,1986-12-10,6-3,315,Maryland,NA,00-0026537,NA,NA,NA,5207,WillEd02,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL256056.png,NA,NA,NA,NA
2013,CHI,G,NA,64,CUT,Derek Dennis,Derek,Dennis,1988-07-16,6-3,315,Temple,NA,00-0029102,NA,NA,NA,7391,DennDe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEN315456.png,NA,NA,NA,NA
2013,CHI,G,NA,62,ACT,Eben Britton,Eben,Britton,1987-10-14,6-6,308,Arizona,NA,00-0027015,NA,NA,NA,4962,BritEb20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRI814407.png,NA,NA,NA,NA
2013,CHI,ILB,NA,57,ACT,Jon Bostic,Jon,Bostic,1991-05-05,6-1,245,Florida,Palm Beach Central (FL),00-0030064,15827,26673,8696,7831,BostJo00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOS528427.png,15113,1507,NA,a76abacb-2309-477c-b075-ec05ccf938ae
2013,CHI,K,NA,9,ACT,Robbie Gould,Robbie,Gould,1982-12-06,6-0,185,Penn State,Central Mountain (PA),00-0023252,9354,7520,4686,2607,gouldrob01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GOU258729.png,1410,49,NA,abd73d50-ce60-47f1-b37f-2f9a05b0d7b9
2013,CHI,LB,NA,94,CUT,Andrew Starks,Andrew,Starks,1990-12-07,6-2,240,Princeton,NA,00-0030605,NA,NA,NA,8568,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STA574425.png,NA,NA,NA,NA
2013,CHI,LB,NA,59,CUT,Patrick Trahan,Patrick,Trahan,1986-11-07,6-2,236,Mississippi,NA,00-0027337,NA,NA,NA,5870,TrahPa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TRA212835.png,NA,NA,NA,NA
2013,CHI,LB,NA,NA,DEV,Lawrence Wilson,Lawrence,Wilson,1987-11-16,6-1,229,Connecticut,NA,00-0028104,NA,NA,NA,6318,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL744745.png,NA,NA,NA,NA
2013,CHI,LB,NA,53,ACT,Jerry Franklin,Jerry,Franklin,1988-01-10,6-1,245,Arkansas,NA,00-0028941,NA,NA,NA,7673,FranJe00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FRA465746.png,NA,NA,NA,NA
2013,CHI,LB,NA,95,CUT,Larry Grant,Larry,Grant,1985-02-16,6-1,251,Ohio State,NA,00-0026354,NA,NA,NA,4528,GranLa99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRA455821.png,NA,NA,NA,NA
2013,CHI,LB,NA,44,CUT,Jeremy Cain,Jeremy,Cain,1980-03-24,6-1,245,Massachusetts,NA,00-0022502,NA,NA,NA,2001,CainJe20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAI316411.png,NA,NA,NA,NA
2013,CHI,LS,NA,48,CUT,Brandon Hartson,Brandon,Hartson,1989-10-03,6-2,238,Houston,NA,00-0030612,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR750335.png,NA,NA,NA,NA
2013,CHI,LS,NA,65,ACT,Patrick Mannelly,Patrick,Mannelly,1975-04-18,6-5,265,Duke,NA,00-0010341,NA,NA,NA,NA,MannPa20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAN456089.png,NA,NA,NA,NA
2013,CHI,MLB,NA,58,RES,D.J. Williams,D.J.,Williams,1982-07-20,6-1,242,Miami (Fla.),NA,00-0022780,NA,NA,NA,1738,WillD.20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL237478.png,NA,NA,NA,NA
2013,CHI,OLB,NA,52,ACT,Blake Costanzo,Blake,Costanzo,1984-04-14,6-1,235,Lafayette,NA,00-0024129,NA,NA,NA,3278,CostBl20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COS403812.png,NA,NA,NA,NA
2013,CHI,OLB,NA,50,ACT,James Anderson,James,Anderson,1983-09-26,6-2,235,Virginia Tech,NA,00-0024303,NA,NA,NA,3033,AndeJa21,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AND291445.png,NA,NA,NA,NA
2013,CHI,OLB,NA,55,ACT,Lance Briggs,Lance,Briggs,1980-11-12,6-1,244,Arizona,NA,00-0022128,NA,NA,NA,1383,BrigLa99,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRI150227.png,NA,NA,NA,NA
2013,CHI,OLB,NA,59,ACT,Khaseem Greene,Khaseem,Greene,1989-02-04,6-1,241,Rutgers,NA,00-0030027,NA,NA,NA,7899,GreeKh00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRE491619.png,NA,NA,NA,NA
2013,CHI,OT,NA,NA,DEV,Rogers Gaines,Rogers,Gaines,1989-06-24,6-6,329,Tennessee State,NA,00-0030013,NA,NA,NA,8443,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAI442673.png,NA,NA,NA,NA
2013,CHI,OT,NA,67,ACT,Jordan Mills,Jordan,Mills,1990-12-24,6-5,316,Louisiana Tech,Assumption (LA),00-0030046,16004,26786,8826,7945,MillJo02,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIL706804.png,15116,1510,NA,cf881df8-d5a0-4736-be01-eb72767366b0
2013,CHI,P,NA,8,ACT,Adam Podlesh,Adam,Podlesh,1983-08-11,5-11,200,Maryland,NA,00-0025488,NA,NA,NA,NA,PodlAd20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POD192813.png,NA,NA,NA,NA
2013,CHI,P,NA,1,CUT,Tress Way,Tress,Way,1990-04-18,6-1,215,Oklahoma,Union (OK),00-0030140,16166,26945,9832,8358,WayxTr00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAY228645.png,15112,1506,NA,55e1ecbd-96c5-456e-833b-9cd3f046f3fc
2013,CHI,QB,NA,2,ACT,Jordan Palmer,Jordan,Palmer,1984-05-30,6-5,232,Texas-El Paso,NA,00-0025592,NA,NA,NA,3821,PalmJo20,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAL445384.png,NA,NA,NA,NA
2013,CHI,QB,NA,NA,CUT,Jerrod Johnson,Jerrod,Johnson,1988-07-27,6-5,251,Texas A&M,NA,00-0028370,NA,NA,NA,11321,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH344163.png,NA,NA,NA,NA
2013,CHI,QB,NA,12,ACT,Josh McCown,Josh,McCown,1979-07-04,6-4,213,Sam Houston State,Jacksonville (TX),00-0021206,3609,5967,2513,1085,McCoJo01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC600777.png,5282,208,NA,a261fd0a-b096-4db7-bd51-2f13bde485da
2013,CHI,QB,NA,6,ACT,Jay Cutler,Jay,Cutler,1983-04-29,6-3,220,Vanderbilt,NA,00-0024226,NA,NA,NA,2956,CutlJa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CUT288111.png,NA,NA,NA,ecd3bc0f-04dd-4945-9454-3fc4722fa5a8
2013,CHI,QB,NA,18,CUT,Trent Edwards,Trent,Edwards,1983-10-30,6-4,230,Stanford,NA,00-0025479,NA,NA,NA,3708,EdwaTr01,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EDW720778.png,NA,NA,NA,NA
2013,CHI,RB,NA,45,CUT,Harvey Unga,Harvey,Unga,1987-01-18,6-0,237,Brigham Young,NA,00-0027851,NA,NA,NA,6071,UngaHa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/UNG134179.png,NA,NA,NA,NA
2013,CHI,RB,NA,25,CUT,Armando Allen,Armando,Allen,1989-04-30,5-8,190,Notre Dame,NA,00-0028565,NA,NA,NA,6723,AlleAr00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALL059152.png,NA,NA,NA,NA
2013,CHI,RB,NA,32,ACT,Michael Ford,Michael,Ford,1990-05-27,5-10,216,LSU,NA,00-0030134,NA,NA,NA,8257,FordMi00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOR296028.png,NA,NA,NA,NA
2013,CHI,RB,NA,22,ACT,Matt Forte,Matt,Forte,1985-12-10,6-2,218,Tulane,Slidell (LA),00-0026184,11278,8821,5662,4358,FortMa00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOR645404.png,2699,103,NA,a4970b66-6eea-4d9a-9f96-15b528161b57
2013,CHI,RB,NA,30,CUT,Curtis Brinkley,Curtis,Brinkley,1985-09-20,5-9,208,Syracuse,NA,00-0026745,NA,NA,NA,5514,BrinCu00,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRI421487.png,NA,NA,NA,f924e3a1-2274-4a64-a2d3-b5edf4564da7
