season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,headshot_url,fantasy_data_id,sleeper_id,years_exp
2008,BAL,TE,NA,83,ACT,Daniel Wilcox,Daniel,Wilcox,1977-03-23,6-1,250,Appalachian State,NA,00-0020127,NA,NA,NA,NA,1002,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL021001.png,NA,NA,NA
2008,BAL,TE,NA,88,RES,Quinn Sypniewski,Quinn,Sypniewski,1982-04-14,6-6,270,Colorado,NA,00-0024380,NA,NA,NA,NA,3111,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SYP444955.png,NA,NA,NA
2008,BAL,TE,NA,86,ACT,Todd Heap,Todd,Heap,1980-03-16,6-5,250,Arizona State,NA,00-0020516,NA,NA,NA,NA,801,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEA302949.png,NA,NA,NA
2008,BAL,TE,NA,80,CUT,Keith Heinrich,Keith,Heinrich,1979-03-19,6-6,255,Sam Houston State,NA,00-0021287,NA,NA,NA,NA,2911,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEI700801.png,NA,NA,NA
2008,BAL,TE,NA,47,RES,Scott Kuhn,Scott,Kuhn,1986-04-16,6-6,257,Louisville,NA,00-0026406,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KUH619561.png,NA,NA,NA
2008,BAL,TE,NA,84,CUT,Adam Bergen,Adam,Bergen,1983-09-03,6-4,267,Lehigh,NA,00-0023217,NA,NA,NA,NA,2494,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BER058516.png,NA,NA,NA
2008,BAL,WR,NA,81,ACT,Marcus Smith,Marcus,Smith,1985-01-11,6-1,215,New Mexico,NA,00-0026246,NA,NA,NA,NA,4420,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI501275.png,NA,NA,NA
2008,BAL,WR,NA,18,CUT,Kerry Reed,Kerry,Reed,1984-12-24,6-1,201,Michigan State,NA,00-0024639,NA,NA,NA,NA,4212,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REE319343.png,NA,NA,NA
2008,BAL,WR,NA,12,DEV,Ernie Wheelwright,Ernie,Wheelwright,1984-07-10,6-5,220,Minnesota,NA,00-0026410,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WHE692525.png,NA,NA,NA
2008,BAL,WR,NA,87,RES,Demetrius Williams,Demetrius,Williams,1983-03-28,6-2,197,Oregon,NA,00-0024326,NA,NA,NA,NA,3056,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL227785.png,NA,NA,NA
2008,BAL,WR,NA,NA,DEV,Edward Williams,Edward,Williams,1982-11-24,6-4,215,Lane,NA,00-0025926,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL250402.png,NA,NA,NA
2008,BAL,WR,NA,15,ACT,Terrance Copper,Terrance,Copper,1982-03-12,6-0,207,East Carolina,NA,00-0022388,NA,NA,NA,NA,2016,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COP760272.png,NA,NA,NA
2008,BAL,WR,NA,16,ACT,Yamon Figurs,Yamon,Figurs,1982-01-10,5-11,180,Kansas State,NA,00-0025461,NA,NA,NA,NA,3690,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FIG715551.png,NA,NA,NA
2008,BAL,WR,NA,14,CUT,Justin Harper,Justin,Harper,1985-02-24,6-3,215,Virginia Tech,NA,00-0026355,NA,NA,NA,NA,4529,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR267861.png,NA,NA,NA
2008,BAL,WR,NA,85,ACT,Derrick Mason,Derrick,Mason,1974-01-17,5-10,192,Michigan State,NA,00-0010500,NA,NA,NA,NA,271,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAS078652.png,NA,NA,NA
2008,BAL,WR,NA,17,RES,Marcus Maxwell,Marcus,Maxwell,1983-07-08,6-3,210,Oregon,NA,00-0023655,NA,NA,NA,NA,2440,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAX540506.png,NA,NA,NA
2008,BAL,WR,NA,13,CUT,Darnerien McCants,Darnerien,McCants,1978-08-01,6-3,215,Delaware State,NA,00-0020464,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC166619.png,NA,NA,NA
2008,BAL,WR,NA,15,CUT,Patrick Carter,Patrick,Carter,1985-02-06,6-3,195,Louisville,NA,00-0026402,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR716635.png,NA,NA,NA
2008,BAL,WR,NA,89,ACT,Mark Clayton,Mark,Clayton,1982-07-02,5-10,190,Oklahoma,NA,00-0023457,NA,NA,NA,NA,2239,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA796702.png,NA,NA,NA
2008,BUF,C,NA,75,ACT,Duke Preston,Duke,Preston,1982-06-12,6-5,326,Illinois,NA,00-0023556,NA,NA,NA,NA,2339,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PRE664089.png,NA,NA,NA
2008,BUF,C,NA,67,ACT,Melvin Fowler,Melvin,Fowler,1979-03-31,6-3,310,Maryland,NA,00-0021201,NA,NA,NA,NA,1081,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOW483607.png,NA,NA,NA
2008,BUF,CB,NA,26,RES,Ashton Youboty,Ashton,Youboty,1984-07-07,5-11,189,Ohio State,NA,00-0024285,NA,NA,NA,NA,3015,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/YOU007285.png,NA,NA,NA
2008,BUF,CB,NA,33,ACT,Jabari Greer,Jabari,Greer,1982-02-11,5-11,180,Tennessee,NA,00-0022527,NA,NA,NA,NA,2057,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRE654582.png,NA,NA,NA
2008,BUF,CB,NA,24,ACT,Terrence McGee,Terrence,McGee,1980-10-14,5-9,198,Northwestern State-Louisiana,NA,00-0022008,NA,NA,NA,NA,1423,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCG215622.png,NA,NA,NA
2008,BUF,CB,NA,28,ACT,Leodis McKelvin,Leodis,McKelvin,1985-09-01,5-10,184,Troy,NA,00-0026151,NA,NA,NA,NA,4325,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCK224554.png,NA,NA,NA
2008,BUF,DB,NA,29,ACT,John Wendling,John,Wendling,1983-06-04,6-1,222,Wyoming,NA,00-0025571,NA,NA,NA,NA,3800,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEN189981.png,NA,NA,NA
2008,BUF,DB,NA,27,ACT,Reggie Corner,Reggie,Corner,1983-11-17,5-9,175,Akron,NA,00-0026254,NA,NA,NA,NA,4428,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COR535128.png,NA,NA,NA
2008,BUF,DB,NA,35,ACT,Dustin Fox,Dustin,Fox,1982-10-08,5-11,200,Ohio State,NA,00-0023515,NA,NA,NA,NA,2297,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOX142384.png,NA,NA,NA
2008,BUF,DE,NA,94,RES,Aaron Schobel,Aaron,Schobel,1977-09-01,6-4,243,Texas Christian,NA,00-0020469,NA,NA,NA,NA,816,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCH422487.png,NA,NA,NA
2008,BUF,DE,NA,NA,DEV,Marcus Smith,Marcus,Smith,1984-02-07,6-4,295,Arizona,NA,00-0025713,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI501228.png,NA,NA,NA
2008,BUF,DE,NA,92,ACT,Ryan Denney,Ryan,Denney,1977-06-15,6-7,264,Brigham Young,NA,00-0021189,NA,NA,NA,NA,1068,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEN266810.png,NA,NA,NA
2008,BUF,DE,NA,93,RES,Chris Ellis,Chris,Ellis,1985-02-11,6-4,261,Virginia Tech,NA,00-0026212,NA,NA,NA,NA,4386,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ELL422940.png,NA,NA,NA
2008,BUF,DE,NA,76,CUT,Shaun Nua,Shaun,Nua,1981-05-22,6-5,280,Brigham Young,NA,00-0023660,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NUA428791.png,NA,NA,NA
2008,BUF,DE,NA,90,ACT,Chris Kelsay,Chris,Kelsay,1979-10-31,6-4,261,Nebraska,NA,00-0021995,NA,NA,NA,NA,1364,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KEL776564.png,NA,NA,NA
2008,BUF,DE,NA,74,ACT,Corey Mace,Corey,Mace,1985-12-22,6-3,287,Wyoming,NA,00-0024805,NA,NA,NA,NA,4120,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAC180320.png,NA,NA,NA
2008,BUF,DE,NA,96,ACT,Copeland Bryan,Copeland,Bryan,1983-07-14,6-4,253,Arizona,NA,00-0023814,NA,NA,NA,NA,3258,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BRY051131.png,NA,NA,NA
2008,BUF,DT,NA,95,ACT,Kyle Williams,Kyle,Williams,1983-06-10,6-1,306,LSU,Ruston (LA),00-0024348,9720,57c5c69c-844e-41f1-9985-6fc178cee514,7883,5152,3079,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL415284.png,2550,94,NA
2008,BUF,DT,NA,99,ACT,Marcus Stroud,Marcus,Stroud,1978-06-25,6-6,310,Georgia,NA,00-0020492,NA,NA,NA,NA,783,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STR710888.png,NA,NA,NA
2008,BUF,DT,NA,91,ACT,Spencer Johnson,Spencer,Johnson,1981-12-12,6-3,286,Auburn,NA,00-0022610,NA,NA,NA,NA,2084,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH671811.png,NA,NA,NA
2008,BUF,DT,NA,97,RES,John McCargo,John,McCargo,1983-08-19,6-2,307,North Carolina State,NA,00-0024241,NA,NA,NA,NA,2971,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC171141.png,NA,NA,NA
2008,BUF,DT,NA,64,CUT,Teraz McCray,Teraz,McCray,1984-02-07,6-1,286,Miami (Fla.),NA,00-0025881,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC675077.png,NA,NA,NA
2008,BUF,FS,NA,43,ACT,Bryan Scott,Bryan,Scott,1981-04-13,6-1,219,Penn State,NA,00-0021951,NA,NA,NA,NA,1370,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCO103424.png,NA,NA,NA
2008,BUF,FS,NA,30,ACT,Ko Simpson,Ko,Simpson,1983-11-09,6-1,202,South Carolina,NA,00-0024320,NA,NA,NA,NA,3050,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SIM560277.png,NA,NA,NA
2008,BUF,FS,NA,37,ACT,George Wilson,George,Wilson,1981-03-14,6-0,212,Arkansas,NA,00-0022341,NA,NA,NA,NA,2210,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL694602.png,NA,NA,NA
2008,BUF,G,NA,NA,DEV,Brandon Rodd,Brandon,Rodd,1985-11-01,6-4,305,Arizona State,NA,00-0025871,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROD096901.png,NA,NA,NA
2008,BUF,G,NA,66,ACT,Derrick Dockery,Derrick,Dockery,1980-09-07,6-6,330,Texas,NA,00-0022132,NA,NA,NA,NA,1396,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DOC404791.png,NA,NA,NA
2008,BUF,G,NA,60,ACT,Brad Butler,Brad,Butler,1983-09-18,6-7,315,Virginia,NA,00-0024357,NA,NA,NA,NA,3088,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUT114172.png,NA,NA,NA
2008,BUF,K,NA,9,ACT,Rian Lindell,Rian,Lindell,1977-01-20,6-3,233,Washington State,NA,00-0019310,NA,NA,NA,NA,754,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LIN159090.png,NA,NA,NA
2008,BUF,LB,NA,57,CUT,Donnie Spragan,Donnie,Spragan,1976-07-12,6-3,242,Stanford,NA,00-0015487,NA,NA,NA,NA,570,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SPR097349.png,NA,NA,NA
2008,BUF,LB,NA,58,CUT,Jon Banks,Jon,Banks,1984-04-11,6-2,232,Iowa State,NA,00-0025876,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAN558123.png,NA,NA,NA
2008,BUF,LB,NA,57,ACT,Jon Corto,Jon,Corto,1984-09-03,6-0,208,Sacred Heart,NA,00-0025764,NA,NA,NA,NA,4122,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COR782664.png,NA,NA,NA
2008,BUF,LB,NA,54,ACT,Blake Costanzo,Blake,Costanzo,1984-04-14,6-2,235,Lafayette,NA,00-0024129,NA,NA,NA,NA,3278,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COS403812.png,NA,NA,NA
2008,BUF,LB,NA,58,ACT,Teddy Lehman,Teddy,Lehman,1981-11-18,6-1,238,Oklahoma,NA,00-0022783,NA,NA,NA,NA,1758,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEH296056.png,NA,NA,NA
2008,BUF,LB,NA,53,RES,Marcus Buggs,Marcus,Buggs,1985-09-21,5-10,223,Vanderbilt,NA,00-0025877,NA,NA,NA,NA,4611,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUG565722.png,NA,NA,NA
2008,BUF,LS,NA,72,ACT,Ryan Neill,Ryan,Neill,1982-12-12,6-3,253,Rutgers,NA,00-0023982,NA,NA,NA,NA,3441,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEI632518.png,NA,NA,NA
2008,BUF,MLB,NA,51,ACT,Paul Posluszny,Paul,Posluszny,1984-10-10,6-1,238,Penn State,NA,00-0025421,NA,NA,NA,NA,3650,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POS250036.png,NA,NA,NA
2008,BUF,MLB,NA,52,RES,John DiGiorgio,John,DiGiorgio,1982-06-29,6-2,229,Saginaw Valley State,NA,00-0023938,NA,NA,NA,NA,3295,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DIG428790.png,NA,NA,NA
2008,BUF,OLB,NA,55,RES,Angelo Crowell,Angelo,Crowell,1981-08-16,6-1,246,Virginia,NA,00-0022004,NA,NA,NA,NA,1408,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CRO732110.png,NA,NA,NA
2008,BUF,OLB,NA,56,ACT,Keith Ellison,Keith,Ellison,1984-02-06,6-0,229,Oregon State,NA,00-0024392,NA,NA,NA,NA,3123,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ELL695701.png,NA,NA,NA
2008,BUF,OLB,NA,NA,DEV,Vince Hall,Vince,Hall,1984-12-03,5-11,239,Virginia Tech,NA,00-0026137,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAL558643.png,NA,NA,NA
2008,BUF,OLB,NA,59,ACT,Kawika Mitchell,Kawika,Mitchell,1979-10-10,6-1,253,South Florida,NA,00-0021970,NA,NA,NA,NA,1363,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIT375441.png,NA,NA,NA
2008,BUF,OLB,NA,NA,RES,Alvin Bowen,Alvin,Bowen,1983-12-24,6-1,220,Iowa State,NA,00-0026287,NA,NA,NA,NA,4461,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOW096204.png,NA,NA,NA
2008,BUF,OT,NA,79,ACT,Jonathan Scott,Jonathan,Scott,1983-01-10,6-6,318,Texas,NA,00-0024355,NA,NA,NA,NA,3086,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCO402822.png,NA,NA,NA
2008,BUF,P,NA,3,CUT,D.J. Fitzpatrick,D.J.,Fitzpatrick,1982-11-18,6-2,206,Notre Dame,NA,00-0024125,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FIT763665.png,NA,NA,NA
2008,BUF,P,NA,8,ACT,Brian Moorman,Brian,Moorman,1976-02-05,6-0,172,Pittsburg State,NA,00-0011626,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOO801682.png,NA,NA,NA
2008,BUF,QB,NA,16,RES,Matt Baker,Matt,Baker,1983-05-11,6-2,217,North Carolina,NA,00-0023838,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAK495064.png,NA,NA,NA
2008,BUF,QB,NA,5,ACT,Trent Edwards,Trent,Edwards,1983-10-30,6-4,231,Stanford,NA,00-0025479,NA,NA,NA,NA,3708,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EDW720778.png,NA,NA,NA
2008,BUF,QB,NA,10,ACT,Gibran Hamdan,Gibran,Hamdan,1981-02-08,6-4,220,Indiana,NA,00-0022112,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAM142624.png,NA,NA,NA
2008,BUF,QB,NA,7,ACT,J.P. Losman,J.P.,Losman,1981-03-12,6-2,212,Tulane,NA,00-0022912,NA,NA,NA,NA,1743,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LOS588329.png,NA,NA,NA
2008,BUF,RB,NA,31,CUT,Dwayne Wright,Dwayne,Wright,1983-06-02,5-11,228,Fresno State,NA,00-0025498,NA,NA,NA,NA,3727,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WRI168848.png,NA,NA,NA
2008,BUF,RB,NA,45,CUT,Jonathan Evans,Jonathan,Evans,1981-10-10,6-1,245,Baylor,NA,00-0023181,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EVA418989.png,NA,NA,NA
2008,BUF,RB,NA,25,ACT,Xavier Omon,Xavier,Omon,1985-02-15,5-11,227,Northwest Missouri State,NA,00-0026319,NA,NA,NA,NA,4493,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OMO444955.png,NA,NA,NA
2008,BUF,RB,NA,22,ACT,Fred Jackson,Fred,Jackson,1981-02-20,6-1,215,Coe,NA,00-0024204,NA,NA,NA,NA,3368,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC173789.png,NA,NA,NA
2008,BUF,RB,NA,42,ACT,Bruce Hall,Bruce,Hall,1985-03-18,5-11,205,Mississippi,NA,00-0025917,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAL189956.png,NA,NA,NA
2008,BUF,RB,NA,23,ACT,Marshawn Lynch,Marshawn,Lynch,1986-04-22,5-11,215,California,Oakland Technical (CA),00-0025399,10456,82bce0be-9a87-4b6d-a85b-623bf8d1674e,8266,5202,3628,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LYN442976.png,12386,745,NA
2008,BUF,RB,NA,38,ACT,Corey McIntyre,Corey,McIntyre,1979-01-25,6-0,258,West Virginia,NA,00-0020804,NA,NA,NA,NA,1278,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCI564794.png,NA,NA,NA
2008,BUF,SS,NA,20,ACT,Donte Whitner,Donte,Whitner,1985-07-24,5-10,208,Ohio State,NA,00-0024223,NA,NA,NA,NA,2953,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WHI720119.png,NA,NA,NA
2008,BUF,T,NA,68,ACT,Langston Walker,Langston,Walker,1979-09-03,6-8,366,California,NA,00-0021181,NA,NA,NA,NA,1060,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAL257548.png,NA,NA,NA
2008,BUF,T,NA,65,ACT,Jason Whittle,Jason,Whittle,1975-03-07,6-4,297,Missouri State,NA,00-0017621,NA,NA,NA,NA,436,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WHI814217.png,NA,NA,NA
2008,BUF,T,NA,NA,DEV,Chris Denman,Chris,Denman,1983-10-07,6-7,315,Fresno State,NA,00-0025601,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEN093172.png,NA,NA,NA
2008,BUF,T,NA,79,CUT,Patrick Estes,Patrick,Estes,1983-02-14,6-7,310,Virginia,NA,00-0023680,NA,NA,NA,NA,2465,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EST573760.png,NA,NA,NA
2008,BUF,T,NA,71,ACT,Jason Peters,Jason,Peters,1982-01-22,6-4,340,Arkansas,Queen City (TX),00-0022531,6012,46aab8e6-3ca9-4213-a6cb-87db90786f6b,7122,3874,2148,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PET150539.png,8920,412,NA
2008,BUF,T,NA,77,ACT,Demetress Bell,Demetress,Bell,1984-05-03,6-5,307,Northwestern State-Louisiana,NA,00-0026359,NA,NA,NA,NA,4533,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEL269922.png,NA,NA,NA
2008,BUF,T,NA,73,ACT,Kirk Chambers,Kirk,Chambers,1979-03-19,6-7,315,Stanford,NA,00-0022728,NA,NA,NA,NA,1894,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CHA111272.png,NA,NA,NA
2008,BUF,TE,NA,80,ACT,Derek Schouman,Derek,Schouman,1985-03-11,6-2,223,Boise State,NA,00-0025609,NA,NA,NA,NA,3838,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCH487485.png,NA,NA,NA
2008,BUF,TE,NA,87,ACT,Jonathan Stupar,Jonathan,Stupar,1984-07-24,6-3,254,Virginia,NA,00-0025864,NA,NA,NA,NA,4601,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STU615594.png,NA,NA,NA
2008,BUF,TE,NA,84,ACT,Robert Royal,Robert,Royal,1979-05-15,6-4,255,LSU,NA,00-0021273,NA,NA,NA,NA,1151,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROY426540.png,NA,NA,NA
2008,BUF,TE,NA,86,ACT,Derek Fine,Derek,Fine,1983-08-24,6-3,247,Kansas,NA,00-0026272,NA,NA,NA,NA,4446,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FIN197209.png,NA,NA,NA
2008,BUF,TE,NA,88,CUT,Tim Massaquoi,Tim,Massaquoi,1982-07-08,6-5,255,Michigan,NA,00-0024458,NA,NA,NA,NA,3189,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAS309574.png,NA,NA,NA
2008,BUF,TE,NA,70,CUT,Matt Murphy,Matt,Murphy,1980-02-23,6-5,277,Maryland,NA,00-0021352,NA,NA,NA,NA,1209,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MUR518794.png,NA,NA,NA
2008,BUF,TE,NA,89,CUT,Courtney Anderson,Courtney,Anderson,1980-11-19,6-6,270,San Jose State,NA,00-0022704,NA,NA,NA,NA,1959,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/AND165440.png,NA,NA,NA
2008,BUF,WR,NA,82,ACT,Josh Reed,Josh,Reed,1980-05-01,5-10,210,LSU,NA,00-0021166,NA,NA,NA,NA,1043,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REE314559.png,NA,NA,NA
2008,BUF,WR,NA,83,ACT,Lee Evans,Lee,Evans,1981-03-11,5-10,197,Wisconsin,NA,00-0022910,NA,NA,NA,NA,1734,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EVA454901.png,NA,NA,NA
2008,BUF,WR,NA,NA,DEV,C.J. Hawthorne,C.J.,Hawthorne,1983-12-15,5-11,168,Hawaii,NA,00-0026472,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAW757137.png,NA,NA,NA
2008,BUF,WR,NA,NA,DEV,Felton Huggins,Felton,Huggins,1983-02-15,6-2,186,Southeastern Louisiana,NA,00-0024132,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUG092259.png,NA,NA,NA
2008,BUF,WR,NA,11,ACT,Roscoe Parrish,Roscoe,Parrish,1982-07-16,5-9,171,Miami (Fla.),NA,00-0023490,NA,NA,NA,NA,2272,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAR686635.png,NA,NA,NA
2008,BUF,WR,NA,NA,DEV,Mike Jefferson,Mike,Jefferson,1982-12-28,6-1,206,Montana State,NA,00-0025706,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JEF290238.png,NA,NA,NA
2008,BUF,WR,NA,17,ACT,Justin Jenkins,Justin,Jenkins,1980-12-10,6-0,207,Mississippi State,NA,00-0022296,NA,NA,NA,NA,2081,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JEN298576.png,NA,NA,NA
2008,BUF,WR,NA,13,ACT,Steve Johnson,Steve,Johnson,1986-07-22,6-2,202,Kentucky,NA,00-0026364,NA,NA,NA,NA,4538,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH673533.png,NA,NA,NA
2008,BUF,WR,NA,15,CUT,Jason Jones,Jason,Jones,1983-08-30,6-1,182,Arkansas-Pine Bluff,NA,00-0025880,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON448849.png,NA,NA,NA
2008,BUF,WR,NA,81,RES,James Hardy,James,Hardy,1985-12-24,6-5,212,Indiana,NA,00-0026181,NA,NA,NA,NA,4355,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR108650.png,NA,NA,NA
2008,CAR,C,NA,67,ACT,Ryan Kalil,Ryan,Kalil,1985-03-29,6-2,295,USC,Servite (CA),00-0025446,10503,d503e3cf-861d-4b06-8de8-f66b1b72a3bf,8313,5294,3675,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KAL275632.png,423,12,NA
2008,CAR,C,NA,63,ACT,Geoff Hangartner,Geoff,Hangartner,1982-04-22,6-5,301,Texas A&M,NA,00-0023602,NA,NA,NA,NA,2386,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAN148149.png,NA,NA,NA
2008,CAR,CB,NA,36,CUT,Darren Toney,Darren,Toney,1984-01-09,5-11,185,Arkansas State,NA,00-0025963,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TON562722.png,NA,NA,NA
2008,CAR,CB,NA,20,ACT,Chris Gamble,Chris,Gamble,1983-03-11,6-1,200,Ohio State,NA,00-0022914,NA,NA,NA,NA,1749,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAM225683.png,NA,NA,NA
2008,CAR,CB,NA,21,ACT,Ken Lucas,Ken,Lucas,1979-01-23,6-0,205,Mississippi,NA,00-0020499,NA,NA,NA,NA,810,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LUC074711.png,NA,NA,NA
