season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,headshot_url,fantasy_data_id,sleeper_id,years_exp
2015,CIN,C,NA,63,CUT,Jake Smith,Jake,Smith,1992-03-17,6-3,306,Louisville,NA,00-0031792,NA,NA,NA,NA,9888,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI344851.png,NA,NA,NA
2015,CIN,C,NA,61,ACT,Russell Bodine,Russell,Bodine,1992-06-30,6-3,308,North Carolina,Fork Union Military Academy (VA),00-0031306,16876,5b6c34e0-6b28-4c60-b31b-0aba6290c546,27639,9444,8746,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOD687689.png,16104,1884,NA
2015,CIN,CB,NA,24,ACT,Adam Jones,Adam,Jones,1983-09-30,5-10,180,West Virginia,Westlake (GA),00-0023441,8421,69d9c13c-2293-4eed-ae35-01c90dd45c1b,7182,4457,2223,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON026865.png,11731,657,NA
2015,CIN,CB,NA,27,ACT,Dre Kirkpatrick,Dre,Kirkpatrick,1989-10-26,6-2,190,Alabama,Gadsden City (AL),00-0029560,14940,e972d67d-8302-4c64-9c1c-bc3121b90af4,25727,8163,7023,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KIR621103.png,13871,1068,NA
2015,CIN,CB,NA,37,ACT,Chris Lewis-Harris,Chris,Lewis-Harris,1989-02-11,5-10,186,Tennessee-Chattanooga,Campbell (GA),00-0029696,15713,08b0d908-ad25-4b05-8b44-8c60eabb76a8,26571,8566,7624,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEW814204.png,14721,1277,NA
2015,CIN,CB,NA,21,RES,Darqueze Dennard,Darqueze,Dennard,1991-10-10,5-11,197,Michigan State,Twiggs County (GA),00-0031380,16718,05b308c7-13f6-4ea7-baed-4314896663cb,27552,9619,8659,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DEN095585.png,16107,1887,NA
2015,CIN,CB,NA,26,ACT,Josh Shaw,Josh,Shaw,1992-03-27,6-1,201,USC,Palmdale (CA),00-0032168,2971605,1686f2b7-90e8-4d0a-89f8-415310ae2bd8,28508,10420,9553,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SHA641197.png,16881,2425,NA
2015,CIN,CB,NA,29,ACT,Leon Hall,Leon,Hall,1984-12-09,5-11,195,Michigan,Vista (CA),00-0025405,10462,16340de5-372b-4c20-953f-07a0fe26be69,8272,5348,3634,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAL432931.png,1650,56,NA
2015,CIN,DB,NA,42,CUT,Erick Dargan,Erick,Dargan,1992-07-28,5-11,211,Oregon,NA,00-0031976,NA,NA,NA,NA,10042,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAR323358.png,NA,NA,NA
2015,CIN,DB,NA,23,CUT,Onterio McCalebb,Onterio,McCalebb,1989-08-10,5-10,175,Auburn,NA,00-0029864,NA,NA,NA,NA,8075,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC056058.png,NA,NA,NA
2015,CIN,DB,NA,22,CUT,Brandon Ghee,Brandon,Ghee,1987-06-06,6-0,200,Wake Forest,NA,00-0027697,NA,NA,NA,NA,5620,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GHE250267.png,NA,NA,NA
2015,CIN,DB,NA,NA,DEV,Asa Jackson,Asa,Jackson,1989-12-02,5-10,183,Cal Poly-S.L.O.,NA,00-0029294,NA,NA,NA,NA,7161,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JAC000001.png,NA,NA,NA
2015,CIN,DE,NA,99,ACT,Margus Hunt,Margus,Hunt,1987-07-14,6-8,290,Southern Methodist,NA,00-0030449,15844,19269eae-f3f2-47ac-b755-843489f29f65,26676,8659,7834,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUN320751.png,14922,1392,NA
2015,CIN,DE,NA,67,CUT,Sam Montgomery,Sam,Montgomery,1990-05-25,6-3,270,LSU,NA,00-0030473,NA,NA,NA,NA,7877,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MON675980.png,NA,NA,NA
2015,CIN,DE,NA,93,ACT,Will Clarke,Will,Clarke,1991-05-04,6-6,291,West Virginia,Taylor Allderdice (PA),00-0031304,16758,bbb3b4cf-0ba1-4d45-8650-9f8824d3781d,27616,9411,8723,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA663918.png,16105,1885,NA
2015,CIN,DE,NA,90,ACT,Michael Johnson,Michael,Johnson,1987-02-07,6-7,280,Georgia Tech,Dallas County (AL),00-0027044,12436,f1769155-163f-40e5-b0a8-61c3ce0fbeac,9334,6061,4993,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH000003.png,8435,354,NA
2015,CIN,DE,NA,96,ACT,Carlos Dunlap,Carlos,Dunlap,1989-02-28,6-6,280,Florida,Fort Dorchester (SC),00-0027662,13274,e79d8a12-4ec0-46d3-ae42-384f16deebed,24029,6570,5579,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DUN474478.png,11023,529,NA
2015,CIN,DE,NA,95,ACT,Wallace Gilberry,Wallace,Gilberry,1984-12-05,6-2,270,Alabama,NA,00-0026105,NA,NA,NA,NA,4763,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GIL005973.png,NA,NA,NA
2015,CIN,DT,NA,92,ACT,Pat Sims,Pat,Sims,1985-11-29,6-2,340,Auburn,NA,00-0026217,NA,NA,NA,NA,4391,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SIM785706.png,NA,NA,NA
2015,CIN,DT,NA,97,ACT,Geno Atkins,Geno,Atkins,1988-03-28,6-1,300,Georgia,St. Thomas Aquinas (FL),00-0027720,13311,2beaf8a8-ccf1-4500-a941-33ffc8141d60,24095,6589,5643,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ATK216644.png,11021,528,NA
2015,CIN,DT,NA,69,ACT,DeShawn Williams,DeShawn,Williams,1992-12-29,6-1,295,Clemson,Daniel (SC),00-0031795,2576508,9492f51a-22eb-465f-b3bb-aaee81ce76f5,28982,10793,9891,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL234247.png,17295,2827,NA
2015,CIN,DT,NA,66,CUT,Kalafitoni Pole,Kalafitoni,Pole,1992-02-28,6-2,311,Washington State,NA,00-0031975,NA,NA,NA,NA,10041,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/POL061254.png,NA,NA,NA
2015,CIN,DT,NA,94,ACT,Domata Peko Sr.,Domata Sr.,Peko,1984-11-27,6-3,325,Michigan State,Pago Pago (ASM),00-0024338,9709,6a3bcfd5-a855-4173-a2aa-94e2c77c8268,7872,5853,3068,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PEK461869.png,5929,236,NA
2015,CIN,DT,NA,75,CUT,Devon Still,Devon,Still,1989-07-11,6-5,310,Penn State,NA,00-0029258,NA,NA,NA,NA,7056,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STI382761.png,NA,NA,NA
2015,CIN,DT,NA,91,ACT,Marcus Hardison,Marcus,Hardison,1992-02-14,6-3,315,Arizona State,Charlotte (FL),00-0032169,3043238,b6025ffc-496f-40e5-bd23-38469aa50cb7,28523,10319,9568,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR063200.png,16896,2439,NA
2015,CIN,DT,NA,98,RES,Brandon Thompson,Brandon,Thompson,1989-10-19,6-2,305,Clemson,NA,00-0029684,NA,NA,NA,NA,7093,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/THO492537.png,NA,NA,NA
2015,CIN,FB,NA,35,CUT,Mark Weisman,Mark,Weisman,1991-10-28,5-11,242,Iowa,NA,00-0031794,NA,NA,NA,NA,9890,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEI702542.png,NA,NA,NA
2015,CIN,FS,NA,20,ACT,Reggie Nelson,Reggie,Nelson,1983-09-21,5-11,210,Florida,Palm Bay (FL),00-0025408,10465,9029830c-1394-494f-a92c-e192697913cf,8275,5368,3637,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEL617002.png,12167,704,NA
2015,CIN,FS,NA,40,ACT,Derron Smith,Derron,Smith,1992-02-04,5-10,200,Fresno State,Banning (CA),00-0032069,2517248,04917392-c076-4f86-b3f2-c20350b0efb2,28585,10386,9630,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI201550.png,16957,2498,NA
2015,CIN,G,NA,66,DEV,Trey Hopkins,Trey,Hopkins,1992-07-06,6-3,310,Texas,North Shore (TX),00-0030781,17172,78abb68f-453d-4992-901a-a5b1121e680d,28023,9961,9276,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOP425040.png,16113,1893,NA
2015,CIN,G,NA,68,ACT,Kevin Zeitler,Kevin,Zeitler,1990-03-08,6-4,315,Wisconsin,Wisconsin Lutheran (WI),00-0029592,14931,b3e1206d-38e3-4ad3-be9e-8bf3daa62cad,25737,8125,7032,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ZEI626612.png,13882,1074,NA
2015,CIN,G,NA,65,ACT,Clint Boling,Clint,Boling,1989-05-09,6-5,305,Georgia,Chattahoochee (GA),00-0028039,14178,a877e5f6-37c5-4c7c-9f23-9e3a9f9d0d84,24888,7440,6253,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOL403287.png,12838,828,NA
2015,CIN,K,NA,4,CUT,Tom Obarski,Tom,Obarski,1993-03-12,5-10,177,Concordia-St. Paul,NA,00-0031789,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OBA428791.png,NA,NA,NA
2015,CIN,K,NA,2,ACT,Mike Nugent,Mike,Nugent,1982-03-02,5-10,190,Ohio State,Centerville (OH),00-0023482,8461,e017e12b-07a7-4a35-b837-2faa9ffe3ce8,7223,4441,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NUG461506.png,11735,658,NA
2015,CIN,LB,NA,52,ACT,Trevor Roach,Trevor,Roach,1992-03-06,6-2,237,Nebraska,NA,00-0031791,NA,NA,NA,NA,9887,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROA480616.png,NA,NA,NA
2015,CIN,LB,NA,NA,DEV,Jayson DiManche,Jayson,DiManche,1990-09-22,6-1,244,Southern Illinois,NA,00-0029815,NA,NA,NA,NA,8414,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DIM093322.png,NA,NA,NA
2015,CIN,LS,NA,46,ACT,Clark Harris,Clark,Harris,1984-07-10,6-5,250,Rutgers,Southern Regional (NJ),00-0025630,10686,d7eec5c7-c401-485e-b0c8-fb0784c07b27,8497,5308,3859,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR351770.png,12330,738,NA
2015,CIN,MLB,NA,58,ACT,Rey Maualuga,Rey,Maualuga,1987-01-20,6-2,255,USC,NA,00-0027014,NA,NA,NA,NA,4961,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAU059326.png,NA,NA,NA
2015,CIN,NT,NA,76,CUT,Kwame Geathers,Kwame,Geathers,1990-10-04,6-6,335,Georgia,NA,00-0030318,NA,NA,NA,NA,8175,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GEA422907.png,NA,NA,NA
2015,CIN,OLB,NA,59,RES,Emmanuel Lamur,Emmanuel,Lamur,1989-06-08,6-4,245,Kansas State,King's Academy (FL),00-0029479,15640,3f6b7426-8fc2-44c8-9cba-9d6234e9d43d,26475,8578,7561,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAM793930.png,14750,1291,NA
2015,CIN,OLB,NA,55,ACT,Vontaze Burfict,Vontaze,Burfict,1990-09-24,6-1,248,Arizona State,Centennial (CA),00-0028912,15246,a62a2950-521e-4670-a4cf-47f6863fc0d1,26238,8522,7280,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUR044491.png,13860,1064,NA
2015,CIN,OLB,NA,57,ACT,Vincent Rey,Vincent,Rey,1987-09-06,6-0,255,Duke,Bayside (NY),00-0027245,13766,e232b84c-2e05-494a-98ac-69489544d16f,24336,7215,5811,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REY000813.png,12581,774,NA
2015,CIN,OLB,NA,50,ACT,A.J. Hawk,A.J.,Hawk,1984-01-06,6-1,240,Ohio State,NA,00-0024220,NA,NA,NA,NA,2950,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAW076822.png,NA,NA,NA
2015,CIN,OLB,NA,47,ACT,Paul Dawson,Paul,Dawson,1993-01-13,6-0,240,Texas Christian,NA,00-0032167,NA,NA,NA,NA,9532,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAW695489.png,NA,NA,NA
2015,CIN,OLB,NA,53,RES,Marquis Flowers,Marquis,Flowers,1992-02-16,6-3,240,Arizona,NA,00-0031290,16924,ece6cc68-6834-4c1a-ab97-03d327ea132d,27740,9775,8846,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FLO457902.png,16109,1889,NA
2015,CIN,OT,NA,70,ACT,Cedric Ogbuehi,Cedric,Ogbuehi,1992-04-25,6-5,306,Texas A&M,Allen (TX),00-0032233,2511825,b2805ba0-6faa-404d-b0b5-7c8ccce85f3a,28409,10262,9454,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OGB666101.png,16782,2326,NA
2015,CIN,OT,NA,44,ACT,Jake Fisher,Jake,Fisher,1993-04-23,6-6,306,Oregon,Traverse City West (MI),00-0032196,2576971,aacd2e1d-0882-4698-87dc-f033382257a7,28441,10265,9486,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FIS385760.png,16814,2358,NA
2015,CIN,P,NA,10,ACT,Kevin Huber,Kevin,Huber,1985-07-16,6-1,214,Cincinnati,Archbishop McNicholas (OH),00-0027103,12669,d14302ef-0224-4c92-961a-6d10452936ff,9406,7087,5066,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUB689771.png,8433,353,NA
2015,CIN,QB,NA,NA,DEV,Mike Kafka,Mike,Kafka,1987-07-25,6-3,230,Northwestern,NA,00-0027722,NA,NA,NA,NA,5645,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KAF629229.png,NA,NA,NA
2015,CIN,QB,NA,5,ACT,AJ McCarron,AJ,McCarron,1990-09-13,6-3,210,Alabama,St. Paul's Episcopal (AL),00-0031288,16810,d4b30988-e8c5-4689-8037-f79a0d3c2774,27692,9319,8799,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC176481.png,16116,1895,NA
2015,CIN,QB,NA,3,ACT,Keith Wenning,Keith,Wenning,1991-02-14,6-2,223,Ball State,NA,00-0030998,NA,NA,NA,NA,8829,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEN494391.png,NA,NA,NA
2015,CIN,QB,NA,14,ACT,Andy Dalton,Andy,Dalton,1987-10-29,6-2,216,Texas Christian,Katy (TX),00-0027973,14012,d2a0e5af-3850-4f16-8e40-a0b1d15c2ce1,24822,7355,6187,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAL659900.png,12841,829,NA
2015,CIN,RB,NA,31,DEV,Terrell Watson,Terrell,Watson,1993-08-22,6-1,242,Azusa Pacific,NA,00-0031793,2581598,ced6a2eb-a067-4865-b9e4-f6b0a925e55f,29178,10511,9889,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WAT549840.png,17066,2598,NA
2015,CIN,RB,NA,25,ACT,Giovani Bernard,Giovani,Bernard,1991-11-22,5-9,205,North Carolina,St. Thomas Aquinas (FL),00-0030456,15826,24cf6148-f0af-4103-a215-e06956764953,26660,8622,7818,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BER219765.png,14916,1386,NA
2015,CIN,RB,NA,33,ACT,Rex Burkhead,Rex,Burkhead,1990-07-02,5-10,210,Nebraska,Plano (TX),00-0030288,15971,bd8052bd-0898-430b-99c9-2529e895ae79,26813,8765,7971,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BUR268979.png,14917,1387,NA
2015,CIN,RB,NA,30,ACT,Cedric Peerman,Cedric,Peerman,1986-10-10,5-10,212,Virginia,NA,00-0026932,NA,NA,NA,NA,5109,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PEE466390.png,NA,NA,NA
2015,CIN,RB,NA,34,DEV,James Wilder Jr.,James Jr.,Wilder,1992-04-14,6-3,232,Florida State,NA,00-0030786,NA,NA,NA,NA,9328,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL045793.png,NA,NA,NA
2015,CIN,RB,NA,32,ACT,Jeremy Hill,Jeremy,Hill,1992-10-20,6-1,235,LSU,Redemptorist (LA),00-0031301,16803,59fc3367-5514-4616-a93c-06e4365b2293,27583,9350,8690,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HIL407410.png,16112,1892,NA
2015,CIN,SS,NA,43,ACT,George Iloka,George,Iloka,1990-03-31,6-4,225,Boise State,Kempner (TX),00-0029215,15085,2b9494e4-953a-4aac-afe7-edd2d7be27da,25877,8335,7159,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ILO355964.png,13868,1066,NA
2015,CIN,SS,NA,36,ACT,Shawn Williams,Shawn,Williams,1991-05-13,6-0,210,Georgia,Early County (GA),00-0030471,15877,c9e9bbc5-2aeb-4f72-9b7c-1a688fb235fb,26707,8777,7865,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL522311.png,14925,1395,NA
2015,CIN,T,NA,73,ACT,Eric Winston,Eric,Winston,1983-11-17,6-7,302,Miami (Fla.),NA,00-0024281,NA,NA,NA,NA,3011,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIN622404.png,NA,NA,NA
2015,CIN,T,NA,79,CUT,Matthew O'Donnell,Matthew,O'Donnell,1989-03-26,6-9,340,Queens (Canada),NA,00-0028676,NA,NA,NA,NA,6809,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ODO622937.png,NA,NA,NA
2015,CIN,T,NA,71,ACT,Andre Smith,Andre,Smith,1987-01-25,6-4,325,Alabama,Huffman (AL),00-0026982,12622,17a056be-39c0-4913-bacf-1663f3ac4a56,9270,5992,4929,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI038279.png,8459,358,NA
2015,CIN,T,NA,77,ACT,Andrew Whitworth,Andrew,Whitworth,1981-12-12,6-7,330,LSU,West Monroe (LA),00-0024270,9641,f1ce3e7d-6afc-4db4-94f0-475bd63507b3,7804,5005,3000,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WHI825900.png,5099,202,NA
2015,CIN,TE,NA,87,ACT,C.J. Uzomah,C.J.,Uzomah,1993-01-14,6-5,271,Auburn,North Gwinnett (GA),00-0032134,2574576,19858900-5c8e-49a7-ab02-34ef625724ca,28545,10462,9590,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/UZO415291.png,16917,2460,NA
2015,CIN,TE,NA,88,DEV,Matt Lengel,Matt,Lengel,1990-12-27,6-8,272,Eastern Kentucky,NA,00-0031788,2470916,4d747b73-bcc6-46d2-a2d7-ec1d0c8135a2,28975,10558,9884,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LEN185694.png,17741,3036,NA
2015,CIN,TE,NA,48,CUT,John Peters,John,Peters,1992-04-29,6-8,230,Mount St. Joseph,NA,00-0031977,NA,NA,NA,NA,10043,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PET151496.png,NA,NA,NA
2015,CIN,TE,NA,81,ACT,Tyler Kroft,Tyler,Kroft,1992-10-15,6-5,246,Rutgers,Downingtown East (PA),00-0032214,2582410,36f54823-9d51-4180-9c91-d10281deb4bf,28473,10247,9518,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KRO074538.png,16846,2390,NA
2015,CIN,TE,NA,85,ACT,Tyler Eifert,Tyler,Eifert,1990-09-08,6-6,250,Notre Dame,Bishop Dwenger (IN),00-0030549,15788,14ecf9dd-3a77-4847-8e62-407cd1182f1c,26644,8782,7802,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EIF131143.png,14918,1388,NA
2015,CIN,TE,NA,89,ACT,Ryan Hewitt,Ryan,Hewitt,1991-01-24,6-4,254,Stanford,Mullen (CO),00-0030780,17169,fa26e15f-2375-4acc-aaae-cf32cfe4bc3e,28021,9654,9107,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HEW205087.png,16111,1891,NA
2015,CIN,WR,NA,82,ACT,Marvin Jones,Marvin,Jones,1990-03-12,6-2,198,California,Eitwanda (CA),00-0029293,15072,1a2fbc23-e6db-4d2f-a152-2c774341b7c4,25876,8223,7158,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON601697.png,13870,1067,NA
2015,CIN,WR,NA,15,ACT,Mario Alford,Mario,Alford,1992-02-25,5-8,180,West Virginia,Greenville (GA),00-0031962,3052686,7ac67432-0811-432b-a425-e1abf1859475,28626,10226,9671,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALF635509.png,16997,2537,NA
2015,CIN,WR,NA,86,RES,James Wright,James,Wright,1991-12-31,6-1,201,LSU,NA,00-0031291,16922,c0968ade-8af6-49f3-b812-bf15b6379334,27767,9787,8873,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WRI346086.png,16122,1898,NA
2015,CIN,WR,NA,11,CUT,Greg Little,Greg,Little,1989-05-30,6-2,220,North Carolina,Hillside (NC),00-0027997,14024,cf15d191-0c05-46ea-811f-4d990a167805,24846,7382,6211,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LIT425789.png,12874,835,NA
2015,CIN,WR,NA,84,DEV,Jake Kumerow,Jake,Kumerow,1992-02-17,6-5,195,Wis.-Whitewater,South Elgin (IL),00-0031787,3085107,aa759477-6206-4984-ab9c-eb213abfd020,28974,10544,9883,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KUM425791.png,17289,2821,NA
2015,CIN,WR,NA,83,CUT,Desmond Lawrence,Desmond,Lawrence,1991-12-19,5-10,181,North Carolina A&T,NA,00-0031659,NA,NA,NA,NA,9755,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAW285507.png,NA,NA,NA
2015,CIN,WR,NA,16,CUT,Tevin Reese,Tevin,Reese,1991-01-02,5-11,170,Baylor,NA,00-0031002,NA,NA,NA,NA,8874,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REE693836.png,NA,NA,NA
2015,CIN,WR,NA,12,ACT,Mohamed Sanu,Mohamed,Sanu,1989-08-22,6-2,210,Rutgers,South Brunswick (NJ),00-0029632,14922,1726a359-9444-4761-a1f2-cb35ee6fa60e,25793,8026,7084,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAN808447.png,13878,1071,NA
2015,CIN,WR,NA,19,ACT,Brandon Tate,Brandon,Tate,1987-10-05,6-1,195,North Carolina,Hugh M. Cummings (NC),00-0027057,12597,3289f9ce-e1d1-40ed-9d3f-242a1712c586,9347,6023,5006,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TAT140853.png,8373,346,NA
2015,CIN,WR,NA,18,ACT,A.J. Green,A.J.,Green,1988-07-31,6-4,207,Georgia,Summerville (SC),00-0027942,13983,c9701373-23f6-4058-9189-8d9c085f3c49,24791,7241,6156,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRE034604.png,12845,830,NA
2015,CIN,WR,NA,NA,DEV,Michael Bennett,Michael,Bennett,1991-12-19,6-3,202,Georgia,NA,00-0032312,NA,NA,NA,NA,10310,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEN384016.png,NA,NA,NA
2015,CLE,C,NA,55,ACT,Alex Mack,Alex,Mack,1985-11-19,6-4,311,California,San Marcos (CA),00-0026997,12616,7cfc5f12-e344-4a41-8f54-52a5c2bbd52d,9285,6054,4944,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAC273212.png,8485,359,NA
2015,CLE,C,NA,NA,DEV,Garth Gerhart,Garth,Gerhart,1988-10-21,6-1,310,Arizona State,NA,00-0028933,NA,NA,NA,NA,7293,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GER338232.png,NA,NA,NA
2015,CLE,CB,NA,25,RSN,Ifo Ekpre-Olomu,Ifo,Ekpre-Olomu,1993-07-10,5-9,194,Oregon,NA,00-0032140,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EKP563610.png,NA,NA,NA
2015,CLE,CB,NA,24,ACT,Johnson Bademosi,Johnson,Bademosi,1990-07-23,6-0,200,Stanford,Gonzaga College (DC),00-0029065,15359,ae0de04e-f10b-46ba-b650-2a5c30d48cd9,26366,8562,7374,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAD600092.png,13886,1076,NA
2015,CLE,CB,NA,40,CUT,De'Ante Saunders,De'Ante,Saunders,1992-09-19,5-9,187,Tennessee State,NA,00-0031917,NA,NA,NA,NA,10013,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAU673603.png,NA,NA,NA
2015,CLE,CB,NA,22,ACT,Tramon Williams,Tramon,Williams,1983-03-16,6-0,192,Louisiana Tech,Assumption (LA),00-0024061,5432,640710b9-72f2-47e1-9afa-f3070b23c119,8212,5861,3558,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL545231.png,3942,146,NA
2015,CLE,CB,NA,26,ACT,Pierre Desir,Pierre,Desir,1990-09-08,6-2,206,Lindenwood,Francis Howell Central (MO),00-0031331,16948,f8f7a845-ae30-404c-8800-66bd643b6d2d,27655,9367,8762,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DES373418.png,16128,1902,NA
2015,CLE,CB,NA,43,ACT,Charles Gaines,Charles,Gaines,1992-10-03,5-10,180,Louisville,NA,00-0031955,NA,NA,NA,NA,9622,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GAI186048.png,NA,NA,NA
2015,CLE,CB,NA,21,ACT,Justin Gilbert,Justin,Gilbert,1991-11-07,6-0,202,Oklahoma State,NA,00-0031438,NA,NA,NA,NA,8643,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GIL088998.png,NA,NA,NA
2015,CLE,CB,NA,23,RES,Joe Haden,Joe,Haden,1989-04-14,5-11,195,Florida,Friendly (MD),00-0027860,13249,3ec2ad5e-f4e0-474a-98a9-0bde4ff5aab9,23982,6617,5532,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAD357325.png,11043,531,NA
2015,CLE,DB,NA,NA,CUT,Tyrequek Zimmerman,Tyrequek,Zimmerman,1992-09-29,6-0,213,Oregon State,NA,00-0032279,NA,NA,NA,NA,10296,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ZIM587472.png,NA,NA,NA
2015,CLE,DB,NA,NA,DEV,Tim Scott,Tim,Scott,1993-01-25,5-11,195,North Carolina,NA,00-0031754,2577110,6ba5ea17-2790-448e-9fb8-2d0d05ca955c,29021,10750,9850,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SCO706639.png,17260,2792,NA
